time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2019-01-26 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.79,0.55,0,0.0,0.0
2019-01-26 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.39,0.76,0,0.0,0.0
2019-01-26 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.38,1.31,0,0.0,0.0
2019-01-26 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.62,2.0,0,0.0,0.0
2019-01-26 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.02,2.28,0,0.0,0.0
2019-01-27 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.88,2.28,0,0.0,0.0
2019-01-27 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.49,2.14,0,0.0,0.0
2019-01-27 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,2.0,0,0.0,0.0
2019-01-27 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.76,2.07,0,0.0,0.0
2019-01-27 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.44,2.14,0,0.0,0.0
2019-01-27 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.19,2.0,0,0.0,0.0
2019-01-27 06:09:00+00:00,3.47,0.0,28.0,0.0,5.63,5.61,1.79,0,28.0,28.0
2019-01-27 07:09:00+00:00,45.08,177.99,66.0,0.0,15.44,7.63,1.72,0,66.0,243.99
2019-01-27 08:09:00+00:00,82.09,312.99,87.0,0.0,23.75,9.88,2.14,0,87.0,399.99
2019-01-27 09:09:00+00:00,107.17,402.99,107.0,0.0,29.91,10.69,2.14,0,107.0,509.99
2019-01-27 10:09:00+00:00,121.0,473.99,101.0,0.0,33.17,11.21,2.0,0,101.0,574.99
2019-01-27 11:09:00+00:00,118.22,445.99,117.0,0.0,33.04,11.82,2.07,0,117.0,562.99
2019-01-27 12:09:00+00:00,98.45,320.99,151.0,0.0,29.52,12.21,2.14,0,151.0,471.99
2019-01-27 13:09:00+00:00,75.32,263.99,109.0,0.0,23.17,12.45,1.86,0,109.0,372.99
2019-01-27 14:09:00+00:00,35.04,90.0,102.0,0.0,14.72,12.46,1.45,0,102.0,192.0
2019-01-27 15:09:00+00:00,4.09,11.0,27.21,0.0,4.82,12.22,1.03,0,27.21,38.21
2019-01-27 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.17,1.17,0,0.0,0.0
2019-01-27 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.01,1.79,0,0.0,0.0
2019-01-27 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.43,2.21,0,0.0,0.0
2019-01-27 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.61,2.21,0,0.0,0.0
2019-01-27 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.03,2.21,0,0.0,0.0
2019-01-27 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.64,2.21,0,0.0,0.0
2019-01-27 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.26,2.21,0,0.0,0.0
2019-01-27 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.1,2.28,0,0.0,0.0
2019-01-28 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.81,2.14,0,0.0,0.0
2019-01-28 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.88,1.86,0,0.0,0.0
2019-01-28 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.08,1.72,0,0.0,0.0
2019-01-28 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.99,1.72,0,0.0,0.0
2019-01-28 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.79,1.79,0,0.0,0.0
2019-01-28 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.6,1.79,0,0.0,0.0
2019-01-28 06:09:00+00:00,5.98,8.0,37.0,0.0,5.77,5.94,2.07,0,37.0,45.0
2019-01-28 07:09:00+00:00,29.78,31.0,124.0,0.0,15.6,7.83,1.93,0,124.0,155.0
2019-01-28 08:09:00+00:00,73.55,208.99,149.0,0.0,23.95,11.11,2.48,0,149.0,357.99
2019-01-28 09:09:00+00:00,107.16,397.99,112.0,0.0,30.14,12.09,2.97,0,112.0,509.99
2019-01-28 10:09:00+00:00,118.68,433.99,128.0,0.0,33.43,12.67,3.24,0,128.0,561.99
2019-01-28 11:09:00+00:00,122.36,483.99,95.0,0.0,33.3,13.05,3.66,0,95.0,578.99
2019-01-28 12:09:00+00:00,110.99,462.99,65.0,0.0,29.79,13.23,4.21,0,65.0,527.99
2019-01-28 13:09:00+00:00,75.54,252.99,118.0,0.0,23.42,13.31,4.0,0,118.0,370.99
2019-01-28 14:09:00+00:00,41.28,164.99,66.0,0.0,14.95,13.38,3.66,0,66.0,230.99
2019-01-28 15:09:00+00:00,4.41,14.0,27.49,0.0,5.04,12.98,3.66,0,27.49,41.489999999999995
2019-01-28 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.3,3.93,0,0.0,0.0
2019-01-28 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.9,4.48,0,0.0,0.0
2019-01-28 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.77,4.97,0,0.0,0.0
2019-01-28 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.05,5.17,0,0.0,0.0
2019-01-28 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.83,5.1,0,0.0,0.0
2019-01-28 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.71,4.83,0,0.0,0.0
2019-01-28 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.63,4.83,0,0.0,0.0
2019-01-28 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.5,4.83,0,0.0,0.0
2019-01-29 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.49,4.97,0,0.0,0.0
2019-01-29 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.43,4.83,0,0.0,0.0
2019-01-29 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.54,4.83,0,0.0,0.0
2019-01-29 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.68,4.9,0,0.0,0.0
2019-01-29 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.88,5.03,0,0.0,0.0
2019-01-29 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.98,5.38,0,0.0,0.0
2019-01-29 06:09:00+00:00,3.18,0.0,27.0,0.0,5.92,12.22,5.86,0,27.0,27.0
2019-01-29 07:09:00+00:00,17.58,2.0,96.0,0.0,15.78,13.11,5.45,0,96.0,98.0
2019-01-29 08:09:00+00:00,25.86,1.0,135.0,0.0,24.15,14.04,6.48,0,135.0,136.0
2019-01-29 09:09:00+00:00,49.31,16.0,226.0,0.0,30.37,14.6,7.24,0,226.0,242.0
2019-01-29 10:09:00+00:00,99.44,225.99,243.0,0.0,33.69,14.89,7.24,0,243.0,468.99
2019-01-29 11:09:00+00:00,124.53,494.99,90.0,0.0,33.57,15.06,7.1,0,90.0,584.99
2019-01-29 12:09:00+00:00,112.41,470.99,62.0,0.0,30.05,14.95,6.76,0,62.0,532.99
2019-01-29 13:09:00+00:00,59.91,106.0,188.0,0.0,23.67,14.84,6.76,0,188.0,294.0
2019-01-29 14:09:00+00:00,29.01,37.0,119.0,0.0,15.18,14.51,6.41,0,119.0,156.0
2019-01-29 15:09:00+00:00,4.74,13.0,29.67,0.0,5.25,14.13,6.62,0,29.67,42.67
2019-01-29 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.69,6.69,0,0.0,0.0
2019-01-29 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.57,6.9,0,0.0,0.0
2019-01-29 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.28,7.31,0,0.0,0.0
2019-01-29 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.22,6.97,0,0.0,0.0
2019-01-29 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.96,7.24,0,0.0,0.0
2019-01-29 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.25,7.03,0,0.0,0.0
2019-01-29 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.21,6.55,0,0.0,0.0
2019-01-29 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.57,6.21,0,0.0,0.0
2019-01-30 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.24,5.66,0,0.0,0.0
2019-01-30 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.16,5.45,0,0.0,0.0
2019-01-30 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.47,5.1,0,0.0,0.0
2019-01-30 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.27,5.45,0,0.0,0.0
2019-01-30 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.21,5.1,0,0.0,0.0
2019-01-30 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.07,4.62,0,0.0,0.0
2019-01-30 06:09:00+00:00,8.35,47.0,29.0,0.0,6.07,9.97,3.66,0,29.0,76.0
2019-01-30 07:09:00+00:00,46.98,190.99,64.0,0.0,15.95,10.76,2.41,0,64.0,254.99
2019-01-30 08:09:00+00:00,57.69,80.0,201.0,0.0,24.36,11.77,3.31,0,201.0,281.0
2019-01-30 09:09:00+00:00,98.65,283.99,183.0,0.0,30.61,12.44,4.07,0,183.0,466.99
2019-01-30 10:09:00+00:00,120.66,431.99,135.0,0.0,33.95,12.98,4.69,0,135.0,566.99
2019-01-30 11:09:00+00:00,114.16,361.99,175.0,0.0,33.85,13.33,4.97,0,175.0,536.99
2019-01-30 12:09:00+00:00,107.75,399.99,111.0,0.0,30.32,13.69,4.97,0,111.0,510.99
2019-01-30 13:09:00+00:00,78.2,267.99,115.0,0.0,23.93,13.98,4.76,0,115.0,382.99
2019-01-30 14:09:00+00:00,39.34,116.0,98.0,0.0,15.42,14.01,4.14,0,98.0,214.0
2019-01-30 15:09:00+00:00,5.28,20.0,28.93,0.0,5.47,13.67,3.31,0,28.93,48.93
2019-01-30 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.68,2.69,0,0.0,0.0
2019-01-30 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.92,2.69,0,0.0,0.0
2019-01-30 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.27,2.48,0,0.0,0.0
2019-01-30 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.18,3.03,0,0.0,0.0
2019-01-30 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.84,3.1,0,0.0,0.0
2019-01-30 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.45,3.03,0,0.0,0.0
2019-01-30 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.15,3.24,0,0.0,0.0
2019-01-30 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.9,3.24,0,0.0,0.0
2019-01-31 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.67,3.1,0,0.0,0.0
2019-01-31 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.5,3.03,0,0.0,0.0
2019-01-31 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.35,3.03,0,0.0,0.0
2019-01-31 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.38,3.17,0,0.0,0.0
2019-01-31 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.63,3.52,0,0.0,0.0
2019-01-31 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.77,3.52,0,0.0,0.0
2019-01-31 06:09:00+00:00,3.86,1.0,30.0,0.0,6.23,9.95,3.72,0,30.0,31.0
2019-01-31 07:09:00+00:00,11.81,0.0,70.0,0.0,16.14,10.43,3.66,0,70.0,70.0
2019-01-31 08:09:00+00:00,56.24,66.0,207.0,0.0,24.57,11.52,4.14,0,207.0,273.0
2019-01-31 09:09:00+00:00,93.58,217.99,223.0,0.0,30.85,12.19,5.03,0,223.0,440.99
2019-01-31 10:09:00+00:00,102.22,223.99,254.0,0.0,34.22,12.65,6.34,0,254.0,477.99
2019-01-31 11:09:00+00:00,117.7,365.99,181.0,0.0,34.13,12.88,7.59,0,181.0,546.99
2019-01-31 12:09:00+00:00,106.62,347.99,151.0,0.0,30.6,12.81,7.52,0,151.0,498.99
2019-01-31 13:09:00+00:00,79.63,253.99,130.0,0.0,24.18,12.71,7.31,0,130.0,383.99
2019-01-31 14:09:00+00:00,28.95,29.0,124.0,0.0,15.66,12.62,6.9,0,124.0,153.0
2019-01-31 15:09:00+00:00,4.65,4.0,33.03,0.0,5.69,12.23,7.03,0,33.03,37.03
2019-01-31 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.54,7.03,0,0.0,0.0
2019-01-31 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.12,6.62,0,0.0,0.0
2019-01-31 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.84,6.21,0,0.0,0.0
2019-01-31 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.31,6.34,0,0.0,0.0
2019-01-31 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.2,5.66,0,0.0,0.0
2019-01-31 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.07,5.31,0,0.0,0.0
2019-01-31 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.93,5.17,0,0.0,0.0
2019-01-31 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.81,5.17,0,0.0,0.0
2019-02-01 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.75,5.03,0,0.0,0.0
2019-02-01 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.72,4.62,0,0.0,0.0
2019-02-01 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.73,4.21,0,0.0,0.0
2019-02-01 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.76,3.79,0,0.0,0.0
2019-02-01 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.65,3.31,0,0.0,0.0
2019-02-01 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.45,2.9,0,0.0,0.0
2019-02-01 06:09:00+00:00,9.34,41.0,36.0,0.0,6.4,9.19,2.34,0,36.0,77.0
2019-02-01 07:09:00+00:00,46.89,166.99,83.0,0.0,16.33,10.3,2.14,0,83.0,249.99
2019-02-01 08:09:00+00:00,83.5,297.99,109.0,0.0,24.79,12.21,2.62,0,109.0,406.99
2019-02-01 09:09:00+00:00,108.79,391.99,127.0,0.0,31.11,13.17,3.03,0,127.0,518.99
2019-02-01 10:09:00+00:00,120.22,427.99,144.0,0.0,34.5,13.8,3.17,0,144.0,571.99
2019-02-01 11:09:00+00:00,116.53,387.99,167.0,0.0,34.41,14.19,3.31,0,167.0,554.99
2019-02-01 12:09:00+00:00,98.81,288.99,184.0,0.0,30.87,14.33,3.52,0,184.0,472.99
2019-02-01 13:09:00+00:00,76.56,235.99,140.0,0.0,24.44,14.34,3.31,0,140.0,375.99
2019-02-01 14:09:00+00:00,37.85,88.0,115.0,0.0,15.9,14.13,2.83,0,115.0,203.0
2019-02-01 15:09:00+00:00,6.95,16.0,39.0,0.0,5.91,13.6,2.55,0,39.0,55.0
2019-02-01 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.6,2.48,0,0.0,0.0
2019-02-01 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.8,2.14,0,0.0,0.0
2019-02-01 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.87,1.79,0,0.0,0.0
2019-02-01 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.97,1.72,0,0.0,0.0
2019-02-01 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.68,1.52,0,0.0,0.0
2019-02-01 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.63,1.45,0,0.0,0.0
2019-02-01 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.57,1.45,0,0.0,0.0
2019-02-01 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.09,1.52,0,0.0,0.0
2019-02-02 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.66,1.66,0,0.0,0.0
2019-02-02 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.48,1.66,0,0.0,0.0
2019-02-02 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.23,1.72,0,0.0,0.0
2019-02-02 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.87,1.86,0,0.0,0.0
2019-02-02 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.52,2.14,0,0.0,0.0
2019-02-02 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.5,2.34,0,0.0,0.0
2019-02-02 06:09:00+00:00,7.19,8.0,43.0,0.0,6.57,8.27,2.55,0,43.0,51.0
2019-02-02 07:09:00+00:00,44.45,133.0,101.0,0.0,16.52,9.62,1.66,0,101.0,234.0
2019-02-02 08:09:00+00:00,80.17,261.99,129.0,0.0,25.02,12.34,2.28,0,129.0,390.99
2019-02-02 09:09:00+00:00,103.91,338.99,157.0,0.0,31.36,13.52,3.1,0,157.0,495.99
2019-02-02 10:09:00+00:00,101.26,234.99,247.0,0.0,34.78,14.43,3.79,0,247.0,481.99
2019-02-02 11:09:00+00:00,94.97,188.0,265.0,0.0,34.7,14.98,4.21,0,265.0,453.0
2019-02-02 12:09:00+00:00,87.59,190.99,229.0,0.0,31.15,15.13,4.28,0,229.0,419.99
2019-02-02 13:09:00+00:00,79.26,266.99,122.0,0.0,24.71,15.05,4.14,0,122.0,388.99
2019-02-02 14:09:00+00:00,38.14,88.0,116.0,0.0,16.14,14.71,3.86,0,116.0,204.0
2019-02-02 15:09:00+00:00,8.07,38.0,33.0,0.0,6.13,14.08,3.24,0,33.0,71.0
2019-02-02 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.11,2.9,0,0.0,0.0
2019-02-02 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.46,2.76,0,0.0,0.0
2019-02-02 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.06,2.55,0,0.0,0.0
2019-02-02 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.74,2.41,0,0.0,0.0
2019-02-02 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.51,2.28,0,0.0,0.0
2019-02-02 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.04,2.28,0,0.0,0.0
2019-02-02 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.62,2.21,0,0.0,0.0
2019-02-02 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.44,2.14,0,0.0,0.0
2019-02-03 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.18,2.07,0,0.0,0.0
2019-02-03 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.04,2.0,0,0.0,0.0
2019-02-03 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.87,2.14,0,0.0,0.0
2019-02-03 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.86,2.28,0,0.0,0.0
2019-02-03 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.02,2.41,0,0.0,0.0
2019-02-03 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.52,2.55,0,0.0,0.0
2019-02-03 06:09:00+00:00,8.72,17.0,46.0,0.0,6.74,11.23,2.69,0,46.0,63.0
2019-02-03 07:09:00+00:00,44.29,125.0,109.0,0.0,16.72,12.9,3.17,0,109.0,234.0
2019-02-03 08:09:00+00:00,79.74,245.99,143.0,0.0,25.25,14.3,3.79,0,143.0,388.99
2019-02-03 09:09:00+00:00,99.58,284.99,193.0,0.0,31.62,15.59,3.86,0,193.0,477.99
2019-02-03 10:09:00+00:00,117.12,387.99,173.0,0.0,35.06,16.32,3.93,0,173.0,560.99
2019-02-03 11:09:00+00:00,119.84,424.99,150.0,0.0,35.0,16.69,3.93,0,150.0,574.99
2019-02-03 12:09:00+00:00,110.13,417.99,113.0,0.0,31.44,16.68,3.93,0,113.0,530.99
2019-02-03 13:09:00+00:00,76.42,227.99,149.0,0.0,24.97,16.45,3.93,0,149.0,376.99
2019-02-03 14:09:00+00:00,21.85,8.0,112.0,0.0,16.38,16.13,3.72,0,112.0,120.0
2019-02-03 15:09:00+00:00,8.64,43.0,33.0,0.0,6.36,15.45,3.24,0,33.0,76.0
2019-02-03 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.5,3.03,0,0.0,0.0
2019-02-03 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.98,2.97,0,0.0,0.0
2019-02-03 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.7,2.9,0,0.0,0.0
2019-02-03 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.61,2.97,0,0.0,0.0
2019-02-03 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.52,2.9,0,0.0,0.0
2019-02-03 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.47,2.76,0,0.0,0.0
2019-02-03 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.49,2.69,0,0.0,0.0
2019-02-03 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.58,2.69,0,0.0,0.0
2019-02-04 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.67,2.76,0,0.0,0.0
2019-02-04 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.64,2.83,0,0.0,0.0
2019-02-04 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.65,3.03,0,0.0,0.0
2019-02-04 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.55,3.24,0,0.0,0.0
2019-02-04 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.49,3.31,0,0.0,0.0
2019-02-04 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.41,3.31,0,0.0,0.0
2019-02-04 06:09:00+00:00,4.06,0.0,32.0,0.0,6.92,13.42,3.52,0,32.0,32.0
2019-02-04 07:09:00+00:00,29.76,26.0,131.0,0.0,16.93,13.68,3.17,0,131.0,157.0
2019-02-04 08:09:00+00:00,52.39,50.0,208.0,0.0,25.48,14.46,4.55,0,208.0,258.0
2019-02-04 09:09:00+00:00,68.37,67.0,263.0,0.0,31.89,14.94,4.83,0,263.0,330.0
2019-02-04 10:09:00+00:00,122.61,439.99,141.0,0.0,35.36,15.28,4.83,0,141.0,580.99
2019-02-04 11:09:00+00:00,98.71,206.99,263.0,0.0,35.3,15.54,4.97,0,263.0,469.99
2019-02-04 12:09:00+00:00,80.01,128.0,256.0,0.0,31.73,15.43,5.1,0,256.0,384.0
2019-02-04 13:09:00+00:00,61.63,100.0,202.0,0.0,25.24,15.3,5.24,0,202.0,302.0
2019-02-04 14:09:00+00:00,28.97,26.0,128.0,0.0,16.62,15.05,5.24,0,128.0,154.0
2019-02-04 15:09:00+00:00,0.35,0.0,9.0,0.0,6.58,14.6,4.48,0,9.0,9.0
2019-02-04 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.2,3.93,0,0.0,0.0
2019-02-04 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.71,3.66,0,0.0,0.0
2019-02-04 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.52,3.66,0,0.0,0.0
2019-02-04 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.39,3.59,0,0.0,0.0
2019-02-04 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.26,3.72,0,0.0,0.0
2019-02-04 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.1,3.86,0,0.0,0.0
2019-02-04 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.84,3.86,0,0.0,0.0
2019-02-04 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.76,4.0,0,0.0,0.0
2019-02-05 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.62,4.07,0,0.0,0.0
2019-02-05 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.6,4.34,0,0.0,0.0
2019-02-05 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.81,4.62,0,0.0,0.0
2019-02-05 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.01,5.17,0,0.0,0.0
2019-02-05 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.11,5.59,0,0.0,0.0
2019-02-05 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.21,5.93,0,0.0,0.0
2019-02-05 06:09:00+00:00,8.76,14.0,48.0,0.0,7.11,13.42,6.07,0,48.0,62.0
2019-02-05 07:09:00+00:00,31.07,29.0,134.0,0.0,17.14,14.07,5.1,0,134.0,163.0
2019-02-05 08:09:00+00:00,62.86,99.0,208.0,0.0,25.73,15.41,5.93,0,208.0,307.0
2019-02-05 09:09:00+00:00,87.99,173.0,248.0,0.0,32.16,16.48,6.55,0,248.0,421.0
2019-02-05 10:09:00+00:00,111.39,306.99,222.0,0.0,35.65,17.24,7.03,0,222.0,528.99
2019-02-05 11:09:00+00:00,127.6,490.99,114.0,0.0,35.6,17.64,7.17,0,114.0,604.99
2019-02-05 12:09:00+00:00,107.72,362.99,152.0,0.0,32.02,17.78,7.03,0,152.0,514.99
2019-02-05 13:09:00+00:00,65.22,121.0,200.0,0.0,25.51,17.61,6.76,0,200.0,321.0
2019-02-05 14:09:00+00:00,39.64,87.0,124.0,0.0,16.87,17.13,6.0,0,124.0,211.0
2019-02-05 15:09:00+00:00,5.92,4.0,40.0,0.0,6.81,16.25,6.48,0,40.0,44.0
2019-02-05 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,15.31,6.07,0,0.0,0.0
2019-02-05 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.52,5.93,0,0.0,0.0
2019-02-05 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.96,6.28,0,0.0,0.0
2019-02-05 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.25,5.66,0,0.0,0.0
2019-02-05 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.77,6.14,0,0.0,0.0
2019-02-05 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.63,7.86,0,0.0,0.0
2019-02-05 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.29,8.9,0,0.0,0.0
2019-02-05 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.8,8.07,0,0.0,0.0
2019-02-06 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.88,5.93,0,0.0,0.0
2019-02-06 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.25,7.59,0,0.0,0.0
2019-02-06 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.05,6.76,0,0.0,0.0
2019-02-06 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.04,5.52,0,0.0,0.0
2019-02-06 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.05,4.76,0,0.0,0.0
2019-02-06 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.13,3.86,0,0.0,0.0
2019-02-06 06:09:00+00:00,5.58,1.0,39.0,0.0,7.3,10.14,2.83,0,39.0,40.0
2019-02-06 07:09:00+00:00,27.94,16.0,130.0,0.0,17.35,10.88,2.21,0,130.0,146.0
