Datetime,Generator Bus 0,Generator Bus 1,Load Bus 1
2018-07-20T13:00:00Z,1.5,2.49273,3.99273
2018-07-20T14:00:00Z,1.88872,2.07092,3.95964
2018-07-20T15:00:00Z,2.76311,1.1773,3.94041
2018-07-20T16:00:00Z,3.5138,0.385343,3.89914
2018-07-20T17:00:00Z,3.83502,0.0449173,3.879935
2018-07-20T18:00:00Z,3.93905,0.0,3.93905
2018-07-20T19:00:00Z,3.74276,0.0,3.74276
2018-07-20T20:00:00Z,3.61193,0.0,3.61193
2018-07-20T21:00:00Z,3.41012,0.0,3.41012
2018-07-20T22:00:00Z,3.2172,0.0,3.217205
2018-07-20T23:00:00Z,3.0622,0.0,3.062195
2018-07-21T00:00:00Z,2.96919,0.0,2.96919
2018-07-21T01:00:00Z,2.8948,0.0,2.8948
2018-07-21T02:00:00Z,2.88546,0.0,2.885465
2018-07-21T03:00:00Z,2.79315,0.0236407,2.816795
2018-07-21T04:00:00Z,2.6501,0.314421,2.96452
2018-07-21T05:00:00Z,2.11406,1.13002,3.244085
2018-07-21T06:00:00Z,1.5,2.02862,3.528625
2018-07-21T07:00:00Z,1.5,2.22801,3.728005
2018-07-21T08:00:00Z,1.5,2.38247,3.88247
2018-07-21T09:00:00Z,1.5,2.51172,4.01172
2018-07-21T10:00:00Z,1.5,2.60138,4.1013850000000005
2018-07-21T11:00:00Z,1.5,2.56689,4.06689
2018-07-21T12:00:00Z,1.5,2.44314,3.94314
2018-07-21T13:00:00Z,1.5,2.37632,3.87632
2018-07-21T14:00:00Z,1.54677,2.29078,3.83755
2018-07-21T15:00:00Z,2.53716,1.27423,3.81139
2018-07-21T16:00:00Z,3.39592,0.394799,3.790715
2018-07-21T17:00:00Z,3.71388,0.0425532,3.75643
2018-07-21T18:00:00Z,3.92276,0.0,3.92276
2018-07-21T19:00:00Z,3.80018,0.0,3.80018
2018-07-21T20:00:00Z,3.6071,0.0,3.607095
2018-07-21T21:00:00Z,3.38145,0.0,3.38145
2018-07-21T22:00:00Z,3.19224,0.0,3.192235
2018-07-21T23:00:00Z,3.05685,0.0,3.056845
2018-07-22T00:00:00Z,2.92551,0.0,2.925515
2018-07-22T01:00:00Z,2.84025,0.0,2.84025
2018-07-22T02:00:00Z,2.78733,0.0,2.787325
2018-07-22T03:00:00Z,2.65381,0.0260047,2.679815
2018-07-22T04:00:00Z,2.42416,0.338061,2.76222
2018-07-22T05:00:00Z,1.85353,1.10402,2.9575500000000003
2018-07-22T06:00:00Z,1.5,1.63593,3.135935
2018-07-22T07:00:00Z,1.5,1.85929,3.35929
2018-07-22T08:00:00Z,1.5,2.04083,3.54083
2018-07-22T09:00:00Z,1.5,2.19071,3.69071
2018-07-22T10:00:00Z,1.5,2.26494,3.76494
2018-07-22T11:00:00Z,1.5,2.22969,3.72969
2018-07-22T12:00:00Z,1.5,2.19937,3.69937
2018-07-22T13:00:00Z,1.5,2.14513,3.645135
2018-07-22T14:00:00Z,1.57645,2.06383,3.640275
2018-07-22T15:00:00Z,2.42849,1.17021,3.598705
2018-07-22T16:00:00Z,3.16956,0.404255,3.573815
2018-07-22T17:00:00Z,3.51158,0.0449173,3.556495
2018-07-22T18:00:00Z,3.76357,0.0,3.76357
2018-07-22T19:00:00Z,3.71283,0.0,3.712825
2018-07-22T20:00:00Z,3.61953,0.0,3.619535
2018-07-22T21:00:00Z,3.36837,0.0,3.368375
2018-07-22T22:00:00Z,3.14805,0.0,3.148055
2018-07-22T23:00:00Z,2.99583,0.0,2.99583
2018-07-23T00:00:00Z,2.9037,0.0,2.9037
2018-07-23T01:00:00Z,2.86679,0.0,2.866785
2018-07-23T02:00:00Z,2.87027,0.0,2.870275
2018-07-23T03:00:00Z,2.877,0.0212766,2.898275
2018-07-23T04:00:00Z,2.8507,0.333333,3.184035
2018-07-23T05:00:00Z,2.51773,1.06147,3.5792
2018-07-23T06:00:00Z,1.99595,1.91017,3.90612
2018-07-23T07:00:00Z,1.58963,2.50355,4.09318
2018-07-23T08:00:00Z,1.5,2.7401,4.240095
2018-07-23T09:00:00Z,1.5,2.84296,4.34296
2018-07-23T10:00:00Z,1.5,2.94529,4.445285
2018-07-23T11:00:00Z,1.5,2.93629,4.43629
2018-07-23T12:00:00Z,1.72709,2.58629,4.31338
2018-07-23T13:00:00Z,2.21658,1.82033,4.036915
2018-07-23T14:00:00Z,2.52965,1.15603,3.68568
2018-07-23T15:00:00Z,3.03967,0.565012,3.604685
2018-07-23T16:00:00Z,3.22693,0.238771,3.465705
2018-07-23T17:00:00Z,3.45023,0.0283688,3.4786
2018-07-23T18:00:00Z,3.58141,0.0,3.581405
2018-07-23T19:00:00Z,3.44217,0.0,3.44217
2018-07-23T20:00:00Z,3.33805,0.0,3.338045
2018-07-23T21:00:00Z,3.17951,0.0,3.17951
2018-07-23T22:00:00Z,2.95152,0.0,2.95152
2018-07-23T23:00:00Z,2.80836,0.0,2.80836
2018-07-24T00:00:00Z,2.72682,0.0,2.726815
2018-07-24T01:00:00Z,2.66486,0.0,2.664865
2018-07-24T02:00:00Z,2.66088,0.0,2.6608850000000004
2018-07-24T03:00:00Z,2.71113,0.0118203,2.722955
2018-07-24T04:00:00Z,2.74287,0.229314,2.972185
2018-07-24T05:00:00Z,2.44646,0.893617,3.34008
2018-07-24T06:00:00Z,1.90246,1.74232,3.644775
2018-07-24T07:00:00Z,1.5,2.30308,3.803085
2018-07-24T08:00:00Z,1.5,2.36363,3.863635
2018-07-24T09:00:00Z,1.5,2.46071,3.960715
2018-07-24T10:00:00Z,1.5,2.49299,3.992985
2018-07-24T11:00:00Z,1.5,2.3478,3.8478
2018-07-24T12:00:00Z,1.5,2.20408,3.70408
2018-07-24T13:00:00Z,1.5,2.10631,3.606315
2018-07-24T14:00:00Z,1.7996,1.76832,3.56792
2018-07-24T15:00:00Z,2.56851,1.02364,3.59215
2018-07-24T16:00:00Z,3.22355,0.371158,3.594705
2018-07-24T17:00:00Z,3.5394,0.0449173,3.58432
2018-07-24T18:00:00Z,3.67388,0.0,3.67388
2018-07-24T19:00:00Z,3.48484,0.0,3.48484
2018-07-24T20:00:00Z,3.36385,0.0,3.36385
2018-07-24T21:00:00Z,3.13347,0.0,3.13347
2018-07-24T22:00:00Z,2.94287,0.0,2.94287
2018-07-24T23:00:00Z,2.81598,0.0,2.81598
2018-07-25T00:00:00Z,2.7491,0.0,2.749095
2018-07-25T01:00:00Z,2.70254,0.0,2.70254
2018-07-25T02:00:00Z,2.72851,0.0,2.728505
2018-07-25T03:00:00Z,2.74428,0.0141844,2.75846
2018-07-25T04:00:00Z,2.72854,0.288416,3.01696
2018-07-25T05:00:00Z,2.51123,1.03783,3.54906
2018-07-25T06:00:00Z,1.70181,2.01182,3.713635
2018-07-25T07:00:00Z,1.5,2.386,3.886
2018-07-25T08:00:00Z,1.5,2.55094,4.05094
2018-07-25T09:00:00Z,1.5,2.59934,4.0993450000000005
2018-07-25T10:00:00Z,1.5,2.62634,4.126335
2018-07-25T11:00:00Z,1.5,2.51959,4.019585
2018-07-25T12:00:00Z,1.5,2.3066,3.8066
2018-07-25T13:00:00Z,1.6249,2.04019,3.66509
2018-07-25T14:00:00Z,2.3031,1.35934,3.66244
2018-07-25T15:00:00Z,2.77159,0.869976,3.64157
2018-07-25T16:00:00Z,3.29427,0.319149,3.61342
2018-07-25T17:00:00Z,3.58549,0.0307329,3.616225
2018-07-25T18:00:00Z,3.71122,0.0,3.71122
2018-07-25T19:00:00Z,3.50259,0.0,3.502595
2018-07-25T20:00:00Z,3.37129,0.0,3.37129
2018-07-25T21:00:00Z,3.11203,0.0,3.1120300000000003
2018-07-25T22:00:00Z,2.94007,0.0,2.940065
2018-07-25T23:00:00Z,2.82556,0.0,2.825555
2018-07-26T00:00:00Z,2.76512,0.0,2.765115
2018-07-26T01:00:00Z,2.701,0.0,2.701
2018-07-26T02:00:00Z,2.73184,0.0,2.731845
2018-07-26T03:00:00Z,2.74334,0.0118203,2.755165
2018-07-26T04:00:00Z,2.72831,0.257683,2.98599
2018-07-26T05:00:00Z,2.50801,0.832151,3.34016
2018-07-26T06:00:00Z,2.10704,1.52955,3.636595
2018-07-26T07:00:00Z,1.5,2.30445,3.80445
2018-07-26T08:00:00Z,1.5,2.46701,3.967015
2018-07-26T09:00:00Z,1.5,2.55914,4.05914
2018-07-26T10:00:00Z,1.5,2.44438,3.94438
2018-07-26T11:00:00Z,1.5,2.23063,3.73063
2018-07-26T12:00:00Z,1.61708,2.01655,3.633625
2018-07-26T13:00:00Z,1.97547,1.53191,3.507385
2018-07-26T14:00:00Z,2.43902,1.03073,3.469755
2018-07-26T15:00:00Z,2.83931,0.58156,3.42087
2018-07-26T16:00:00Z,3.13415,0.248227,3.38238
2018-07-26T17:00:00Z,3.40271,0.0212766,3.423985
2018-07-26T18:00:00Z,3.49892,0.0,3.49892
2018-07-26T19:00:00Z,3.2881,0.0,3.2881
2018-07-26T20:00:00Z,3.16121,0.0,3.1612150000000003
2018-07-26T21:00:00Z,2.95579,0.0,2.955785
2018-07-26T22:00:00Z,2.79531,0.0,2.795315
2018-07-26T23:00:00Z,2.68578,0.0,2.685775
2018-07-27T00:00:00Z,2.62182,0.0,2.62182
2018-07-27T01:00:00Z,2.58235,0.0,2.582345
2018-07-27T02:00:00Z,2.61134,0.0,2.61134
2018-07-27T03:00:00Z,2.62414,0.0118203,2.63596
2018-07-27T04:00:00Z,2.57515,0.257683,2.832835
2018-07-27T05:00:00Z,2.30817,0.910165,3.218335
2018-07-27T06:00:00Z,1.62439,1.85816,3.4825500000000003
2018-07-27T07:00:00Z,1.5,2.14654,3.646535
2018-07-27T08:00:00Z,1.5,2.27359,3.77359
2018-07-27T09:00:00Z,1.5,2.32362,3.823615
2018-07-27T10:00:00Z,1.5,2.34332,3.843315
2018-07-27T11:00:00Z,1.5,2.23612,3.73612
2018-07-27T12:00:00Z,1.5,2.0946,3.5946
2018-07-27T13:00:00Z,1.5,2.00065,3.500645
2018-07-27T14:00:00Z,1.68865,1.79669,3.485345
2018-07-27T15:00:00Z,2.44077,1.05201,3.49278
2018-07-27T16:00:00Z,3.13864,0.338061,3.4767
2018-07-27T17:00:00Z,3.47553,0.0330969,3.508625
2018-07-27T18:00:00Z,3.58282,0.0,3.5828200000000003
2018-07-27T19:00:00Z,3.35927,0.0,3.359275
2018-07-27T20:00:00Z,3.22907,0.0,3.22907
2018-07-27T21:00:00Z,3.04494,0.0,3.044935
2018-07-27T22:00:00Z,2.86655,0.0,2.86655
2018-07-27T23:00:00Z,2.76212,0.0,2.762115
2018-07-28T00:00:00Z,2.69046,0.0,2.69046
2018-07-28T01:00:00Z,2.63621,0.0,2.636215
2018-07-28T02:00:00Z,2.63704,0.0,2.63704
2018-07-28T03:00:00Z,2.58078,0.0141844,2.594965
2018-07-28T04:00:00Z,2.42674,0.283688,2.71043
2018-07-28T05:00:00Z,1.90673,1.07565,2.9823850000000003
2018-07-28T06:00:00Z,1.5,1.76844,3.26844
2018-07-28T07:00:00Z,1.5,1.94798,3.44798
2018-07-28T08:00:00Z,1.5,2.08555,3.58555
2018-07-28T09:00:00Z,1.5,2.20675,3.706755
2018-07-28T10:00:00Z,1.5,2.25372,3.753715
2018-07-28T11:00:00Z,1.5,2.12113,3.62113
2018-07-28T12:00:00Z,1.5,1.94464,3.44464
2018-07-28T13:00:00Z,1.5,1.87607,3.376065
2018-07-28T14:00:00Z,1.5,1.91405,3.414055
2018-07-28T15:00:00Z,2.24769,1.17021,3.417905
2018-07-28T16:00:00Z,3.04512,0.35461,3.399725
2018-07-28T17:00:00Z,3.41306,0.0283688,3.44143
2018-07-28T18:00:00Z,3.59707,0.0,3.597075
2018-07-28T19:00:00Z,3.45741,0.0,3.45741
2018-07-28T20:00:00Z,3.2696,0.0,3.269605
2018-07-28T21:00:00Z,3.08381,0.0,3.08381
2018-07-28T22:00:00Z,2.90334,0.0,2.903335
2018-07-28T23:00:00Z,2.75022,0.0,2.750225
2018-07-29T00:00:00Z,2.64179,0.0,2.641785
2018-07-29T01:00:00Z,2.57095,0.0,2.570945
2018-07-29T02:00:00Z,2.54064,0.0,2.54064
2018-07-29T03:00:00Z,2.41241,0.0118203,2.424235
2018-07-29T04:00:00Z,2.1862,0.260047,2.446245
2018-07-29T05:00:00Z,1.64891,0.997636,2.646545
2018-07-29T06:00:00Z,1.5,1.33257,2.832575
2018-07-29T07:00:00Z,1.5,1.54954,3.049535
2018-07-29T08:00:00Z,1.5,1.73023,3.23023
2018-07-29T09:00:00Z,1.5,1.84007,3.3400700000000003
2018-07-29T10:00:00Z,1.5,1.83754,3.337545
2018-07-29T11:00:00Z,1.5,1.55057,3.05057
2018-07-29T12:00:00Z,1.5,1.39567,2.895665
2018-07-29T13:00:00Z,1.5,1.37542,2.8754250000000003
2018-07-29T14:00:00Z,1.67882,1.23168,2.9105
2018-07-29T15:00:00Z,2.17628,0.77305,2.949325
2018-07-29T16:00:00Z,2.7057,0.274232,2.97993
2018-07-29T17:00:00Z,3.07727,0.0283688,3.10564
2018-07-29T18:00:00Z,3.31297,0.0,3.31297
2018-07-29T19:00:00Z,3.17593,0.0,3.17593
2018-07-29T20:00:00Z,3.01292,0.0,3.012915
2018-07-29T21:00:00Z,2.81934,0.0,2.81934
2018-07-29T22:00:00Z,2.6385,0.0,2.6385050000000003
2018-07-29T23:00:00Z,2.51541,0.0,2.51541
2018-07-30T00:00:00Z,2.44394,0.0,2.44394
2018-07-30T01:00:00Z,2.39384,0.0,2.393845
2018-07-30T02:00:00Z,2.43228,0.0,2.432285
2018-07-30T03:00:00Z,2.48893,0.0141844,2.50311
2018-07-30T04:00:00Z,2.4513,0.309693,2.760995
2018-07-30T05:00:00Z,2.09939,1.03073,3.130125
2018-07-30T06:00:00Z,1.5,1.96414,3.464145
2018-07-30T07:00:00Z,1.5,2.12656,3.62656
2018-07-30T08:00:00Z,1.5,2.23915,3.739145
2018-07-30T09:00:00Z,1.5,2.37595,3.875955
2018-07-30T10:00:00Z,1.5,2.45892,3.958925
2018-07-30T11:00:00Z,1.5,2.42945,3.92945
2018-07-30T12:00:00Z,1.5,2.30934,3.80934
2018-07-30T13:00:00Z,1.5,2.19972,3.69972
2018-07-30T14:00:00Z,2.06886,1.54374,3.6126
2018-07-30T15:00:00Z,2.74628,0.820331,3.566615
2018-07-30T16:00:00Z,3.24533,0.262411,3.507745
2018-07-30T17:00:00Z,3.53474,0.0212766,3.556015
2018-07-30T18:00:00Z,3.69768,0.0,3.697685
2018-07-30T19:00:00Z,3.52171,0.0,3.521715
2018-07-30T20:00:00Z,3.32105,0.0,3.321055
2018-07-30T21:00:00Z,3.07768,0.0,3.07768
2018-07-30T22:00:00Z,2.87547,0.0,2.875465
2018-07-30T23:00:00Z,2.7588,0.0,2.758795
2018-07-31T00:00:00Z,2.69721,0.0,2.6972150000000004
2018-07-31T01:00:00Z,2.66207,0.0,2.6620700000000004
2018-07-31T02:00:00Z,2.63693,0.0,2.636925
2018-07-31T03:00:00Z,2.66689,0.0070922,2.673985
2018-07-31T04:00:00Z,2.65634,0.222222,2.87856
2018-07-31T05:00:00Z,2.29222,0.964539,3.2567600000000003
2018-07-31T06:00:00Z,1.61888,1.96454,3.5834200000000003
2018-07-31T07:00:00Z,1.5,2.25239,3.75239
2018-07-31T08:00:00Z,1.5,2.38689,3.886895
2018-07-31T09:00:00Z,1.5,2.47669,3.976695
2018-07-31T10:00:00Z,1.5,2.53346,4.0334650000000005
2018-07-31T11:00:00Z,1.5,2.44133,3.94133
2018-07-31T12:00:00Z,1.5,2.30687,3.806865
2018-07-31T13:00:00Z,1.5,2.21774,3.71774
2018-07-31T14:00:00Z,1.93813,1.73759,3.67572
2018-07-31T15:00:00Z,2.73434,0.91253,3.64687
2018-07-31T16:00:00Z,3.30609,0.321513,3.627605
2018-07-31T17:00:00Z,3.63081,0.0212766,3.652085
2018-07-31T18:00:00Z,3.7532,0.0,3.753205
2018-07-31T19:00:00Z,3.55255,0.0,3.55255
2018-07-31T20:00:00Z,3.35941,0.0,3.359415
2018-07-31T21:00:00Z,3.10267,0.0,3.102665
2018-07-31T22:00:00Z,2.90733,0.0,2.907325
2018-07-31T23:00:00Z,2.77343,0.0,2.773425
2018-08-01T00:00:00Z,2.67147,0.0,2.67147
2018-08-01T01:00:00Z,2.62651,0.0,2.626515
2018-08-01T02:00:00Z,2.62626,0.0,2.626255
2018-08-01T03:00:00Z,2.60631,0.00945626,2.615765
2018-08-01T04:00:00Z,2.58228,0.269504,2.85178
2018-08-01T05:00:00Z,2.14786,1.05674,3.204595
2018-08-01T06:00:00Z,1.52835,2.04965,3.578
2018-08-01T07:00:00Z,1.5,2.27745,3.77745
2018-08-01T08:00:00Z,1.5,2.39586,3.895855
2018-08-01T09:00:00Z,1.5,2.50744,4.00744
2018-08-01T10:00:00Z,1.5,2.58122,4.08122
2018-08-01T11:00:00Z,1.5,2.5096,4.009605
2018-08-01T12:00:00Z,1.5,2.35522,3.855225
2018-08-01T13:00:00Z,1.5,2.25888,3.758885
2018-08-01T14:00:00Z,1.89107,1.80615,3.69722
2018-08-01T15:00:00Z,2.68803,0.985816,3.67385
2018-08-01T16:00:00Z,3.34136,0.321513,3.662875
2018-08-01T17:00:00Z,3.64965,0.0236407,3.673295
2018-08-01T18:00:00Z,3.78827,0.0,3.78827
2018-08-01T19:00:00Z,3.60201,0.0,3.602005
2018-08-01T20:00:00Z,3.39036,0.0,3.3903600000000003
2018-08-01T21:00:00Z,3.13809,0.0,3.13809
2018-08-01T22:00:00Z,2.89331,0.0,2.89331
2018-08-01T23:00:00Z,2.77304,0.0,2.77304
2018-08-02T00:00:00Z,2.68595,0.0,2.68595
2018-08-02T01:00:00Z,2.61913,0.0,2.61913
2018-08-02T02:00:00Z,2.62706,0.0,2.627065
2018-08-02T03:00:00Z,2.63407,0.00945626,2.64353
2018-08-02T04:00:00Z,2.61214,0.262411,2.874555
2018-08-02T05:00:00Z,2.21076,1.03783,3.248585
2018-08-02T06:00:00Z,1.52527,2.04965,3.57492
2018-08-02T07:00:00Z,1.5,2.2946,3.794605
2018-08-02T08:00:00Z,1.5,2.44946,3.94946
2018-08-02T09:00:00Z,1.5,2.55938,4.059375
2018-08-02T10:00:00Z,1.5,2.63052,4.130525
2018-08-02T11:00:00Z,1.5,2.587,4.087
2018-08-02T12:00:00Z,1.5,2.48208,3.982075
2018-08-02T13:00:00Z,1.5,2.39305,3.89305
2018-08-02T14:00:00Z,2.09417,1.75177,3.845945
2018-08-02T15:00:00Z,2.94126,0.905437,3.846695
2018-08-02T16:00:00Z,3.44657,0.283688,3.730255
2018-08-02T17:00:00Z,3.70018,0.0165485,3.716725
2018-08-02T18:00:00Z,3.78409,0.0,3.78409
2018-08-02T19:00:00Z,3.56846,0.0,3.568455
2018-08-02T20:00:00Z,3.3533,0.0,3.3533000000000004
2018-08-02T21:00:00Z,3.102,0.0,3.101995
2018-08-02T22:00:00Z,2.88573,0.0,2.885735
2018-08-02T23:00:00Z,2.75866,0.0,2.758655
2018-08-03T00:00:00Z,2.65618,0.0,2.65618
2018-08-03T01:00:00Z,2.62295,0.0,2.62295
2018-08-03T02:00:00Z,2.60092,0.0,2.600915
2018-08-03T03:00:00Z,2.61307,0.00945626,2.622525
2018-08-03T04:00:00Z,2.58159,0.236407,2.818
2018-08-03T05:00:00Z,2.31408,0.832151,3.1462350000000003
2018-08-03T06:00:00Z,1.90986,1.54374,3.453595
2018-08-03T07:00:00Z,1.5,2.11905,3.619055
2018-08-03T08:00:00Z,1.5,2.20839,3.70839
2018-08-03T09:00:00Z,1.5,2.29844,3.79844
2018-08-03T10:00:00Z,1.5,2.34791,3.847915
2018-08-03T11:00:00Z,1.5,2.27779,3.777785
2018-08-03T12:00:00Z,1.5,2.12837,3.62837
2018-08-03T13:00:00Z,1.5,2.02508,3.52508
2018-08-03T14:00:00Z,1.91655,1.53664,3.453195
2018-08-03T15:00:00Z,2.58882,0.858156,3.446975
2018-08-03T16:00:00Z,3.12443,0.260047,3.384475
2018-08-03T17:00:00Z,3.35658,0.0189125,3.37549
2018-08-03T18:00:00Z,3.47594,0.0,3.475935
2018-08-03T19:00:00Z,3.26338,0.0,3.2633850000000004
2018-08-03T20:00:00Z,3.10752,0.0,3.10752
2018-08-03T21:00:00Z,2.97328,0.0,2.973275
2018-08-03T22:00:00Z,2.73886,0.0,2.7388600000000003
2018-08-03T23:00:00Z,2.58771,0.0,2.587705
2018-08-04T00:00:00Z,2.49756,0.0,2.49756
2018-08-04T01:00:00Z,2.45888,0.0,2.45888
2018-08-04T02:00:00Z,2.44334,0.0,2.44334
2018-08-04T03:00:00Z,2.39218,0.00945626,2.401635
2018-08-04T04:00:00Z,2.25935,0.241135,2.5004850000000003
2018-08-04T05:00:00Z,1.79878,0.945626,2.74441
2018-08-04T06:00:00Z,1.5,1.50033,3.000325
2018-08-04T07:00:00Z,1.5,1.68739,3.187395
2018-08-04T08:00:00Z,1.5,1.80263,3.3026350000000004
2018-08-04T09:00:00Z,1.5,1.89306,3.393065
2018-08-04T10:00:00Z,1.5,1.93768,3.43768
2018-08-04T11:00:00Z,1.5,1.84267,3.34267
2018-08-04T12:00:00Z,1.5,1.75892,3.2589200000000003
2018-08-04T13:00:00Z,1.5,1.6873,3.187295
2018-08-04T14:00:00Z,1.5,1.67904,3.17904
2018-08-04T15:00:00Z,2.0694,1.11584,3.18524
2018-08-04T16:00:00Z,2.85828,0.319149,3.1774250000000004
2018-08-04T17:00:00Z,3.18461,0.0189125,3.20352
2018-08-04T18:00:00Z,3.34011,0.0,3.34011
2018-08-04T19:00:00Z,3.18127,0.0,3.1812750000000003
2018-08-04T20:00:00Z,3.01148,0.0,3.011485
2018-08-04T21:00:00Z,2.75434,0.0,2.754335
2018-08-04T22:00:00Z,2.66759,0.0,2.667595
2018-08-04T23:00:00Z,2.51844,0.0,2.518435
2018-08-05T00:00:00Z,2.4158,0.0,2.4158000000000004
2018-08-05T01:00:00Z,2.37746,0.0,2.37746
2018-08-05T02:00:00Z,2.3554,0.0,2.355395
2018-08-05T03:00:00Z,2.25852,0.0070922,2.265615
2018-08-05T04:00:00Z,2.03531,0.248227,2.283535
2018-08-05T05:00:00Z,1.5,0.95248,2.45248
2018-08-05T06:00:00Z,1.5,1.14306,2.64306
2018-08-05T07:00:00Z,1.5,1.3247,2.8247
2018-08-05T08:00:00Z,1.5,1.468,2.968005
2018-08-05T09:00:00Z,1.5,1.59822,3.098225
2018-08-05T10:00:00Z,1.5,1.63255,3.132555
2018-08-05T11:00:00Z,1.5,1.5428,3.042805
2018-08-05T12:00:00Z,1.5,1.4797,2.9797
2018-08-05T13:00:00Z,1.5,1.47965,2.97965
2018-08-05T14:00:00Z,1.5,1.49035,2.990345
2018-08-05T15:00:00Z,1.83687,1.17494,3.01181
2018-08-05T16:00:00Z,2.70307,0.321513,3.02458
2018-08-05T17:00:00Z,3.08795,0.0165485,3.104495
2018-08-05T18:00:00Z,3.27737,0.0,3.277365
2018-08-05T19:00:00Z,3.15816,0.0,3.15816
2018-08-05T20:00:00Z,3.03383,0.0,3.03383
2018-08-05T21:00:00Z,2.85641,0.0,2.85641
2018-08-05T22:00:00Z,2.65895,0.0,2.658945
2018-08-05T23:00:00Z,2.5463,0.0,2.5463
2018-08-06T00:00:00Z,2.46929,0.0,2.469295
2018-08-06T01:00:00Z,2.4096,0.0,2.409605
2018-08-06T02:00:00Z,2.41878,0.0,2.418775
2018-08-06T03:00:00Z,2.43878,0.0070922,2.445875
2018-08-06T04:00:00Z,2.40698,0.250591,2.65757
2018-08-06T05:00:00Z,1.88753,1.09456,2.982095
2018-08-06T06:00:00Z,1.5,1.73583,3.235825
2018-08-06T07:00:00Z,1.5,1.93519,3.43519
2018-08-06T08:00:00Z,1.5,2.1054,3.605395
2018-08-06T09:00:00Z,1.5,2.25653,3.75653
2018-08-06T10:00:00Z,1.5,2.32904,3.82904
2018-08-06T11:00:00Z,1.5,2.28777,3.78777
2018-08-06T12:00:00Z,1.5,2.16685,3.66685
2018-08-06T13:00:00Z,1.5,2.07464,3.57464
2018-08-06T14:00:00Z,1.5,2.0453,3.545305
2018-08-06T15:00:00Z,2.39156,1.14894,3.540495
2018-08-06T16:00:00Z,3.21789,0.314421,3.532315
2018-08-06T17:00:00Z,3.55044,0.0165485,3.5669850000000003
2018-08-06T18:00:00Z,3.67396,0.0,3.673965
2018-08-06T19:00:00Z,3.46577,0.0,3.46577
2018-08-06T20:00:00Z,3.25806,0.0,3.25806
2018-08-06T21:00:00Z,3.0472,0.0,3.047205
2018-08-06T22:00:00Z,2.85376,0.0,2.8537600000000003
2018-08-06T23:00:00Z,2.72141,0.0,2.72141
2018-08-07T00:00:00Z,2.61876,0.0,2.6187600000000004
2018-08-07T01:00:00Z,2.57388,0.0,2.57388
2018-08-07T02:00:00Z,2.5879,0.0,2.5879000000000003
2018-08-07T03:00:00Z,2.61737,0.00472813,2.622095
2018-08-07T04:00:00Z,2.57915,0.234043,2.8131950000000003
2018-08-07T05:00:00Z,2.11731,1.02364,3.140955
2018-08-07T06:00:00Z,1.5,1.94807,3.448075
2018-08-07T07:00:00Z,1.5,2.13272,3.632715
2018-08-07T08:00:00Z,1.5,2.26454,3.76454
2018-08-07T09:00:00Z,1.5,2.39669,3.89669
2018-08-07T10:00:00Z,1.5,2.48521,3.98521
2018-08-07T11:00:00Z,1.5,2.45113,3.951135
2018-08-07T12:00:00Z,1.5,2.33956,3.83956
2018-08-07T13:00:00Z,1.5,2.24709,3.747085
2018-08-07T14:00:00Z,1.6312,2.10402,3.73522
2018-08-07T15:00:00Z,2.62591,1.13475,3.760665
2018-08-07T16:00:00Z,3.43395,0.300236,3.734185
2018-08-07T17:00:00Z,3.7439,0.0141844,3.758085
2018-08-07T18:00:00Z,3.80682,0.0,3.806825
2018-08-07T19:00:00Z,3.56972,0.0,3.56972
2018-08-07T20:00:00Z,3.35236,0.0,3.35236
2018-08-07T21:00:00Z,3.12094,0.0,3.1209450000000003
2018-08-07T22:00:00Z,2.94016,0.0,2.940165
2018-08-07T23:00:00Z,2.78418,0.0,2.78418
2018-08-08T00:00:00Z,2.70846,0.0,2.7084650000000003
2018-08-08T01:00:00Z,2.63357,0.0,2.633575
2018-08-08T02:00:00Z,2.63279,0.0,2.63279
2018-08-08T03:00:00Z,2.63093,0.00472813,2.6356550000000003
2018-08-08T04:00:00Z,2.56865,0.234043,2.80269
2018-08-08T05:00:00Z,2.13948,1.01418,3.15366
2018-08-08T06:00:00Z,1.5,1.97622,3.47622
2018-08-08T07:00:00Z,1.5,2.16798,3.667985
2018-08-08T08:00:00Z,1.5,2.29193,3.79193
2018-08-08T09:00:00Z,1.5,2.38501,3.885005
2018-08-08T10:00:00Z,1.5,2.4669,3.966895
2018-08-08T11:00:00Z,1.5,2.46697,3.966965
2018-08-08T12:00:00Z,1.5,2.3628,3.862795
2018-08-08T13:00:00Z,1.5,2.29494,3.794945
2018-08-08T14:00:00Z,1.74024,2.0,3.740245
2018-08-08T15:00:00Z,2.61459,1.07329,3.68788
2018-08-08T16:00:00Z,3.37272,0.29078,3.6635
2018-08-08T17:00:00Z,3.70248,0.0118203,3.7143
2018-08-08T18:00:00Z,3.77941,0.0,3.77941
2018-08-08T19:00:00Z,3.56377,0.0,3.563765
2018-08-08T20:00:00Z,3.38176,0.0,3.381755
2018-08-08T21:00:00Z,3.15281,0.0,3.15281
2018-08-08T22:00:00Z,2.93737,0.0,2.937375
2018-08-08T23:00:00Z,2.80446,0.0,2.80446
2018-08-09T00:00:00Z,2.71602,0.0,2.716015
2018-08-09T01:00:00Z,2.64651,0.0,2.646515
2018-08-09T02:00:00Z,2.6498,0.0,2.649795
