snapshot,Generator 0,Generator 1,Generator 2,Electrolysis,Fuel Cell,Load 0,Load 1
2019-02-20 14:00:00+00:00,0.146965,1.895,3.79,0.0,0.814024,3.16019,3.16019
2019-02-20 15:00:00+00:00,4.41694,0.505,1.01,0.0,0.540749,3.1281950000000003,3.1281950000000003
2019-02-20 16:00:00+00:00,7.0366,0.005,0.01,0.0,0.0,3.5258000000000003,3.5258000000000003
2019-02-20 17:00:00+00:00,7.59973,0.0,0.0,0.0,0.0,3.7998649999999996,3.7998649999999996
2019-02-20 18:00:00+00:00,7.10654,0.0,0.0,0.0,0.814024,3.797475,3.797475
2019-02-20 19:00:00+00:00,6.78627,0.0,0.0,0.0,0.814024,3.63734,3.63734
2019-02-20 20:00:00+00:00,6.14357,0.0,0.0,0.0,0.814024,3.3159899999999998,3.3159899999999998
2019-02-20 21:00:00+00:00,5.6797,0.0,0.0,0.0,0.814024,3.0840549999999998,3.0840549999999998
2019-02-20 22:00:00+00:00,4.99314,0.0,0.0,0.0,0.814024,2.740775,2.740775
2019-02-20 23:00:00+00:00,4.52843,0.0,0.0,0.0,0.814024,2.50842,2.50842
2019-02-21 00:00:00+00:00,4.46148,0.0,0.0,0.0,0.814024,2.474945,2.474945
2019-02-21 01:00:00+00:00,4.29856,0.0,0.0,0.0,0.814024,2.393485,2.393485
2019-02-21 02:00:00+00:00,4.22125,0.0,0.0,0.0,0.814024,2.3548299999999998,2.3548299999999998
2019-02-21 03:00:00+00:00,4.30875,0.0,0.0,0.0,0.814024,2.39858,2.39858
2019-02-21 04:00:00+00:00,4.85046,0.0,0.0,0.0,0.814024,2.669435,2.669435
2019-02-21 05:00:00+00:00,5.70882,0.12,0.24,0.0,0.0,3.03441,3.03441
2019-02-21 06:00:00+00:00,3.11022,1.14,2.28,0.0,0.0,3.26511,3.26511
2019-02-21 07:00:00+00:00,0.0,2.465,4.93,0.5402,0.0,3.4274,3.4274
2019-02-21 08:00:00+00:00,0.0,3.48,5.64284,2.33457,0.0,3.3941350000000003,3.3941350000000003
2019-02-21 09:00:00+00:00,0.0,4.16,4.93983,2.33457,0.0,3.3826300000000002,3.3826300000000002
2019-02-21 10:00:00+00:00,0.0,4.435,4.62009,2.33457,0.0,3.3602600000000002,3.3602600000000002
2019-02-21 11:00:00+00:00,0.0,4.335,4.57558,2.33457,0.0,3.288005,3.288005
2019-02-21 12:00:00+00:00,0.0,3.8675,4.79625,2.33457,0.0,3.16459,3.16459
2019-02-21 13:00:00+00:00,0.0,3.01,5.61643,2.33457,0.0,3.14593,3.14593
2019-02-21 14:00:00+00:00,0.86904,1.7575,3.515,0.0,0.0,3.07077,3.07077
2019-02-21 15:00:00+00:00,4.73179,0.465,0.93,0.0,0.0,3.063395,3.063395
2019-02-21 16:00:00+00:00,6.89868,0.005,0.01,0.0,0.0,3.45684,3.45684
2019-02-21 17:00:00+00:00,6.98923,0.0,0.0,0.0,0.814024,3.73882,3.73882
2019-02-21 18:00:00+00:00,6.97556,0.0,0.0,0.0,0.814024,3.7319850000000003,3.7319850000000003
2019-02-21 19:00:00+00:00,6.60617,0.0,0.0,0.0,0.814024,3.54729,3.54729
2019-02-21 20:00:00+00:00,6.00353,0.0,0.0,0.0,0.814024,3.24597,3.24597
2019-02-21 21:00:00+00:00,5.60402,0.0,0.0,0.0,0.814024,3.046215,3.046215
2019-02-21 22:00:00+00:00,5.45351,0.0,0.0,0.0,0.0,2.7267550000000003,2.7267550000000003
2019-02-21 23:00:00+00:00,4.48451,0.0,0.0,0.0,0.814024,2.48646,2.48646
2019-02-22 00:00:00+00:00,4.43467,0.0,0.0,0.0,0.814024,2.46154,2.46154
2019-02-22 01:00:00+00:00,4.30288,0.0,0.0,0.0,0.814024,2.395645,2.395645
2019-02-22 02:00:00+00:00,4.22267,0.0,0.0,0.0,0.814024,2.35554,2.35554
2019-02-22 03:00:00+00:00,4.82277,0.0,0.0,0.0,0.0,2.411385,2.411385
2019-02-22 04:00:00+00:00,5.34217,0.0,0.0,0.0,0.0,2.671085,2.671085
2019-02-22 05:00:00+00:00,5.70645,0.1375,0.275,0.0,0.0,3.059475,3.059475
2019-02-22 06:00:00+00:00,3.00781,1.2125,2.425,0.0,0.0,3.322655,3.322655
2019-02-22 07:00:00+00:00,0.0,2.51,5.02,0.64986,0.0,3.44007,3.44007
2019-02-22 08:00:00+00:00,0.0,3.4125,5.73718,2.33457,0.0,3.407555,3.407555
2019-02-22 09:00:00+00:00,0.0,3.6825,5.36944,2.33457,0.0,3.358685,3.358685
2019-02-22 10:00:00+00:00,0.0,3.57,5.43852,2.33457,0.0,3.336975,3.336975
2019-02-22 11:00:00+00:00,0.0,3.11,5.80019,2.33457,0.0,3.28781,3.28781
2019-02-22 12:00:00+00:00,0.0,2.37,4.74,0.65747,0.0,3.2262649999999997,3.2262649999999997
2019-02-22 13:00:00+00:00,1.93202,1.5475,3.095,0.0,0.0,3.2872600000000003,3.2872600000000003
2019-02-22 14:00:00+00:00,4.36581,0.7075,1.415,0.0,0.0,3.244155,3.244155
2019-02-22 15:00:00+00:00,6.01588,0.1525,0.305,0.0,0.0,3.23669,3.23669
2019-02-22 16:00:00+00:00,7.08477,0.0,0.0,0.0,0.0,3.5423850000000003,3.5423850000000003
2019-02-22 17:00:00+00:00,7.41899,0.0,0.0,0.0,0.0,3.709495,3.709495
2019-02-22 18:00:00+00:00,7.37304,0.0,0.0,0.0,0.0,3.68652,3.68652
2019-02-22 19:00:00+00:00,6.97136,0.0,0.0,0.0,0.0,3.48568,3.48568
2019-02-22 20:00:00+00:00,6.42741,0.0,0.0,0.0,0.0,3.213705,3.213705
2019-02-22 21:00:00+00:00,6.09294,0.0,0.0,0.0,0.0,3.04647,3.04647
2019-02-22 22:00:00+00:00,5.5096,0.0,0.0,0.0,0.0,2.7548000000000004,2.7548000000000004
2019-02-22 23:00:00+00:00,5.10229,0.0,0.0,0.0,0.0,2.551145,2.551145
2019-02-23 00:00:00+00:00,5.10649,0.0,0.0,0.0,0.0,2.553245,2.553245
2019-02-23 01:00:00+00:00,4.92256,0.0,0.0,0.0,0.0,2.4612800000000004,2.4612800000000004
2019-02-23 02:00:00+00:00,4.77911,0.0,0.0,0.0,0.0,2.3895549999999997,2.3895549999999997
2019-02-23 03:00:00+00:00,4.83089,0.0,0.0,0.0,0.0,2.415445,2.415445
2019-02-23 04:00:00+00:00,5.07815,0.0,0.0,0.0,0.0,2.539075,2.539075
2019-02-23 05:00:00+00:00,5.3293,0.0125,0.025,0.0,0.0,2.6834000000000002,2.6834000000000002
2019-02-23 06:00:00+00:00,5.61188,0.145,0.29,0.0,0.0,3.02344,3.02344
2019-02-23 07:00:00+00:00,5.68657,0.3925,0.785,0.0,0.0,3.432035,3.432035
2019-02-23 08:00:00+00:00,5.44563,0.6225,1.245,0.0,0.0,3.656565,3.656565
2019-02-23 09:00:00+00:00,5.36603,0.75,1.5,0.0,0.0,3.8080149999999997,3.8080149999999997
2019-02-23 10:00:00+00:00,5.26085,0.8675,1.735,0.0,0.0,3.9316750000000003,3.9316750000000003
2019-02-23 11:00:00+00:00,5.50293,0.8075,1.615,0.0,0.0,3.962715,3.962715
2019-02-23 12:00:00+00:00,5.52087,0.6975,1.395,0.0,0.0,3.806685,3.806685
2019-02-23 13:00:00+00:00,6.11929,0.5125,1.025,0.0,0.0,3.828395,3.828395
2019-02-23 14:00:00+00:00,6.8333,0.2625,0.525,0.0,0.0,3.8104,3.8104
2019-02-23 15:00:00+00:00,7.35044,0.06,0.12,0.0,0.0,3.76522,3.76522
2019-02-23 16:00:00+00:00,7.89391,0.0,0.0,0.0,0.0,3.946955,3.946955
2019-02-23 17:00:00+00:00,8.12839,0.0,0.0,0.0,0.0,4.064195,4.064195
2019-02-23 18:00:00+00:00,7.95748,0.0,0.0,0.0,0.0,3.9787399999999997,3.9787399999999997
2019-02-23 19:00:00+00:00,7.5167,0.0,0.0,0.0,0.0,3.75835,3.75835
2019-02-23 20:00:00+00:00,6.95754,0.0,0.0,0.0,0.0,3.47877,3.47877
2019-02-23 21:00:00+00:00,6.46258,0.0,0.0,0.0,0.0,3.23129,3.23129
2019-02-23 22:00:00+00:00,5.91105,0.0,0.0,0.0,0.0,2.955525,2.955525
2019-02-23 23:00:00+00:00,5.38513,0.0,0.0,0.0,0.0,2.692565,2.692565
2019-02-24 00:00:00+00:00,5.32253,0.0,0.0,0.0,0.0,2.6612649999999998,2.6612649999999998
2019-02-24 01:00:00+00:00,5.13146,0.0,0.0,0.0,0.0,2.56573,2.56573
2019-02-24 02:00:00+00:00,4.98946,0.0,0.0,0.0,0.0,2.49473,2.49473
2019-02-24 03:00:00+00:00,4.99927,0.0,0.0,0.0,0.0,2.499635,2.499635
2019-02-24 04:00:00+00:00,5.15944,0.0,0.0,0.0,0.0,2.57972,2.57972
2019-02-24 05:00:00+00:00,5.32234,0.0175,0.035,0.0,0.0,2.68742,2.68742
2019-02-24 06:00:00+00:00,5.26871,0.2025,0.405,0.0,0.0,2.938105,2.938105
2019-02-24 07:00:00+00:00,4.9662,0.565,1.13,0.0,0.0,3.3306,3.3306
2019-02-24 08:00:00+00:00,4.63567,0.905,1.81,0.0,0.0,3.675335,3.675335
2019-02-24 09:00:00+00:00,4.36547,1.155,2.31,0.0,0.0,3.915235,3.915235
2019-02-24 10:00:00+00:00,4.0735,1.3,2.6,0.0,0.0,3.98675,3.98675
2019-02-24 11:00:00+00:00,3.92144,1.2925,2.585,0.0,0.0,3.89947,3.89947
2019-02-24 12:00:00+00:00,4.07864,1.065,2.13,0.0,0.0,3.63682,3.63682
2019-02-24 13:00:00+00:00,4.7681,0.8425,1.685,0.0,0.0,3.6478,3.6478
2019-02-24 14:00:00+00:00,5.78229,0.4875,0.975,0.0,0.0,3.622395,3.622395
2019-02-24 15:00:00+00:00,6.70574,0.135,0.27,0.0,0.0,3.55537,3.55537
2019-02-24 16:00:00+00:00,7.61039,0.0025,0.005,0.0,0.0,3.808945,3.808945
2019-02-24 17:00:00+00:00,7.99803,0.0,0.0,0.0,0.0,3.999015,3.999015
2019-02-24 18:00:00+00:00,7.89481,0.0,0.0,0.0,0.0,3.9474050000000003,3.9474050000000003
2019-02-24 19:00:00+00:00,7.58104,0.0,0.0,0.0,0.0,3.79052,3.79052
2019-02-24 20:00:00+00:00,7.06731,0.0,0.0,0.0,0.0,3.533655,3.533655
2019-02-24 21:00:00+00:00,6.55848,0.0,0.0,0.0,0.0,3.2792399999999997,3.2792399999999997
2019-02-24 22:00:00+00:00,5.81322,0.0,0.0,0.0,0.0,2.90661,2.90661
2019-02-24 23:00:00+00:00,5.3058,0.0,0.0,0.0,0.0,2.6529000000000003,2.6529000000000003
2019-02-25 00:00:00+00:00,5.25456,0.0,0.0,0.0,0.0,2.6272800000000003,2.6272800000000003
2019-02-25 01:00:00+00:00,5.08791,0.0,0.0,0.0,0.0,2.543955,2.543955
2019-02-25 02:00:00+00:00,5.00805,0.0,0.0,0.0,0.0,2.504025,2.504025
2019-02-25 03:00:00+00:00,5.09682,0.0,0.0,0.0,0.0424382,2.56114,2.56114
2019-02-25 04:00:00+00:00,5.258,0.0,0.0,0.0,0.814024,2.873205,2.873205
2019-02-25 05:00:00+00:00,6.61283,0.045,0.09,0.0,0.0,3.3739149999999998,3.3739149999999998
2019-02-25 06:00:00+00:00,6.03511,0.4725,0.945,0.0,0.0,3.726305,3.726305
2019-02-25 07:00:00+00:00,4.95228,1.0775,2.155,0.0,0.0,4.09239,4.09239
2019-02-25 08:00:00+00:00,3.7556,1.55,3.1,0.0,0.0,4.2028,4.2028
2019-02-25 09:00:00+00:00,3.05553,1.8,3.6,0.0,0.0,4.227765000000001,4.227765000000001
2019-02-25 10:00:00+00:00,3.05453,1.825,3.65,0.0,0.0,4.264765000000001,4.264765000000001
2019-02-25 11:00:00+00:00,3.48907,1.6575,3.315,0.0,0.0,4.230785,4.230785
2019-02-25 12:00:00+00:00,3.84919,1.475,2.95,0.0,0.0,4.137095,4.137095
2019-02-25 13:00:00+00:00,5.09717,1.0675,2.135,0.0,0.0,4.149835,4.149835
2019-02-25 14:00:00+00:00,6.31885,0.6275,1.255,0.0,0.0,4.100675,4.100675
2019-02-25 15:00:00+00:00,7.40968,0.1975,0.395,0.0,0.0,4.0010900000000005,4.0010900000000005
2019-02-25 16:00:00+00:00,8.40656,0.005,0.01,0.0,0.0,4.21078,4.21078
2019-02-25 17:00:00+00:00,8.26286,0.0,0.0,0.0,0.814024,4.375635,4.375635
2019-02-25 18:00:00+00:00,8.66211,0.0,0.0,0.0,0.0,4.331055,4.331055
2019-02-25 19:00:00+00:00,7.60467,0.0,0.0,0.0,0.814024,4.04654,4.04654
2019-02-25 20:00:00+00:00,6.85993,0.0,0.0,0.0,0.814024,3.67417,3.67417
2019-02-25 21:00:00+00:00,6.36465,0.0,0.0,0.0,0.814024,3.42653,3.42653
2019-02-25 22:00:00+00:00,5.60151,0.0,0.0,0.0,0.814024,3.04496,3.04496
2019-02-25 23:00:00+00:00,5.014,0.0,0.0,0.0,0.814024,2.751205,2.751205
2019-02-26 00:00:00+00:00,4.94303,0.0,0.0,0.0,0.814024,2.7157199999999997,2.7157199999999997
2019-02-26 01:00:00+00:00,4.78489,0.0,0.0,0.0,0.814024,2.63665,2.63665
2019-02-26 02:00:00+00:00,4.70272,0.0,0.0,0.0,0.814024,2.595565,2.595565
2019-02-26 03:00:00+00:00,4.85375,0.0,0.0,0.0,0.814024,2.67108,2.67108
2019-02-26 04:00:00+00:00,5.37884,0.0,0.0,0.0,0.814024,2.933625,2.933625
2019-02-26 05:00:00+00:00,6.26487,0.17,0.34,0.0,0.0,3.387435,3.387435
2019-02-26 06:00:00+00:00,3.54544,1.2725,2.545,0.0,0.0,3.68147,3.68147
2019-02-26 07:00:00+00:00,0.0,2.665,5.33,0.25199,0.0,3.871505,3.871505
2019-02-26 08:00:00+00:00,0.0,3.6775,6.42026,2.33457,0.0,3.881595,3.881595
2019-02-26 09:00:00+00:00,0.0,4.385,5.65433,2.33457,0.0,3.85238,3.85238
2019-02-26 10:00:00+00:00,0.0,4.63,5.31497,2.33457,0.0,3.8051999999999997,3.8051999999999997
2019-02-26 11:00:00+00:00,0.0,4.535,5.24285,2.33457,0.0,3.72164,3.72164
2019-02-26 12:00:00+00:00,0.0,4.0875,5.44637,2.33457,0.0,3.59965,3.59965
2019-02-26 13:00:00+00:00,0.0,3.1075,6.215,2.09049,0.0,3.616005,3.616005
2019-02-26 14:00:00+00:00,1.46147,1.8675,3.735,0.0,0.0,3.531985,3.531985
2019-02-26 15:00:00+00:00,5.32886,0.5325,1.065,0.0,0.0,3.46318,3.46318
2019-02-26 16:00:00+00:00,7.53891,0.0075,0.015,0.0,0.0,3.7807049999999998,3.7807049999999998
2019-02-26 17:00:00+00:00,8.07581,0.0,0.0,0.0,0.0,4.037905,4.037905
2019-02-26 18:00:00+00:00,8.03169,0.0,0.0,0.0,0.0,4.015845,4.015845
2019-02-26 19:00:00+00:00,7.6249,0.0,0.0,0.0,0.0,3.8124499999999997,3.8124499999999997
2019-02-26 20:00:00+00:00,6.66435,0.0,0.0,0.0,0.523447,3.48921,3.48921
2019-02-26 21:00:00+00:00,6.02727,0.0,0.0,0.0,0.814024,3.2578400000000003,3.2578400000000003
2019-02-26 22:00:00+00:00,5.82201,0.0,0.0,0.0,0.0,2.9110050000000003,2.9110050000000003
2019-02-26 23:00:00+00:00,4.73146,0.0,0.0,0.0,0.814024,2.609935,2.609935
2019-02-27 00:00:00+00:00,4.60311,0.0,0.0,0.0,0.814024,2.54576,2.54576
2019-02-27 01:00:00+00:00,4.41938,0.0,0.0,0.0,0.814024,2.453895,2.453895
2019-02-27 02:00:00+00:00,4.30631,0.0,0.0,0.0,0.814024,2.39736,2.39736
2019-02-27 03:00:00+00:00,4.44474,0.0,0.0,0.0,0.814024,2.4665749999999997,2.4665749999999997
2019-02-27 04:00:00+00:00,4.99418,0.0,0.0,0.0,0.814024,2.741295,2.741295
2019-02-27 05:00:00+00:00,5.99982,0.115,0.23,0.0,0.0,3.1724099999999997,3.1724099999999997
2019-02-27 06:00:00+00:00,3.97341,0.9825,1.965,0.0,0.0,3.460455,3.460455
2019-02-27 07:00:00+00:00,2.28052,1.67,3.34,0.0,0.0,3.6452600000000004,3.6452600000000004
2019-02-27 08:00:00+00:00,0.14817,2.4175,4.835,0.0,0.0,3.700335,3.700335
2019-02-27 09:00:00+00:00,0.0,2.9325,5.865,1.35167,0.0,3.722915,3.722915
2019-02-27 10:00:00+00:00,0.0,3.2775,6.48078,2.33457,0.0,3.711855,3.711855
2019-02-27 11:00:00+00:00,0.0,2.9275,5.855,1.41339,0.0,3.684555,3.684555
2019-02-27 12:00:00+00:00,0.0,2.535,5.07,0.29972,0.0,3.65264,3.65264
2019-02-27 13:00:00+00:00,1.26083,2.0625,4.125,0.0,0.0,3.724165,3.724165
2019-02-27 14:00:00+00:00,3.53765,1.2425,2.485,0.0,0.0,3.6325749999999997,3.6325749999999997
2019-02-27 15:00:00+00:00,5.95614,0.3825,0.765,0.0,0.0,3.55182,3.55182
2019-02-27 16:00:00+00:00,7.61217,0.0075,0.015,0.0,0.0,3.817335,3.817335
2019-02-27 17:00:00+00:00,7.65059,0.0,0.0,0.0,0.814024,4.0695,4.0695
2019-02-27 18:00:00+00:00,7.6314,0.0,0.0,0.0,0.814024,4.0599050000000005,4.0599050000000005
2019-02-27 19:00:00+00:00,7.27712,0.0,0.0,0.0,0.814024,3.882765,3.882765
2019-02-27 20:00:00+00:00,6.6534,0.0,0.0,0.0,0.814024,3.570905,3.570905
2019-02-27 21:00:00+00:00,6.1982,0.0,0.0,0.0,0.814024,3.343305,3.343305
2019-02-27 22:00:00+00:00,5.47913,0.0,0.0,0.0,0.814024,2.98377,2.98377
2019-02-27 23:00:00+00:00,4.91088,0.0,0.0,0.0,0.814024,2.699645,2.699645
2019-02-28 00:00:00+00:00,4.84922,0.0,0.0,0.0,0.814024,2.668815,2.668815
2019-02-28 01:00:00+00:00,4.72658,0.0,0.0,0.0,0.814024,2.6074949999999997,2.6074949999999997
2019-02-28 02:00:00+00:00,4.65831,0.0,0.0,0.0,0.814024,2.57336,2.57336
2019-02-28 03:00:00+00:00,4.75423,0.0,0.0,0.0,0.814024,2.6213200000000003,2.6213200000000003
2019-02-28 04:00:00+00:00,5.31254,0.0,0.0,0.0,0.814024,2.9004749999999997,2.9004749999999997
2019-02-28 05:00:00+00:00,5.94729,0.245,0.49,0.0,0.0,3.341145,3.341145
2019-02-28 06:00:00+00:00,2.35545,1.5825,3.165,0.0,0.0,3.551475,3.551475
2019-02-28 07:00:00+00:00,0.0,2.9475,5.895,1.49306,0.0,3.6747199999999998,3.6747199999999998
2019-02-28 08:00:00+00:00,0.0,3.88,5.75957,2.33457,0.0,3.6525,3.6525
2019-02-28 09:00:00+00:00,0.0,4.4225,5.20685,2.33457,0.0,3.6473899999999997,3.6473899999999997
2019-02-28 10:00:00+00:00,0.0,4.5525,5.05049,2.33457,0.0,3.63421,3.63421
2019-02-28 11:00:00+00:00,0.0,4.4075,5.03028,2.33457,0.0,3.551605,3.551605
2019-02-28 12:00:00+00:00,0.0,3.81,5.28101,2.33457,0.0,3.37822,3.37822
2019-02-28 13:00:00+00:00,0.0,3.2075,5.91113,2.33457,0.0,3.39203,3.39203
2019-02-28 14:00:00+00:00,0.0688554,2.0325,4.065,0.0,0.814024,3.327385,3.327385
2019-02-28 15:00:00+00:00,4.19486,0.6275,1.255,0.0,0.814024,3.2828850000000003,3.2828850000000003
2019-02-28 16:00:00+00:00,6.77001,0.0125,0.025,0.0,0.814024,3.64796,3.64796
2019-02-28 17:00:00+00:00,7.75149,0.0,0.0,0.0,0.268019,3.95615,3.95615
2019-02-28 18:00:00+00:00,7.77458,0.0,0.0,0.0,0.0,3.88729,3.88729
2019-02-28 19:00:00+00:00,7.16082,0.0,0.0,0.0,0.0,3.5804099999999996,3.5804099999999996
2019-02-28 20:00:00+00:00,6.11571,0.0,0.0,0.0,0.814024,3.30206,3.30206
2019-02-28 21:00:00+00:00,5.80149,0.0,0.0,0.0,0.814024,3.1449499999999997,3.1449499999999997
2019-02-28 22:00:00+00:00,5.2153,0.0,0.0,0.0,0.814024,2.851855,2.851855
2019-02-28 23:00:00+00:00,4.75214,0.0,0.0,0.0,0.814024,2.620275,2.620275
2019-03-01 00:00:00+00:00,5.14969,0.0,0.0,0.0,0.0,2.574845,2.574845
2019-03-01 01:00:00+00:00,4.52274,0.0,0.0,0.0,0.814024,2.505575,2.505575
2019-03-01 02:00:00+00:00,4.40207,0.0,0.0,0.0,0.814024,2.4452399999999996,2.4452399999999996
2019-03-01 03:00:00+00:00,4.54199,0.0,0.0,0.0,0.814024,2.5151999999999997,2.5151999999999997
2019-03-01 04:00:00+00:00,4.98676,0.0,0.0,0.0,0.814024,2.737585,2.737585
2019-03-01 05:00:00+00:00,4.88735,0.3,0.6,0.0,0.814024,3.13788,3.13788
2019-03-01 06:00:00+00:00,1.35181,1.625,3.25,0.0,0.814024,3.35761,3.35761
2019-03-01 07:00:00+00:00,0.0,2.8825,5.765,1.62822,0.0,3.50964,3.50964
2019-03-01 08:00:00+00:00,0.0,3.745,5.51051,2.33457,0.0,3.46047,3.46047
2019-03-01 09:00:00+00:00,0.0,4.285,4.83419,2.33457,0.0,3.39231,3.39231
2019-03-01 10:00:00+00:00,0.0,4.5375,4.45389,2.33457,0.0,3.32841,3.32841
2019-03-01 11:00:00+00:00,0.0,4.3775,4.53715,2.33457,0.0,3.29004,3.29004
2019-03-01 12:00:00+00:00,0.0,3.935,4.77419,2.33457,0.0,3.18731,3.18731
2019-03-01 13:00:00+00:00,0.0,3.2025,5.46095,2.33457,0.0,3.16444,3.16444
2019-03-01 14:00:00+00:00,0.0,2.05,4.1,0.01773,0.0,3.066135,3.066135
2019-03-01 15:00:00+00:00,3.53367,0.675,1.35,0.0,0.814024,3.02354,3.02354
2019-03-01 16:00:00+00:00,6.20278,0.0125,0.025,0.0,0.814024,3.3643449999999997,3.3643449999999997
2019-03-01 17:00:00+00:00,7.39686,0.0,0.0,0.0,0.0,3.6984299999999997,3.6984299999999997
2019-03-01 18:00:00+00:00,6.92439,0.0,0.0,0.0,0.814024,3.7064,3.7064
2019-03-01 19:00:00+00:00,6.55169,0.0,0.0,0.0,0.814024,3.5200500000000003,3.5200500000000003
2019-03-01 20:00:00+00:00,6.00068,0.0,0.0,0.0,0.814024,3.244545,3.244545
2019-03-01 21:00:00+00:00,5.63965,0.0,0.0,0.0,0.814024,3.0640300000000003,3.0640300000000003
2019-03-01 22:00:00+00:00,5.51747,0.0,0.0,0.0,0.0,2.758735,2.758735
2019-03-01 23:00:00+00:00,5.04723,0.0,0.0,0.0,0.0,2.523615,2.523615
2019-03-02 00:00:00+00:00,4.94936,0.0,0.0,0.0,0.0,2.4746799999999998,2.4746799999999998
2019-03-02 01:00:00+00:00,4.76089,0.0,0.0,0.0,0.0,2.3804450000000004,2.3804450000000004
2019-03-02 02:00:00+00:00,4.6263,0.0,0.0,0.0,0.0,2.3131500000000003,2.3131500000000003
2019-03-02 03:00:00+00:00,4.19416,0.0,0.0,0.0,0.814024,2.341285,2.341285
2019-03-02 04:00:00+00:00,4.38506,0.0,0.0,0.0,0.814024,2.436735,2.436735
2019-03-02 05:00:00+00:00,4.09835,0.19,0.38,0.0,0.814024,2.57838,2.57838
2019-03-02 06:00:00+00:00,1.96035,1.06,2.12,0.0,0.814024,2.8143800000000003,2.8143800000000003
2019-03-02 07:00:00+00:00,0.0,2.0525,4.105,0.02905,0.0,3.064225,3.064225
2019-03-02 08:00:00+00:00,0.0,2.835,5.67,2.17792,0.0,3.16354,3.16354
2019-03-02 09:00:00+00:00,0.0,3.4025,5.25384,2.33457,0.0,3.1608850000000004,3.1608850000000004
2019-03-02 10:00:00+00:00,0.0,3.34,5.34872,2.33457,0.0,3.177075,3.177075
2019-03-02 11:00:00+00:00,0.0,3.0975,5.6541,2.33457,0.0,3.208515,3.208515
2019-03-02 12:00:00+00:00,0.0,2.4825,4.965,1.27225,0.0,3.087625,3.087625
2019-03-02 13:00:00+00:00,1.03221,1.565,3.13,0.0,0.814024,3.1078099999999997,3.1078099999999997
2019-03-02 14:00:00+00:00,3.32529,0.78,1.56,0.0,0.814024,3.07685,3.07685
2019-03-02 15:00:00+00:00,4.99099,0.22,0.44,0.0,0.814024,3.0696999999999997,3.0696999999999997
2019-03-02 16:00:00+00:00,6.14679,0.005,0.01,0.0,0.814024,3.3251,3.3251
2019-03-02 17:00:00+00:00,6.8332,0.0,0.0,0.0,0.386873,3.53266,3.53266
2019-03-02 18:00:00+00:00,6.46127,0.0,0.0,0.0,0.814024,3.47484,3.47484
2019-03-02 19:00:00+00:00,6.59839,0.0,0.0,0.0,0.0,3.299195,3.299195
2019-03-02 20:00:00+00:00,5.6171,0.0,0.0,0.0,0.814024,3.0527550000000003,3.0527550000000003
2019-03-02 21:00:00+00:00,5.23138,0.0,0.0,0.0,0.814024,2.859895,2.859895
2019-03-02 22:00:00+00:00,5.2601,0.0,0.0,0.0,0.0,2.63005,2.63005
2019-03-02 23:00:00+00:00,4.78222,0.0,0.0,0.0,0.0,2.3911100000000003,2.3911100000000003
2019-03-03 00:00:00+00:00,4.72112,0.0,0.0,0.0,0.0,2.36056,2.36056
2019-03-03 01:00:00+00:00,4.51499,0.0,0.0,0.0,0.0,2.257495,2.257495
2019-03-03 02:00:00+00:00,3.86467,0.0,0.0,0.0,0.814024,2.17654,2.17654
2019-03-03 03:00:00+00:00,3.89003,0.0,0.0,0.0,0.814024,2.1892199999999997,2.1892199999999997
2019-03-03 04:00:00+00:00,4.0148,0.0,0.0,0.0,0.814024,2.251605,2.251605
2019-03-03 05:00:00+00:00,3.52759,0.2075,0.415,0.0,0.814024,2.31925,2.31925
2019-03-03 06:00:00+00:00,1.00223,1.1925,2.385,0.0,0.814024,2.5340700000000003,2.5340700000000003
2019-03-03 07:00:00+00:00,0.0,2.29,4.58,1.39776,0.0,2.73612,2.73612
2019-03-03 08:00:00+00:00,0.0,3.13,5.05901,2.33457,0.0,2.9272199999999997,2.9272199999999997
2019-03-03 09:00:00+00:00,0.0,3.705,4.80137,2.33457,0.0,3.0859,3.0859
2019-03-03 10:00:00+00:00,0.0,3.75,4.83931,2.33457,0.0,3.12737,3.12737
2019-03-03 11:00:00+00:00,0.0,3.455,4.97289,2.33457,0.0,3.0466599999999997,3.0466599999999997
2019-03-03 12:00:00+00:00,0.0,2.9875,4.98332,2.33457,0.0,2.818125,2.818125
2019-03-03 13:00:00+00:00,0.0,2.41,4.82,1.56247,0.0,2.833765,2.833765
2019-03-03 14:00:00+00:00,0.712235,1.44,2.88,0.0,0.814024,2.760325,2.760325
2019-03-03 15:00:00+00:00,3.61963,0.47,0.94,0.0,0.814024,2.75902,2.75902
2019-03-03 16:00:00+00:00,5.59823,0.0125,0.025,0.0,0.814024,3.0620700000000003,3.0620700000000003
2019-03-03 17:00:00+00:00,6.29606,0.0,0.0,0.0,0.814024,3.3922350000000003,3.3922350000000003
2019-03-03 18:00:00+00:00,6.87043,0.0,0.0,0.0,0.0,3.4352150000000004,3.4352150000000004
2019-03-03 19:00:00+00:00,6.14521,0.0,0.0,0.0,0.814024,3.31681,3.31681
2019-03-03 20:00:00+00:00,5.8631,0.0,0.0,0.0,0.474863,3.0740100000000004,3.0740100000000004
2019-03-03 21:00:00+00:00,5.23579,0.0,0.0,0.0,0.814024,2.8621,2.8621
2019-03-03 22:00:00+00:00,5.16911,0.0,0.0,0.0,0.0,2.584555,2.584555
2019-03-03 23:00:00+00:00,4.67807,0.0,0.0,0.0,0.0,2.339035,2.339035
