snapshot,Diesel Gen,PV Park,Electrolysis,Fuel Cell,load 1
2015-01-10T09:00:00Z,1.5,2.75177,0.572498,0.0,3.679275
2015-01-10T10:00:00Z,1.5,3.00473,0.848003,0.0,3.656725
2015-01-10T11:00:00Z,1.5,3.03783,0.9399,0.0,3.597925
2015-01-10T12:00:00Z,1.5,2.65248,0.702697,0.0,3.449785
2015-01-10T13:00:00Z,1.77358,1.73522,0.0,0.0,3.5088049999999997
2015-01-10T14:00:00Z,2.88365,0.626478,0.0,0.0,3.51013
2015-01-10T15:00:00Z,3.60977,0.0307329,0.0,0.0,3.640505
2015-01-10T16:00:00Z,3.96521,0.0,0.0,0.0,3.96521
2015-01-10T17:00:00Z,3.9602,0.0,0.0,0.0,3.9602
2015-01-10T18:00:00Z,3.85954,0.0,0.0,0.0,3.8595349999999997
2015-01-10T19:00:00Z,2.97215,0.0,0.0,1.145,3.65915
2015-01-10T20:00:00Z,3.40113,0.0,0.0,0.0,3.40113
2015-01-10T21:00:00Z,3.19988,0.0,0.0,0.0,3.199875
2015-01-10T22:00:00Z,2.23165,0.0,0.0,1.145,2.918645
2015-01-10T23:00:00Z,1.98683,0.0,0.0,1.145,2.6738299999999997
2015-01-11T00:00:00Z,2.64199,0.0,0.0,0.0,2.641985
2015-01-11T01:00:00Z,2.50489,0.0,0.0,0.0,2.504895
2015-01-11T02:00:00Z,2.40375,0.0,0.0,0.0,2.40375
2015-01-11T03:00:00Z,1.69173,0.0,0.0,1.145,2.3787249999999998
2015-01-11T04:00:00Z,2.42821,0.0,0.0,0.0,2.42821
2015-01-11T05:00:00Z,2.44818,0.0520095,0.0,0.0,2.500185
2015-01-11T06:00:00Z,2.0633,0.527187,0.0,0.0,2.590485
2015-01-11T07:00:00Z,1.5,1.80851,0.495971,0.0,2.81254
2015-01-11T08:00:00Z,1.5,2.7896,1.27019,0.0,3.0194050000000003
2015-01-11T09:00:00Z,1.5,3.28132,1.61174,0.0,3.16958
2015-01-11T10:00:00Z,1.5,3.47754,1.75581,0.0,3.2217350000000002
2015-01-11T11:00:00Z,1.5,3.24586,1.62543,0.0,3.120435
2015-01-11T12:00:00Z,1.5,2.64303,1.2446,0.0,2.89843
2015-01-11T13:00:00Z,1.5,1.57683,0.145502,0.0,2.93133
2015-01-11T14:00:00Z,2.43282,0.539007,0.0,0.0,2.9718299999999997
2015-01-11T15:00:00Z,3.09759,0.0520095,0.0,0.0,3.1496
2015-01-11T16:00:00Z,2.82892,0.0,0.0,1.145,3.515915
2015-01-11T17:00:00Z,2.87054,0.0,0.0,1.145,3.5575349999999997
2015-01-11T18:00:00Z,3.53219,0.0,0.0,0.0,3.53219
2015-01-11T19:00:00Z,3.4148,0.0,0.0,0.0,3.4148
2015-01-11T20:00:00Z,3.16628,0.0,0.0,0.0,3.166285
2015-01-11T21:00:00Z,2.93453,0.0,0.0,0.0,2.934535
2015-01-11T22:00:00Z,1.95609,0.0,0.0,1.145,2.643085
2015-01-11T23:00:00Z,1.69941,0.0,0.0,1.145,2.3864099999999997
2015-01-12T00:00:00Z,1.68049,0.0,0.0,1.145,2.3674899999999997
2015-01-12T01:00:00Z,1.59706,0.0,0.0,1.145,2.2840599999999998
2015-01-12T02:00:00Z,2.205,0.0,0.0,0.0,2.205
2015-01-12T03:00:00Z,1.55827,0.0,0.0,1.145,2.245265
2015-01-12T04:00:00Z,2.48866,0.0,0.0,0.0,2.48866
2015-01-12T05:00:00Z,2.93457,0.0212766,0.0,0.0,2.9558449999999996
2015-01-12T06:00:00Z,3.07893,0.130024,0.0,0.0,3.2089499999999997
2015-01-12T07:00:00Z,3.00097,0.513002,0.0,0.0,3.5139699999999996
2015-01-12T08:00:00Z,2.4604,1.14421,0.0,0.0,3.60461
2015-01-12T09:00:00Z,1.98146,1.68794,0.0,0.0,3.6694050000000002
2015-01-12T10:00:00Z,1.72037,2.01655,0.0,0.0,3.7369149999999998
2015-01-12T11:00:00Z,1.66699,2.06147,0.0,0.0,3.728455
2015-01-12T12:00:00Z,1.72047,1.8747,0.0,0.0,3.5951750000000002
2015-01-12T13:00:00Z,2.44044,1.23641,0.0,0.0,3.6768449999999997
2015-01-12T14:00:00Z,3.22518,0.484634,0.0,0.0,3.709815
2015-01-12T15:00:00Z,3.75776,0.0567376,0.0,0.0,3.8145
2015-01-12T16:00:00Z,4.07737,0.0,0.0,0.0,4.077375
2015-01-12T17:00:00Z,4.09053,0.0,0.0,0.0,4.090525
2015-01-12T18:00:00Z,4.06172,0.0,0.0,0.0,4.06172
2015-01-12T19:00:00Z,3.82432,0.0,0.0,0.0,3.82432
2015-01-12T20:00:00Z,2.77131,0.0,0.0,1.145,3.45831
2015-01-12T21:00:00Z,3.19417,0.0,0.0,0.0,3.19417
2015-01-12T22:00:00Z,2.22023,0.0,0.0,1.09845,2.8793
2015-01-12T23:00:00Z,2.60103,0.0,0.0,0.0,2.60103
2015-01-13T00:00:00Z,1.89467,0.0,0.0,1.145,2.58167
2015-01-13T01:00:00Z,1.81205,0.0,0.0,1.145,2.499045
2015-01-13T02:00:00Z,2.4396,0.0,0.0,0.0,2.439605
2015-01-13T03:00:00Z,2.47403,0.0,0.0,0.0,2.4740300000000004
2015-01-13T04:00:00Z,2.03953,0.0,0.0,1.145,2.726525
2015-01-13T05:00:00Z,3.19645,0.0496454,0.0,0.0,3.246095
2015-01-13T06:00:00Z,3.03489,0.468085,0.0,0.0,3.5029749999999997
2015-01-13T07:00:00Z,1.95862,1.81324,0.0,0.0,3.77186
2015-01-13T08:00:00Z,1.5,2.99527,0.661072,0.0,3.8341999999999996
2015-01-13T09:00:00Z,1.5,3.50827,1.14957,0.0,3.858705
2015-01-13T10:00:00Z,1.5,3.68085,1.30267,0.0,3.8781849999999998
2015-01-13T11:00:00Z,1.5,3.38534,1.05182,0.0,3.83352
2015-01-13T12:00:00Z,1.5,3.07801,0.884079,0.0,3.6939349999999997
2015-01-13T13:00:00Z,1.57013,2.17021,0.0,0.0,3.74034
2015-01-13T14:00:00Z,2.9377,0.791962,0.0,0.0,3.72966
2015-01-13T15:00:00Z,3.8011,0.0732861,0.0,0.0,3.874385
2015-01-13T16:00:00Z,4.21969,0.0,0.0,0.0,4.219685
2015-01-13T17:00:00Z,4.2339,0.0,0.0,0.0,4.233895
2015-01-13T18:00:00Z,3.49052,0.0,0.0,1.145,4.17752
2015-01-13T19:00:00Z,3.18509,0.0,0.0,1.145,3.872085
2015-01-13T20:00:00Z,3.50907,0.0,0.0,0.0,3.5090700000000004
2015-01-13T21:00:00Z,3.2425,0.0,0.0,0.0,3.242505
2015-01-13T22:00:00Z,2.64039,0.0,0.0,0.457656,2.914985
2015-01-13T23:00:00Z,2.6053,0.0,0.0,0.0,2.6053
2015-01-14T00:00:00Z,2.59739,0.0,0.0,0.0,2.59739
2015-01-14T01:00:00Z,2.5312,0.0,0.0,0.0,2.5311999999999997
2015-01-14T02:00:00Z,2.47483,0.0,0.0,0.0,2.47483
2015-01-14T03:00:00Z,2.51829,0.0,0.0,0.0,2.51829
2015-01-14T04:00:00Z,2.79337,0.0,0.0,0.0,2.7933649999999997
2015-01-14T05:00:00Z,3.25083,0.0307329,0.0,0.0,3.28156
2015-01-14T06:00:00Z,2.92881,0.550827,0.0,0.0,3.47964
2015-01-14T07:00:00Z,1.7243,1.98818,0.0,0.0,3.7124800000000002
2015-01-14T08:00:00Z,1.5,3.08038,0.853128,0.0,3.72725
2015-01-14T09:00:00Z,1.5,3.64775,1.47625,0.0,3.6715050000000002
2015-01-14T10:00:00Z,1.5,3.82979,1.70774,0.0,3.622045
2015-01-14T11:00:00Z,1.5,3.68558,1.62224,0.0,3.563335
2015-01-14T12:00:00Z,1.5,3.22459,1.30378,0.0,3.42081
2015-01-14T13:00:00Z,1.5,2.3026,0.303205,0.0,3.499395
2015-01-14T14:00:00Z,2.62398,0.865248,0.0,0.0,3.48923
2015-01-14T15:00:00Z,3.60495,0.0401891,0.0,0.0,3.6451350000000002
2015-01-14T16:00:00Z,4.07068,0.0,0.0,0.0,4.070679999999999
2015-01-14T17:00:00Z,4.11588,0.0,0.0,0.0,4.1158850000000005
2015-01-14T18:00:00Z,3.40314,0.0,0.0,1.145,4.09014
2015-01-14T19:00:00Z,3.86147,0.0,0.0,0.0,3.8614699999999997
2015-01-14T20:00:00Z,3.51797,0.0,0.0,0.0,3.5179699999999996
2015-01-14T21:00:00Z,2.5765,0.0,0.0,1.145,3.2635
2015-01-14T22:00:00Z,2.22175,0.0,0.0,1.145,2.90875
2015-01-14T23:00:00Z,1.96323,0.0,0.0,1.145,2.650225
2015-01-15T00:00:00Z,2.6675,0.0,0.0,0.0,2.6675
2015-01-15T01:00:00Z,2.55266,0.0,0.0,0.0,2.55266
2015-01-15T02:00:00Z,2.50508,0.0,0.0,0.0,2.5050850000000002
2015-01-15T03:00:00Z,2.52603,0.0,0.0,0.0,2.526025
2015-01-15T04:00:00Z,2.75346,0.0,0.0,0.0,2.7534650000000003
2015-01-15T05:00:00Z,3.22642,0.00472813,0.0,0.0,3.231145
2015-01-15T06:00:00Z,2.9842,0.458629,0.0,0.0,3.44283
2015-01-15T07:00:00Z,1.83049,1.80851,0.0,0.0,3.639
2015-01-15T08:00:00Z,1.5,2.97163,0.799836,0.0,3.671795
2015-01-15T09:00:00Z,1.5,3.57683,1.43479,0.0,3.642045
2015-01-15T10:00:00Z,1.5,3.78723,1.6852,0.0,3.60203
2015-01-15T11:00:00Z,1.5,3.68558,1.63955,0.0,3.546025
2015-01-15T12:00:00Z,1.5,3.19858,1.31255,0.0,3.3860349999999997
2015-01-15T13:00:00Z,1.5,2.2695,0.330199,0.0,3.439305
2015-01-15T14:00:00Z,2.53107,0.853428,0.0,0.0,3.3845
2015-01-15T15:00:00Z,3.58831,0.0401891,0.0,0.0,3.6285
2015-01-15T16:00:00Z,4.048,0.0,0.0,0.0,4.048
2015-01-15T17:00:00Z,4.07651,0.0,0.0,0.0,4.076505
2015-01-15T18:00:00Z,4.03083,0.0,0.0,0.0,4.03083
2015-01-15T19:00:00Z,3.78346,0.0,0.0,0.0,3.78346
2015-01-15T20:00:00Z,2.8075,0.0,0.0,1.145,3.4945
2015-01-15T21:00:00Z,2.54196,0.0,0.0,1.145,3.228955
2015-01-15T22:00:00Z,2.92787,0.0,0.0,0.0,2.927875
2015-01-15T23:00:00Z,2.66174,0.0,0.0,0.0,2.661735
2015-01-16T00:00:00Z,2.63984,0.0,0.0,0.0,2.63984
