date,hour,energy(MWh),ΒΟΗΘΗΤΙΚΑ ΜΟΝΑΔΩΝ ΥΤ (MWh)
20201028,16,758.3935155,26.69035311
20201028,17,761.9557011,26.50685652
20201028,18,740.7677231,28.36144531
20201028,19,727.8405424,26.31289153
20201028,20,706.887203,23.00504811
20201028,21,725.4706761,24.33290673
20201028,22,719.2841855,23.05034608
20201028,23,728.5589911,24.90931427
20201028,24,797.6136912,23.59453358
20201029,1,768.4276136,33.54395488
20201029,2,781.6062826,34.29448027
20201029,3,788.5063812,32.04849918
20201029,4,785.5083982,31.64363959
20201029,5,801.9464843,36.52707804
20201029,6,798.7131836,35.50376641
20201029,7,829.756759,30.55343851
20201029,8,832.0092177,29.18865302
20201029,9,808.769137,27.56618158
20201029,10,810.561824,27.53396327
20201029,11,811.5454241,27.15038169
20201029,12,770.7164874,25.42496145
20201029,13,728.0854449,23.24497051
20201029,14,708.674479,23.11560637
20201029,15,689.188899,24.21502078
20201029,16,681.9203752,24.69964314
20201029,17,671.4336807,25.21371316
20201029,18,680.0116165,26.23243391
20201029,19,672.7827485,26.34314633
20201029,20,671.5244367,24.95137794
20201029,21,669.1829409,25.59054403
20201029,22,651.1473426,24.40008279
20201029,23,657.2928496,22.88293491
20201029,24,832.6801531,22.81552074
20201030,1,876.0903968,24.50915097
20201030,2,874.4536277,29.15143296
20201030,3,846.126189,33.95974963
20201030,4,870.2438401,32.39372089
20201030,5,878.9066526,36.82501395
20201030,6,886.3148264,33.51569794
20201030,7,858.754429,37.72259501
20201030,8,843.6787328,30.46597282
20201030,9,846.003873,30.58066611
20201030,10,776.4268734,32.97598839
20201030,11,743.2157075,37.5548289
20201030,12,718.364698,32.77335051
20201030,13,697.2492948,33.93962438
20201030,14,676.301869,33.32829422
20201030,15,654.9132465,34.99006502
20201030,16,639.5830964,35.86830896
20201030,17,645.6111739,37.71470662
20201030,18,653.030964,25.65828796
20201030,19,637.0806017,26.11244624
20201030,20,634.9662209,21.10645176
20201030,21,633.6346547,21.96545759
20201030,22,651.1211625,25.96363881
20201030,23,648.1980661,29.8161084
20201030,24,824.7051853,31.01473578
20201031,1,845.9990012,53.22099212
20201031,2,792.1579964,55.55126669
20201031,3,848.1382414,51.06606453
20201031,4,863.6837037,48.27319763
20201031,5,872.7023548,49.49387567
20201031,6,888.111454,49.69722736
20201031,7,845.9555671,46.80322976
20201031,8,821.2492995,36.91610454
20201031,9,837.0977758,34.49672059
20201031,10,845.9680267,36.0239049
20201031,11,840.7122923,37.09876625
20201031,12,843.8283493,35.37602663
20201031,13,791.4702479,34.45316308
20201031,14,778.1014327,36.62196825
20201031,15,760.6724509,35.23786219
20201031,16,739.4569272,36.09892862
20201031,17,778.0780618,38.91028493
20201031,18,761.5466779,34.83421939
20201031,19,736.0135759,30.33616751
20201031,20,744.1458581,28.88771626
20201031,21,765.7637938,29.84175583
20201031,22,800.8667328,33.62131823
20201031,23,797.0860119,37.90023289
20201031,24,785.9251964,35.55495859
