Datetime,GR_load_actual_entsoe_transparency,GR_solar_generation_actual,GR_wind_onshore_generation_actual
2018-04-15 03:00:00+00:00,4.177,0.0002,0.7126
2018-04-15 04:00:00+00:00,4.236,0.0026,0.6282
2018-04-15 05:00:00+00:00,4.3688,0.0676,0.58
2018-04-15 06:00:00+00:00,4.8,0.2188,0.5286
2018-04-15 07:00:00+00:00,5.1242,0.3864,0.4674
2018-04-15 08:00:00+00:00,5.242,0.5434,0.4386
2018-04-15 09:00:00+00:00,5.275,0.6498,0.3632
2018-04-15 10:00:00+00:00,5.256,0.6354,0.2902
2018-04-15 11:00:00+00:00,5.1,0.7488,0.2688
2018-04-15 12:00:00+00:00,5.01,0.7504,0.3144
2018-04-15 13:00:00+00:00,4.983,0.6388,0.3674
2018-04-15 14:00:00+00:00,5.0272,0.5656,0.382
2018-04-15 15:00:00+00:00,5.1288,0.3468,0.3922
2018-04-15 16:00:00+00:00,5.376,0.1358,0.4136
2018-04-15 17:00:00+00:00,5.7654,0.0142,0.3918
2018-04-15 18:00:00+00:00,6.149,0.0,0.4196
2018-04-15 19:00:00+00:00,5.9144,0.0,0.3806
2018-04-15 20:00:00+00:00,5.4746,0.0,0.325
2018-04-15 21:00:00+00:00,4.9642,0.0,0.27
2018-04-15 22:00:00+00:00,4.5986,0.0,0.2284
2018-04-15 23:00:00+00:00,4.3164,0.0,0.1948
2018-04-16 00:00:00+00:00,4.212,0.0,0.191
2018-04-16 01:00:00+00:00,4.1802,0.0,0.1966
2018-04-16 02:00:00+00:00,4.2648,0.0,0.2164
2018-04-16 03:00:00+00:00,4.6894,0.0,0.2
2018-04-16 04:00:00+00:00,5.7034,0.0054,0.1818
2018-04-16 05:00:00+00:00,6.7824,0.1368,0.1524
2018-04-16 06:00:00+00:00,7.6406,0.477,0.1416
2018-04-16 07:00:00+00:00,7.765,0.9014,0.1542
2018-04-16 08:00:00+00:00,7.6496,1.3196,0.185
2018-04-16 09:00:00+00:00,7.5488,1.6202,0.2192
2018-04-16 10:00:00+00:00,7.07,1.7012,0.2626
2018-04-16 11:00:00+00:00,7.0734,1.7402,0.302
2018-04-16 12:00:00+00:00,7.319,1.6712,0.3334
2018-04-16 13:00:00+00:00,7.4368,1.449,0.3372
2018-04-16 14:00:00+00:00,7.5272,1.1242,0.3332
2018-04-16 15:00:00+00:00,7.314,0.6582,0.327
2018-04-16 16:00:00+00:00,7.157,0.2464,0.2826
2018-04-16 17:00:00+00:00,7.4268,0.0238,0.2612
2018-04-16 18:00:00+00:00,7.7488,0.0,0.2716
2018-04-16 19:00:00+00:00,7.2766,0.0,0.2798
2018-04-16 20:00:00+00:00,6.4998,0.0,0.3418
2018-04-16 21:00:00+00:00,5.875,0.0,0.3828
2018-04-16 22:00:00+00:00,5.375,0.0,0.3626
2018-04-16 23:00:00+00:00,5.0806,0.0,0.3302
2018-04-17 00:00:00+00:00,4.9002,0.0,0.3752
2018-04-17 01:00:00+00:00,4.837,0.0,0.335
2018-04-17 02:00:00+00:00,4.885,0.0,0.2592
2018-04-17 03:00:00+00:00,5.235,0.0002,0.2234
2018-04-17 04:00:00+00:00,5.966,0.0058,0.1812
2018-04-17 05:00:00+00:00,6.967,0.145,0.1364
2018-04-17 06:00:00+00:00,7.7708,0.4638,0.1024
2018-04-17 07:00:00+00:00,7.9774,0.8918,0.0878
2018-04-17 08:00:00+00:00,8.0048,1.2824,0.0806
2018-04-17 09:00:00+00:00,7.953,1.5744,0.0928
2018-04-17 10:00:00+00:00,7.4856,1.6884,0.1552
2018-04-17 11:00:00+00:00,7.4246,1.6806,0.2404
2018-04-17 12:00:00+00:00,7.641,1.6104,0.326
2018-04-17 13:00:00+00:00,7.653,1.363,0.3676
2018-04-17 14:00:00+00:00,7.5766,1.0028,0.332
2018-04-17 15:00:00+00:00,7.3876,0.6078,0.3078
2018-04-17 16:00:00+00:00,7.2708,0.2522,0.2678
2018-04-17 17:00:00+00:00,7.484,0.0282,0.2506
2018-04-17 18:00:00+00:00,7.8092,0.0,0.2606
2018-04-17 19:00:00+00:00,7.317,0.0,0.2684
2018-04-17 20:00:00+00:00,6.5834,0.0,0.2828
2018-04-17 21:00:00+00:00,5.9382,0.0,0.309
2018-04-17 22:00:00+00:00,5.3652,0.0,0.34
2018-04-17 23:00:00+00:00,5.0804,0.0,0.3562
2018-04-18 00:00:00+00:00,4.902,0.0,0.3844
2018-04-18 01:00:00+00:00,4.8498,0.0,0.4382
2018-04-18 02:00:00+00:00,4.932,0.0,0.4824
2018-04-18 03:00:00+00:00,5.2448,0.0002,0.5158
2018-04-18 04:00:00+00:00,5.9846,0.006,0.5534
2018-04-18 05:00:00+00:00,7.0152,0.1448,0.5064
2018-04-18 06:00:00+00:00,7.8072,0.4924,0.4096
2018-04-18 07:00:00+00:00,7.977,0.9268,0.4138
2018-04-18 08:00:00+00:00,7.9078,1.2698,0.4812
2018-04-18 09:00:00+00:00,7.8596,1.4666,0.5482
2018-04-18 10:00:00+00:00,7.4426,1.5828,0.5538
2018-04-18 11:00:00+00:00,7.3984,1.6208,0.5458
2018-04-18 12:00:00+00:00,7.5962,1.5518,0.5458
2018-04-18 13:00:00+00:00,7.6392,1.3502,0.5192
2018-04-18 14:00:00+00:00,7.5446,1.0074,0.534
2018-04-18 15:00:00+00:00,7.372,0.6584,0.5152
2018-04-18 16:00:00+00:00,7.2936,0.293,0.5242
2018-04-18 17:00:00+00:00,7.5294,0.0358,0.5262
2018-04-18 18:00:00+00:00,7.8166,0.0,0.5492
2018-04-18 19:00:00+00:00,7.394,0.0,0.5344
2018-04-18 20:00:00+00:00,6.6168,0.0,0.5328
2018-04-18 21:00:00+00:00,5.9994,0.0002,0.537
2018-04-18 22:00:00+00:00,5.4422,0.0,0.535
2018-04-18 23:00:00+00:00,5.0894,0.0,0.5426
2018-04-19 00:00:00+00:00,4.9126,0.0,0.5194
2018-04-19 01:00:00+00:00,4.8798,0.0,0.5074
2018-04-19 02:00:00+00:00,4.9184,0.0,0.482
2018-04-19 03:00:00+00:00,5.2568,0.0,0.481
2018-04-19 04:00:00+00:00,6.021,0.0078,0.4854
2018-04-19 05:00:00+00:00,7.015,0.1848,0.4442
2018-04-19 06:00:00+00:00,7.7072,0.6054,0.373
2018-04-19 07:00:00+00:00,7.8496,1.0824,0.3514
2018-04-19 08:00:00+00:00,7.8332,1.5298,0.3496
2018-04-19 09:00:00+00:00,7.7636,1.8284,0.3428
2018-04-19 10:00:00+00:00,7.3168,1.9146,0.3272
2018-04-19 11:00:00+00:00,7.2432,1.9172,0.3104
2018-04-19 12:00:00+00:00,7.4062,1.8112,0.3018
2018-04-19 13:00:00+00:00,7.4322,1.5714,0.3956
2018-04-19 14:00:00+00:00,7.4268,1.2168,0.4454
2018-04-19 15:00:00+00:00,7.3166,0.7824,0.3764
2018-04-19 16:00:00+00:00,7.2832,0.304,0.2752
2018-04-19 17:00:00+00:00,7.5444,0.0354,0.2474
2018-04-19 18:00:00+00:00,7.8838,0.0,0.2614
2018-04-19 19:00:00+00:00,7.5022,0.0,0.3068
2018-04-19 20:00:00+00:00,6.7402,0.0,0.3948
2018-04-19 21:00:00+00:00,6.1418,0.0,0.465
2018-04-19 22:00:00+00:00,5.5752,0.0,0.4712
2018-04-19 23:00:00+00:00,5.1664,0.0,0.4532
2018-04-20 00:00:00+00:00,4.9876,0.0,0.4704
2018-04-20 01:00:00+00:00,4.9424,0.0,0.4656
2018-04-20 02:00:00+00:00,4.9888,0.0,0.4478
2018-04-20 03:00:00+00:00,5.3188,0.0004,0.4474
2018-04-20 04:00:00+00:00,6.017,0.0116,0.4562
2018-04-20 05:00:00+00:00,7.0034,0.2278,0.446
2018-04-20 06:00:00+00:00,7.6918,0.6814,0.4174
2018-04-20 07:00:00+00:00,7.842,1.1348,0.4352
2018-04-20 08:00:00+00:00,7.784,1.4756,0.3948
2018-04-20 09:00:00+00:00,7.745,1.7014,0.3556
2018-04-20 10:00:00+00:00,7.3178,1.8146,0.3312
2018-04-20 11:00:00+00:00,7.2712,1.8126,0.4014
2018-04-20 12:00:00+00:00,7.4116,1.737,0.4774
2018-04-20 13:00:00+00:00,7.433,1.549,0.5536
2018-04-20 14:00:00+00:00,7.3996,1.329,0.621
2018-04-20 15:00:00+00:00,7.3036,0.8014,0.5924
2018-04-20 16:00:00+00:00,7.2642,0.329,0.494
2018-04-20 17:00:00+00:00,7.5178,0.0432,0.474
2018-04-20 18:00:00+00:00,7.811,0.0,0.501
2018-04-20 19:00:00+00:00,7.4306,0.0,0.4978
2018-04-20 20:00:00+00:00,6.6882,0.0,0.4894
2018-04-20 21:00:00+00:00,6.1168,0.0,0.5136
2018-04-20 22:00:00+00:00,5.5364,0.001,0.5196
2018-04-20 23:00:00+00:00,5.1284,0.0006,0.5108
2018-04-21 00:00:00+00:00,4.9254,0.0004,0.465
2018-04-21 01:00:00+00:00,4.8252,0.001,0.3722
2018-04-21 02:00:00+00:00,4.8052,0.0008,0.2808
2018-04-21 03:00:00+00:00,4.9654,0.001,0.2222
2018-04-21 04:00:00+00:00,5.1842,0.0156,0.1788
2018-04-21 05:00:00+00:00,5.7344,0.2242,0.1622
2018-04-21 06:00:00+00:00,6.2078,0.6708,0.1286
2018-04-21 07:00:00+00:00,6.4002,1.1222,0.0948
2018-04-21 08:00:00+00:00,6.3494,1.574,0.0764
2018-04-21 09:00:00+00:00,6.17,1.7206,0.0844
2018-04-21 10:00:00+00:00,5.8802,1.8788,0.094
2018-04-21 11:00:00+00:00,5.6066,1.8874,0.0998
2018-04-21 12:00:00+00:00,5.519,1.766,0.1234
2018-04-21 13:00:00+00:00,5.5374,1.5418,0.135
2018-04-21 14:00:00+00:00,5.6142,1.2458,0.1284
2018-04-21 15:00:00+00:00,5.7526,0.7996,0.143
2018-04-21 16:00:00+00:00,5.9618,0.3256,0.095
2018-04-21 17:00:00+00:00,6.2448,0.0408,0.0652
2018-04-21 18:00:00+00:00,6.6208,0.0002,0.0394
2018-04-21 19:00:00+00:00,6.279,0.0,0.0272
2018-04-21 20:00:00+00:00,5.81,0.0,0.0224
2018-04-21 21:00:00+00:00,5.365,0.0,0.0208
2018-04-21 22:00:00+00:00,4.9092,0.0,0.0202
2018-04-21 23:00:00+00:00,4.557,0.0,0.0176
2018-04-22 00:00:00+00:00,4.3064,0.0,0.0148
2018-04-22 01:00:00+00:00,4.2222,0.0,0.0138
2018-04-22 02:00:00+00:00,4.2106,0.0,0.0128
2018-04-22 03:00:00+00:00,4.2884,0.0004,0.015
2018-04-22 04:00:00+00:00,4.2308,0.0176,0.0166
2018-04-22 05:00:00+00:00,4.4394,0.2142,0.0166
2018-04-22 06:00:00+00:00,4.7756,0.6692,0.013
2018-04-22 07:00:00+00:00,5.015,1.2052,0.0086
2018-04-22 08:00:00+00:00,5.1026,1.6172,0.0106
2018-04-22 09:00:00+00:00,5.1538,1.8524,0.0176
2018-04-22 10:00:00+00:00,5.1158,1.9684,0.033
2018-04-22 11:00:00+00:00,4.8398,1.944,0.0552
2018-04-22 12:00:00+00:00,4.6754,1.782,0.0654
2018-04-22 13:00:00+00:00,4.7008,1.5728,0.1054
2018-04-22 14:00:00+00:00,4.7826,1.2852,0.1302
2018-04-22 15:00:00+00:00,4.9338,0.8382,0.1048
2018-04-22 16:00:00+00:00,5.1906,0.3362,0.0742
2018-04-22 17:00:00+00:00,5.5734,0.038,0.0758
2018-04-22 18:00:00+00:00,6.1414,0.0,0.0822
2018-04-22 19:00:00+00:00,6.0042,0.0,0.085
2018-04-22 20:00:00+00:00,5.5876,0.0,0.1
2018-04-22 21:00:00+00:00,5.0838,0.0,0.125
2018-04-22 22:00:00+00:00,4.6882,0.0,0.1502
2018-04-22 23:00:00+00:00,4.3876,0.0,0.1558
2018-04-23 00:00:00+00:00,4.3014,0.0,0.151
2018-04-23 01:00:00+00:00,4.28,0.0,0.1506
2018-04-23 02:00:00+00:00,4.3782,0.0,0.1392
2018-04-23 03:00:00+00:00,4.7508,0.0008,0.1328
2018-04-23 04:00:00+00:00,5.6242,0.0262,0.1236
2018-04-23 05:00:00+00:00,6.6652,0.2612,0.1142
2018-04-23 06:00:00+00:00,7.5066,0.708,0.0934
2018-04-23 07:00:00+00:00,7.609,1.154,0.081
2018-04-23 08:00:00+00:00,7.5536,1.5618,0.0766
2018-04-23 09:00:00+00:00,7.4804,1.782,0.0834
2018-04-23 10:00:00+00:00,7.0474,1.8964,0.1138
2018-04-23 11:00:00+00:00,7.0984,1.9172,0.1378
2018-04-23 12:00:00+00:00,7.3442,1.8112,0.1558
2018-04-23 13:00:00+00:00,7.4272,1.5418,0.1774
2018-04-23 14:00:00+00:00,7.5188,1.2222,0.1886
2018-04-23 15:00:00+00:00,7.4126,0.8076,0.1804
2018-04-23 16:00:00+00:00,7.3162,0.3284,0.1712
2018-04-23 17:00:00+00:00,7.449,0.0454,0.168
2018-04-23 18:00:00+00:00,7.8098,0.0,0.1874
2018-04-23 19:00:00+00:00,7.406,0.0,0.2158
2018-04-23 20:00:00+00:00,6.6616,0.0,0.2624
2018-04-23 21:00:00+00:00,6.0144,0.0,0.2898
2018-04-23 22:00:00+00:00,5.4536,0.0,0.298
2018-04-23 23:00:00+00:00,5.1418,0.0,0.2794
2018-04-24 00:00:00+00:00,4.9854,0.0,0.2726
2018-04-24 01:00:00+00:00,4.8942,0.0,0.2708
2018-04-24 02:00:00+00:00,4.9742,0.0,0.2562
2018-04-24 03:00:00+00:00,5.2998,0.0004,0.2274
2018-04-24 04:00:00+00:00,5.9278,0.025,0.193
2018-04-24 05:00:00+00:00,6.8934,0.2438,0.1542
2018-04-24 06:00:00+00:00,7.6616,0.6528,0.1194
2018-04-24 07:00:00+00:00,7.8674,1.0744,0.0794
2018-04-24 08:00:00+00:00,7.8482,1.4762,0.0566
2018-04-24 09:00:00+00:00,7.812,1.6694,0.0578
2018-04-24 10:00:00+00:00,7.4166,1.7998,0.0916
2018-04-24 11:00:00+00:00,7.3758,1.827,0.1714
2018-04-24 12:00:00+00:00,7.6014,1.7596,0.2454
2018-04-24 13:00:00+00:00,7.7032,1.571,0.2656
2018-04-24 14:00:00+00:00,7.6652,1.2104,0.2624
2018-04-24 15:00:00+00:00,7.4626,0.7944,0.2348
2018-04-24 16:00:00+00:00,7.3,0.329,0.2102
2018-04-24 17:00:00+00:00,7.3744,0.045,0.2016
2018-04-24 18:00:00+00:00,7.6682,0.0,0.178
2018-04-24 19:00:00+00:00,7.303,0.0,0.151
2018-04-24 20:00:00+00:00,6.6072,0.0,0.126
2018-04-24 21:00:00+00:00,5.9922,0.0,0.107
2018-04-24 22:00:00+00:00,5.4798,0.0,0.0998
2018-04-24 23:00:00+00:00,5.0948,0.0,0.125
2018-04-25 00:00:00+00:00,4.8646,0.0,0.1196
2018-04-25 01:00:00+00:00,4.735,0.0,0.129
2018-04-25 02:00:00+00:00,4.6726,0.0,0.1438
2018-04-25 03:00:00+00:00,4.681,0.001,0.1674
2018-04-25 04:00:00+00:00,4.4718,0.0298,0.1428
2018-04-25 05:00:00+00:00,4.762,0.2598,0.12
2018-04-25 06:00:00+00:00,5.167,0.7062,0.0958
2018-04-25 07:00:00+00:00,5.438,1.1874,0.0622
2018-04-25 08:00:00+00:00,5.4572,1.5824,0.0416
2018-04-25 09:00:00+00:00,5.3958,1.8394,0.0508
2018-04-25 10:00:00+00:00,5.3288,1.97,0.0756
2018-04-25 11:00:00+00:00,5.0322,1.9466,0.0948
2018-04-25 12:00:00+00:00,4.95,1.874,0.1072
2018-04-25 13:00:00+00:00,4.9242,1.652,0.1296
2018-04-25 14:00:00+00:00,4.9766,1.3256,0.1394
2018-04-25 15:00:00+00:00,5.1022,0.843,0.1572
2018-04-25 16:00:00+00:00,5.361,0.3344,0.1652
2018-04-25 17:00:00+00:00,5.7068,0.043,0.1616
2018-04-25 18:00:00+00:00,6.2212,0.0,0.1924
2018-04-25 19:00:00+00:00,6.1086,0.0,0.181
2018-04-25 20:00:00+00:00,5.6942,0.0,0.1794
2018-04-25 21:00:00+00:00,5.1706,0.0,0.2024
2018-04-25 22:00:00+00:00,4.7224,0.0,0.212
2018-04-25 23:00:00+00:00,4.4408,0.0,0.2186
2018-04-26 00:00:00+00:00,4.2976,0.0,0.2072
2018-04-26 01:00:00+00:00,4.2752,0.0,0.1806
2018-04-26 02:00:00+00:00,4.374,0.0,0.1736
2018-04-26 03:00:00+00:00,4.7458,0.0014,0.1704
2018-04-26 04:00:00+00:00,5.6134,0.035,0.154
2018-04-26 05:00:00+00:00,6.6898,0.2686,0.1072
2018-04-26 06:00:00+00:00,7.4836,0.7042,0.0746
2018-04-26 07:00:00+00:00,7.7576,1.173,0.054
2018-04-26 08:00:00+00:00,7.7462,1.556,0.0574
2018-04-26 09:00:00+00:00,7.6996,1.7822,0.071
2018-04-26 10:00:00+00:00,7.345,1.896,0.0496
2018-04-26 11:00:00+00:00,7.32,1.8856,0.0384
2018-04-26 12:00:00+00:00,7.5584,1.7844,0.0438
2018-04-26 13:00:00+00:00,7.5968,1.5282,0.0682
2018-04-26 14:00:00+00:00,7.658,1.2198,0.0812
2018-04-26 15:00:00+00:00,7.512,0.7676,0.098
2018-04-26 16:00:00+00:00,7.3652,0.3174,0.0948
2018-04-26 17:00:00+00:00,7.4928,0.0464,0.0864
2018-04-26 18:00:00+00:00,7.7396,0.0,0.0758
2018-04-26 19:00:00+00:00,7.3724,0.0,0.0736
2018-04-26 20:00:00+00:00,6.6408,0.0,0.0784
2018-04-26 21:00:00+00:00,6.0064,0.0,0.0802
2018-04-26 22:00:00+00:00,5.4742,0.0,0.076
2018-04-26 23:00:00+00:00,5.1448,0.0,0.0774
2018-04-27 00:00:00+00:00,4.9732,0.0,0.0674
2018-04-27 01:00:00+00:00,4.9252,0.0,0.0676
2018-04-27 02:00:00+00:00,4.9376,0.0,0.0742
2018-04-27 03:00:00+00:00,5.2204,0.0014,0.101
2018-04-27 04:00:00+00:00,5.877,0.029,0.13
2018-04-27 05:00:00+00:00,6.865,0.253,0.1542
2018-04-27 06:00:00+00:00,7.725,0.6508,0.1796
2018-04-27 07:00:00+00:00,7.8766,1.0234,0.203
2018-04-27 08:00:00+00:00,7.8696,1.3726,0.1882
2018-04-27 09:00:00+00:00,7.8464,1.6746,0.1558
2018-04-27 10:00:00+00:00,7.3458,1.7244,0.1856
2018-04-27 11:00:00+00:00,7.2344,1.7162,0.2324
2018-04-27 12:00:00+00:00,7.4178,1.6574,0.2812
2018-04-27 13:00:00+00:00,7.4348,1.4812,0.3176
2018-04-27 14:00:00+00:00,7.4788,1.1584,0.3374
2018-04-27 15:00:00+00:00,7.2588,0.701,0.3382
2018-04-27 16:00:00+00:00,7.1964,0.3172,0.2796
2018-04-27 17:00:00+00:00,7.3084,0.0518,0.2646
2018-04-27 18:00:00+00:00,7.4792,0.0,0.2634
2018-04-27 19:00:00+00:00,7.153,0.0,0.2554
2018-04-27 20:00:00+00:00,6.5126,0.0,0.2236
2018-04-27 21:00:00+00:00,5.9178,0.0,0.21
2018-04-27 22:00:00+00:00,5.3294,0.0,0.1976
2018-04-27 23:00:00+00:00,4.9796,0.0,0.1684
2018-04-28 00:00:00+00:00,4.7868,0.0,0.1598
2018-04-28 01:00:00+00:00,4.6742,0.0,0.1754
2018-04-28 02:00:00+00:00,4.6638,0.0,0.1814
2018-04-28 03:00:00+00:00,4.7584,0.001,0.1814
2018-04-28 04:00:00+00:00,4.923,0.0276,0.1844
2018-04-28 05:00:00+00:00,5.4582,0.224,0.1906
2018-04-28 06:00:00+00:00,6.0508,0.6228,0.1762
2018-04-28 07:00:00+00:00,6.2516,0.9876,0.1622
2018-04-28 08:00:00+00:00,6.1584,1.303,0.1696
2018-04-28 09:00:00+00:00,6.0494,1.523,0.1792
2018-04-28 10:00:00+00:00,5.8132,1.672,0.199
2018-04-28 11:00:00+00:00,5.6248,1.7304,0.2126
2018-04-28 12:00:00+00:00,5.5966,1.6726,0.2722
2018-04-28 13:00:00+00:00,5.5984,1.3914,0.3224
2018-04-28 14:00:00+00:00,5.6238,1.02,0.3632
2018-04-28 15:00:00+00:00,5.721,0.5802,0.2812
2018-04-28 16:00:00+00:00,5.9188,0.2424,0.2158
2018-04-28 17:00:00+00:00,6.1818,0.0392,0.185
2018-04-28 18:00:00+00:00,6.464,0.0,0.1762
2018-04-28 19:00:00+00:00,6.1856,0.0,0.177
2018-04-28 20:00:00+00:00,5.768,0.0,0.1792
2018-04-28 21:00:00+00:00,5.3966,0.0,0.1804
2018-04-28 22:00:00+00:00,4.9116,0.0,0.2056
2018-04-28 23:00:00+00:00,4.5754,0.0,0.2278
2018-04-29 00:00:00+00:00,4.3368,0.0,0.2292
2018-04-29 01:00:00+00:00,4.2242,0.0,0.2246
2018-04-29 02:00:00+00:00,4.2516,0.0,0.2204
2018-04-29 03:00:00+00:00,4.2828,0.0006,0.2378
2018-04-29 04:00:00+00:00,4.1736,0.0282,0.261
2018-04-29 05:00:00+00:00,4.359,0.2266,0.2722
2018-04-29 06:00:00+00:00,4.7272,0.6088,0.2474
2018-04-29 07:00:00+00:00,5.0144,0.9976,0.2502
2018-04-29 08:00:00+00:00,5.1028,1.327,0.2226
2018-04-29 09:00:00+00:00,5.0264,1.474,0.2118
2018-04-29 10:00:00+00:00,5.0498,1.6256,0.2054
2018-04-29 11:00:00+00:00,4.9218,1.7188,0.2016
2018-04-29 12:00:00+00:00,4.9238,1.6278,0.221
2018-04-29 13:00:00+00:00,4.8068,1.2734,0.2448
2018-04-29 14:00:00+00:00,4.887,1.0152,0.3244
2018-04-29 15:00:00+00:00,5.0818,0.664,0.309
2018-04-29 16:00:00+00:00,5.3154,0.2946,0.2988
2018-04-29 17:00:00+00:00,5.5834,0.0404,0.2964
2018-04-29 18:00:00+00:00,5.9474,0.0,0.2374
2018-04-29 19:00:00+00:00,5.8686,0.0,0.2354
2018-04-29 20:00:00+00:00,5.518,0.0,0.2252
2018-04-29 21:00:00+00:00,5.0706,0.0,0.2264
2018-04-29 22:00:00+00:00,4.6054,0.0,0.2456
2018-04-29 23:00:00+00:00,4.3034,0.0,0.2788
2018-04-30 00:00:00+00:00,4.1416,0.0,0.327
2018-04-30 01:00:00+00:00,4.0738,0.0,0.356
2018-04-30 02:00:00+00:00,4.1308,0.0,0.3948
2018-04-30 03:00:00+00:00,4.374,0.0012,0.3948
2018-04-30 04:00:00+00:00,4.6776,0.0352,0.4032
2018-04-30 05:00:00+00:00,5.329,0.2576,0.3852
2018-04-30 06:00:00+00:00,5.9484,0.7182,0.3336
2018-04-30 07:00:00+00:00,6.1442,1.207,0.3096
2018-04-30 08:00:00+00:00,6.071,1.5444,0.33
2018-04-30 09:00:00+00:00,6.0396,1.8142,0.3444
2018-04-30 10:00:00+00:00,5.8402,1.9216,0.4
2018-04-30 11:00:00+00:00,5.7734,1.9278,0.5016
2018-04-30 12:00:00+00:00,5.8404,1.8024,0.6434
2018-04-30 13:00:00+00:00,5.8562,1.5458,0.7358
2018-04-30 14:00:00+00:00,5.9498,1.2048,0.6426
2018-04-30 15:00:00+00:00,5.9662,0.7442,0.4748
2018-04-30 16:00:00+00:00,6.0212,0.3296,0.3318
2018-04-30 17:00:00+00:00,6.2418,0.0582,0.3352
2018-04-30 18:00:00+00:00,6.5202,0.0004,0.4404
2018-04-30 19:00:00+00:00,6.2756,0.0,0.471
2018-04-30 20:00:00+00:00,5.7738,0.0,0.4342
2018-04-30 21:00:00+00:00,5.2632,0.0,0.4166
2018-04-30 22:00:00+00:00,4.7268,0.0,0.4056
2018-04-30 23:00:00+00:00,4.41,0.0,0.3986
2018-05-01 00:00:00+00:00,4.1838,0.0,0.3222
2018-05-01 01:00:00+00:00,4.0572,0.0,0.1946
2018-05-01 02:00:00+00:00,4.0232,0.0,0.0904
2018-05-01 03:00:00+00:00,4.0542,0.0006,0.1044
2018-05-01 04:00:00+00:00,3.8682,0.0282,0.1804
2018-05-01 05:00:00+00:00,4.054,0.218,0.1588
2018-05-01 06:00:00+00:00,4.3544,0.5002,0.0908
2018-05-01 07:00:00+00:00,4.6278,0.7392,0.0586
2018-05-01 08:00:00+00:00,4.7998,0.9794,0.06
2018-05-01 09:00:00+00:00,4.8474,1.1166,0.0616
2018-05-01 10:00:00+00:00,4.733,1.0466,0.071
2018-05-01 11:00:00+00:00,4.5042,1.0418,0.0926
2018-05-01 12:00:00+00:00,4.497,1.086,0.1204
2018-05-01 13:00:00+00:00,4.4244,0.8728,0.1352
2018-05-01 14:00:00+00:00,4.4448,0.626,0.1692
2018-05-01 15:00:00+00:00,4.6078,0.4148,0.2216
2018-05-01 16:00:00+00:00,4.83,0.145,0.2456
2018-05-01 17:00:00+00:00,5.2066,0.021,0.2756
2018-05-01 18:00:00+00:00,5.6432,0.0,0.2938
2018-05-01 19:00:00+00:00,5.5424,0.0,0.2912
2018-05-01 20:00:00+00:00,5.1486,0.0,0.2948
2018-05-01 21:00:00+00:00,4.6844,0.0,0.3174
2018-05-01 22:00:00+00:00,4.3648,0.0,0.3634
2018-05-01 23:00:00+00:00,4.1326,0.0,0.4266
2018-05-02 00:00:00+00:00,3.996,0.0,0.4394
2018-05-02 01:00:00+00:00,3.9788,0.0,0.4402
2018-05-02 02:00:00+00:00,4.1156,0.0,0.4516
2018-05-02 03:00:00+00:00,4.5126,0.001,0.4722
2018-05-02 04:00:00+00:00,5.5252,0.0232,0.5228
2018-05-02 05:00:00+00:00,6.6744,0.1224,0.5366
2018-05-02 06:00:00+00:00,7.7024,0.321,0.543
2018-05-02 07:00:00+00:00,8.067,0.5594,0.5804
2018-05-02 08:00:00+00:00,8.1226,0.8726,0.6518
2018-05-02 09:00:00+00:00,8.1152,1.0518,0.707
2018-05-02 10:00:00+00:00,7.6544,1.0332,0.8148
2018-05-02 11:00:00+00:00,7.5334,0.9452,0.8846
2018-05-02 12:00:00+00:00,7.6968,0.815,0.9376
2018-05-02 13:00:00+00:00,7.7806,0.6978,0.9318
2018-05-02 14:00:00+00:00,7.7544,0.5418,0.9636
2018-05-02 15:00:00+00:00,7.6088,0.381,0.9776
2018-05-02 16:00:00+00:00,7.4842,0.1578,0.9696
2018-05-02 17:00:00+00:00,7.6624,0.0344,0.8998
2018-05-02 18:00:00+00:00,7.8466,0.0,0.8662
2018-05-02 19:00:00+00:00,7.4596,0.0,0.806
2018-05-02 20:00:00+00:00,6.701,0.0,0.833
2018-05-02 21:00:00+00:00,6.0504,0.0,0.8472
2018-05-02 22:00:00+00:00,5.4582,0.0,0.8348
2018-05-02 23:00:00+00:00,5.161,0.0,0.8454
2018-05-03 00:00:00+00:00,5.0136,0.0,0.9216
2018-05-03 01:00:00+00:00,4.9594,0.0,0.9788
2018-05-03 02:00:00+00:00,4.9988,0.0,0.979
2018-05-03 03:00:00+00:00,5.3128,0.001,0.9918
2018-05-03 04:00:00+00:00,6.0042,0.0168,1.0574
2018-05-03 05:00:00+00:00,7.0924,0.117,1.0108
2018-05-03 06:00:00+00:00,7.9518,0.2282,0.8634
2018-05-03 07:00:00+00:00,8.3084,0.4324,0.884
2018-05-03 08:00:00+00:00,8.2894,0.5616,0.8312
2018-05-03 09:00:00+00:00,8.2626,0.6602,0.7968
2018-05-03 10:00:00+00:00,7.825,0.6752,0.819
2018-05-03 11:00:00+00:00,7.7822,0.6852,0.92
2018-05-03 12:00:00+00:00,8.0004,0.7366,0.9174
2018-05-03 13:00:00+00:00,8.0398,0.7246,0.9358
2018-05-03 14:00:00+00:00,8.0428,0.5692,0.8742
2018-05-03 15:00:00+00:00,7.8626,0.4272,0.8494
2018-05-03 16:00:00+00:00,7.6512,0.1862,0.8106
2018-05-03 17:00:00+00:00,7.7484,0.0332,0.812
2018-05-03 18:00:00+00:00,7.9014,0.0,0.7772
