DATE,HOUR,ENERGY(MWh)
20200806,14,1660.449426
20200806,15,1542.865939
20200806,16,1378.032279
20200806,17,1144.575777
20200806,18,880.6245243
20200806,19,525.7002766
20200806,20,257.9822799
20200806,21,162.5986959
20200806,22,158.5408143
20200806,23,162.6871355
20200806,24,155.54365
20200807,1,147.4142511
20200807,2,141.5494942
20200807,3,144.2025776
20200807,4,140.4920111
20200807,5,144.6009396
20200807,6,141.3834947
20200807,7,143.6076071
20200807,8,238.7993666
20200807,9,503.3882824
20200807,10,823.8934057
20200807,11,1098.238484
20200807,12,1386.350014
20200807,13,1698.151261
20200807,14,1843.894637
20200807,15,1760.040169
20200807,16,1570.425393
20200807,17,1303.159089
20200807,18,919.9620584
20200807,19,496.8261614
20200807,20,243.1265921
20200807,21,148.2943691
20200807,22,150.0065059
20200807,23,151.9939039
20200807,24,154.0497737
20200808,1,145.6286477
20200808,2,149.1828936
20200808,3,147.7886747
20200808,4,151.2979287
20200808,5,150.365538
20200808,6,147.5281331
20200808,7,143.693042
20200808,8,245.4378095
20200808,9,578.6566548
20200808,10,988.8092364
20200808,11,1303.823796
20200808,12,1505.02177
20200808,13,1537.102368
20200808,14,1535.63108
20200808,15,1528.1161
20200808,16,1357.283659
20200808,17,986.6189248
20200808,18,611.0063623
20200808,19,347.6434231
20200808,20,213.5093112
20200808,21,163.317767
20200808,22,159.7710566
20200808,23,168.8996755
20200808,24,184.2490522
20200809,1,178.9833325
20200809,2,203.4125224
20200809,3,207.129069
20200809,4,195.8990882
20200809,5,190.4324193
20200809,6,185.0340095
20200809,7,177.0418855
20200809,8,254.4654364
20200809,9,477.6768338
20200809,10,872.764022
20200809,11,1288.936236
20200809,12,1513.401673
20200809,13,1638.82773
20200809,14,1694.722904
20200809,15,1669.865655
20200809,16,1580.526543
20200809,17,1345.616838
20200809,18,1011.940069
20200809,19,656.4355968
20200809,20,324.5970915
20200809,21,185.597605
20200809,22,185.1276132
20200809,23,203.1572531
20200809,24,198.3755813
20200810,1,192.7995357
20200810,2,187.5869672
20200810,3,192.103529
20200810,4,199.0775403
20200810,5,194.1374079
20200810,6,199.3102618
20200810,7,201.3621943
20200810,8,307.2144013
20200810,9,676.8823599
20200810,10,1178.382483
20200810,11,1610.657409
20200810,12,1886.091701
20200810,13,2031.816637
20200810,14,2070.280684
20200810,15,1995.187435
20200810,16,1802.626137
20200810,17,1532.231763
20200810,18,1151.373433
20200810,19,698.2075505
20200810,20,303.5647447
20200810,21,167.733078
20200810,22,162.2174172
20200810,23,163.4833299
20200810,24,161.2722372
20200811,1,152.7757962
20200811,2,141.2940809
20200811,3,145.2863251
20200811,4,144.4363265
20200811,5,141.7260622
20200811,6,141.4936458
20200811,7,143.4408175
20200811,8,254.1841967
20200811,9,639.6583168
20200811,10,1140.110082
20200811,11,1551.401442
20200811,12,1840.105213
20200811,13,2003.816025
20200811,14,2047.515611
20200811,15,1968.311661
20200811,16,1818.064751
20200811,17,1536.930381
20200811,18,1136.354489
20200811,19,664.3894857
20200811,20,275.2282011
20200811,21,144.0670197
20200811,22,135.4090524
20200811,23,134.5970446
20200811,24,138.8687922
20200812,1,137.8785786
20200812,2,133.9165593
20200812,3,129.7989229
20200812,4,133.393216
20200812,5,140.5856754
20200812,6,142.4281526
20200812,7,149.3901836
20200812,8,257.6943022
20200812,9,641.3239088
20200812,10,1139.83005
20200812,11,1558.181487
20200812,12,1843.80052
20200812,13,1994.695784
20200812,14,2021.208977
20200812,15,1967.604876
20200812,16,1776.324585
20200812,17,1469.904765
20200812,18,1074.571787
20200812,19,616.6210289
20200812,20,258.5507299
20200812,21,151.5188447
20200812,22,150.8464105
20200812,23,156.1840845
20200812,24,158.5217853
20200813,1,156.7351534
20200813,2,154.9521543
20200813,3,156.6777556
20200813,4,153.1848607
20200813,5,150.9823515
20200813,6,159.7394013
20200813,7,158.0082329
20200813,8,254.0138441
20200813,9,623.8291356
20200813,10,1111.733343
20200813,11,1539.634241
20200813,12,1817.112651
20200813,13,1956.964461
20200813,14,1961.411297
20200813,15,1887.023897
20200813,16,1687.941771
20200813,17,1365.402971
20200813,18,1037.373752
20200813,19,604.117234
20200813,20,275.4866334
20200813,21,153.8182013
20200813,22,150.5542938
20200813,23,151.4728852
20200813,24,144.6395847
20200814,1,140.3394653
20200814,2,134.732502
20200814,3,132.2942336
20200814,4,133.1047403
20200814,5,136.5532291
20200814,6,137.3658481
20200814,7,139.8609451
20200814,8,240.4969258
20200814,9,622.3529523
20200814,10,1123.640336
20200814,11,1539.037421
20200814,12,1828.943628
20200814,13,1986.489155
20200814,14,2025.269936
20200814,15,1958.896693
20200814,16,1798.330886
20200814,17,1537.073054
20200814,18,1138.966757
20200814,19,630.2730381
20200814,20,252.6583811
20200814,21,122.587962
20200814,22,114.9078532
20200814,23,120.1206123
20200814,24,122.7277243
20200815,1,125.6824677
20200815,2,125.4084646
20200815,3,125.2020838
20200815,4,126.5845355
20200815,5,123.7153971
20200815,6,124.384216
20200815,7,124.5719569
20200815,8,233.8195794
20200815,9,604.5641279
20200815,10,1087.530455
20200815,11,1496.818325
20200815,12,1780.326354
20200815,13,1937.279963
20200815,14,1999.684214
20200815,15,1968.025518
20200815,16,1779.591528
20200815,17,1457.815368
20200815,18,1033.923284
20200815,19,573.1502168
20200815,20,232.6465609
20200815,21,119.3316068
20200815,22,117.7164675
20200815,23,115.626665
20200815,24,128.7544767
20200816,1,121.8729223
20200816,2,120.5859968
20200816,3,117.3767205
20200816,4,122.0068211
20200816,5,140.5041563
20200816,6,149.0483789
20200816,7,153.9953868
20200816,8,244.711118
20200816,9,589.4074057
20200816,10,1037.960792
20200816,11,1424.420621
20200816,12,1732.118608
20200816,13,1907.138306
20200816,14,1969.015944
20200816,15,1897.69785
20200816,16,1734.096931
20200816,17,1491.452568
20200816,18,1118.136834
20200816,19,647.2635046
20200816,20,281.8564311
20200816,21,174.9280252
20200816,22,177.9131373
20200816,23,167.6242651
20200816,24,168.3246044
20200817,1,170.8157667
20200817,2,174.7339323
20200817,3,172.2094787
20200817,4,167.1545804
20200817,5,162.2421147
20200817,6,164.3301293
20200817,7,167.1423807
20200817,8,246.5934558
20200817,9,552.8195844
20200817,10,981.0693
20200817,11,1376.876605
20200817,12,1661.714188
20200817,13,1869.091255
20200817,14,1968.4208
20200817,15,1943.899429
20200817,16,1802.838098
20200817,17,1515.854457
20200817,18,1107.213856
20200817,19,613.9085674
20200817,20,245.3241269
20200817,21,131.841305
20200817,22,130.6553666
20200817,23,125.2964804
20200817,24,124.5400178
20200818,1,123.5503078
20200818,2,127.293508
20200818,3,127.088734
20200818,4,127.2458269
20200818,5,128.6856392
20200818,6,125.6227447
20200818,7,125.3367224
20200818,8,220.9410471
20200818,9,605.7339581
20200818,10,1107.433364
20200818,11,1511.521483
20200818,12,1787.399949
20200818,13,1953.416348
20200818,14,2017.958649
20200818,15,1972.27013
20200818,16,1814.76364
20200818,17,1496.406589
20200818,18,1033.806197
20200818,19,551.7158355
20200818,20,229.4355336
20200818,21,118.9746182
20200818,22,111.3623151
20200818,23,111.6099597
20200818,24,113.3899084
20200819,1,116.0443144
20200819,2,114.3158165
20200819,3,110.645274
20200819,4,116.0484275
20200819,5,117.5239907
20200819,6,117.4259031
20200819,7,115.13819
20200819,8,204.4333488
20200819,9,572.9781069
20200819,10,1069.669733
20200819,11,1483.251194
20200819,12,1767.694747
20200819,13,1930.948091
20200819,14,1953.231273
20200819,15,1847.531942
20200819,16,1590.447399
20200819,17,1366.700658
20200819,18,979.9464849
20200819,19,564.0462993
20200819,20,246.8778892
20200819,21,153.3344693
20200819,22,153.8986564
20200819,23,161.2733968
20200819,24,153.1906026
20200820,1,148.5977647
20200820,2,161.5065287
20200820,3,179.7658959
20200820,4,197.9684546
20200820,5,191.3968491
20200820,6,194.2331507
20200820,7,199.844165
20200820,8,289.4790712
20200820,9,680.8209995
20200820,10,1202.651443
20200820,11,1656.75965
20200820,12,1927.97402
20200820,13,2091.28112
20200820,14,2136.405104
20200820,15,2081.225328
20200820,16,1881.539223
20200820,17,1602.019091
20200820,18,1200.958949
20200820,19,685.6430607
20200820,20,285.6597237
20200820,21,177.3102524
20200820,22,178.9530369
20200820,23,182.4240195
20200820,24,187.8248576
20200821,1,182.7527054
20200821,2,181.5002117
20200821,3,183.7036818
20200821,4,192.2021088
20200821,5,193.865104
20200821,6,190.7771582
20200821,7,183.6167075
20200821,8,265.7754338
20200821,9,668.0851225
20200821,10,1184.176432
20200821,11,1598.322406
20200821,12,1849.846444
20200821,13,1997.478004
20200821,14,2045.087719
20200821,15,1983.541915
20200821,16,1842.278133
20200821,17,1579.098085
20200821,18,1189.691273
20200821,19,679.4178152
20200821,20,269.0440034
20200821,21,167.3185635
20200821,22,172.9643623
20200821,23,177.7275448
20200821,24,161.9162869
20200822,1,158.1634009
20200822,2,158.3291009
20200822,3,159.908259
20200822,4,165.0130998
20200822,5,169.883245
20200822,6,177.6828758
20200822,7,172.9570016
20200822,8,255.9350067
20200822,9,656.6974321
20200822,10,1172.120209
20200822,11,1592.585971
20200822,12,1883.826209
20200822,13,2040.377772
20200822,14,2060.255225
20200822,15,2007.063891
20200822,16,1847.63386
20200822,17,1573.214746
20200822,18,1155.402493
20200822,19,643.8800809
20200822,20,242.2873489
20200822,21,152.1009711
20200822,22,144.0783192
20200822,23,145.9911518
20200822,24,141.7187835
20200823,1,141.5979117
20200823,2,141.3697266
20200823,3,142.5900353
20200823,4,146.1842453
20200823,5,144.9571476
20200823,6,141.4110393
20200823,7,138.9992895
20200823,8,221.9054213
20200823,9,613.2162161
20200823,10,1121.224046
20200823,11,1535.557282
20200823,12,1820.262068
20200823,13,1979.649681
20200823,14,2027.075241
20200823,15,1969.178983
20200823,16,1804.116092
20200823,17,1521.572762
20200823,18,1126.384116
20200823,19,623.2140819
20200823,20,240.7620455
20200823,21,149.4307129
20200823,22,144.352451
20200823,23,145.2450495
20200823,24,144.108919
20200824,1,143.5114068
20200824,2,139.4435037
20200824,3,138.3792647
20200824,4,141.4595267
20200824,5,147.0715976
20200824,6,150.1768395
20200824,7,152.8514809
20200824,8,237.064185
20200824,9,598.7942491
20200824,10,1100.313077
20200824,11,1514.022731
20200824,12,1805.174438
20200824,13,1977.583215
20200824,14,2014.842388
20200824,15,1940.173824
20200824,16,1749.021191
20200824,17,1446.761273
20200824,18,1043.775103
20200824,19,565.1256339
20200824,20,212.9057206
20200824,21,137.8717833
20200824,22,136.7729379
20200824,23,137.2720885
20200824,24,135.8951786
20200825,1,130.9491615
20200825,2,126.3940375
20200825,3,124.324476
20200825,4,126.584556
20200825,5,130.4408865
20200825,6,130.8176063
20200825,7,129.1159863
20200825,8,202.7521039
20200825,9,532.9817393
20200825,10,977.8784186
20200825,11,1328.512002
20200825,12,1594.628106
20200825,13,1793.432835
20200825,14,1818.583716
20200825,15,1768.76252
20200825,16,1565.712873
20200825,17,1217.600173
20200825,18,741.7507991
20200825,19,383.096811
20200825,20,194.6445855
20200825,21,151.4254471
20200825,22,138.1068093
20200825,23,141.4906831
20200825,24,155.736586
20200826,1,168.9013371
20200826,2,176.0297686
20200826,3,183.7757969
20200826,4,177.6760329
20200826,5,182.1594608
20200826,6,181.960649
20200826,7,173.2613745
20200826,8,245.5149343
20200826,9,613.2676002
20200826,10,1122.242564
20200826,11,1548.261337
20200826,12,1837.386999
20200826,13,2005.285569
20200826,14,2026.904421
20200826,15,1956.190224
20200826,16,1786.636828
20200826,17,1501.975295
20200826,18,1096.137601
20200826,19,605.2381772
20200826,20,217.7783726
20200826,21,139.4819556
20200826,22,133.1206551
20200826,23,127.7646316
20200826,24,122.5393632
20200827,1,123.0583502
20200827,2,121.7896369
20200827,3,122.2000181
20200827,4,121.9577554
20200827,5,126.9624289
20200827,6,129.5567457
20200827,7,129.8356523
20200827,8,212.4378507
20200827,9,610.6623609
20200827,10,1130.526267
20200827,11,1554.018587
20200827,12,1840.166713
20200827,13,2006.280303
20200827,14,2047.442592
20200827,15,1984.36584
20200827,16,1809.286786
20200827,17,1533.515612
20200827,18,1108.768312
20200827,19,582.5462569
20200827,20,198.5752014
20200827,21,121.9379272
20200827,22,118.6456094
20200827,23,113.9443899
20200827,24,120.9790647
20200828,1,124.2909041
20200828,2,122.9415383
20200828,3,123.1374771
20200828,4,130.5945447
20200828,5,131.2914347
20200828,6,134.4258735
20200828,7,136.2930949
20200828,8,216.5661986
20200828,9,624.208419
20200828,10,1144.990839
20200828,11,1569.308478
20200828,12,1851.749401
20200828,13,2016.2327
20200828,14,2069.594743
20200828,15,2005.952787
20200828,16,1843.736094
20200828,17,1557.393162
20200828,18,1134.792558
20200828,19,613.2000565
20200828,20,216.8871305
20200828,21,137.8459604
20200828,22,135.7730789
20200828,23,132.395884
20200828,24,129.3893772
20200829,1,128.3002742
20200829,2,127.8324025
20200829,3,122.0677706
20200829,4,118.9191022
20200829,5,119.4893475
20200829,6,124.2693741
20200829,7,127.7909674
20200829,8,208.6016562
20200829,9,631.3364493
20200829,10,1173.654156
20200829,11,1572.090239
20200829,12,1877.578376
20200829,13,2041.841686
20200829,14,2086.226065
20200829,15,2026.073593
20200829,16,1854.222488
20200829,17,1549.073234
20200829,18,1118.057032
20200829,19,581.3268537
20200829,20,178.463846
20200829,21,103.7853479
20200829,22,100.3250332
20200829,23,99.87557843
20200829,24,97.15715447
20200830,1,99.35308148
20200830,2,104.0235129
20200830,3,108.2725289
20200830,4,108.4805753
20200830,5,112.4056289
20200830,6,110.3888665
20200830,7,110.8598464
20200830,8,188.3842113
20200830,9,598.3626382
20200830,10,1134.373219
20200830,11,1546.56556
20200830,12,1832.617938
20200830,13,1991.851388
20200830,14,2040.22154
20200830,15,1987.106289
20200830,16,1817.78821
20200830,17,1517.311677
20200830,18,1084.436655
20200830,19,554.9296487
20200830,20,169.3116395
20200830,21,104.7529844
20200830,22,100.1912962
20200830,23,103.9354058
20200830,24,110.5138153
20200831,1,114.7042004
20200831,2,125.0377176
20200831,3,133.0219675
20200831,4,139.3058373
20200831,5,140.2781486
20200831,6,140.2492964
20200831,7,146.3595302
20200831,8,216.5178001
20200831,9,606.6191109
20200831,10,1132.743975
20200831,11,1551.487328
20200831,12,1839.68395
20200831,13,1998.918712
20200831,14,2044.203239
20200831,15,1977.568129
20200831,16,1799.90736
20200831,17,1500.425733
20200831,18,1066.631176
20200831,19,550.9982646
20200831,20,182.7735372
20200831,21,117.1121941
20200831,22,116.5205442
20200831,23,111.6203877
20200831,24,107.6981779
20200901,1,104.7427237
20200901,2,106.5555681
20200901,3,107.44895
20200901,4,103.0578082
20200901,5,103.5635414
20200901,6,104.9155192
20200901,7,107.5909607
20200901,8,180.3120266
20200901,9,566.5487693
20200901,10,1087.016273
20200901,11,1508.438821
20200901,12,1804.28367
20200901,13,1963.38402
20200901,14,2009.658858
20200901,15,1947.461195
20200901,16,1757.12097
20200901,17,1457.669054
20200901,18,1029.928962
20200901,19,524.9542639
20200901,20,176.9182367
20200901,21,116.9166497
20200901,22,110.7949138
20200901,23,111.8967502
20200901,24,112.8551028
20200902,1,119.1237602
20200902,2,125.5890216
20200902,3,132.9860335
20200902,4,133.096215
20200902,5,127.4010548
20200902,6,123.5633222
20200902,7,124.5389574
20200902,8,191.6034073
20200902,9,581.8373985
20200902,10,1118.007319
20200902,11,1545.057591
20200902,12,1826.444526
20200902,13,1987.884587
20200902,14,2034.769564
20200902,15,1961.45935
20200902,16,1753.716247
20200902,17,1414.828325
20200902,18,937.1262688
20200902,19,440.5744284
20200902,20,149.4500655
20200902,21,100.0738033
20200902,22,101.1968136
20200902,23,106.1381121
20200902,24,109.6317598
20200903,1,112.5249843
20200903,2,108.9410515
20200903,3,107.6687432
20200903,4,112.6299306
20200903,5,113.917307
20200903,6,115.0183235
20200903,7,118.6881779
20200903,8,190.0000764
20200903,9,563.8590801
20200903,10,1079.034862
20200903,11,1492.11808
20200903,12,1793.696495
20200903,13,1920.122152
20200903,14,1951.844909
20200903,15,1900.361023
20200903,16,1662.054308
20200903,17,1403.83801
20200903,18,994.1796835
20200903,19,511.8298855
20200903,20,174.4285089
20200903,21,123.6564315
20200903,22,126.2816108
20200903,23,127.5542542
20200903,24,129.2466367
20200904,1,141.9801645
20200904,2,142.1250315
20200904,3,148.3708926
20200904,4,154.5163832
20200904,5,160.7350449
20200904,6,163.3262629
20200904,7,161.7384373
20200904,8,218.4434827
20200904,9,623.3192452
20200904,10,1165.08568
20200904,11,1604.299113
20200904,12,1902.941741
20200904,13,2067.245728
20200904,14,2159.180918
20200904,15,2113.270273
20200904,16,1885.600833
20200904,17,1521.980001
20200904,18,1141.660251
20200904,19,618.1778125
20200904,20,247.5855293
20200904,21,202.6490765
20200904,22,199.9311334
20200904,23,190.4945919
20200904,24,199.0044625
20200905,1,199.9151418
20200905,2,202.9983251
20200905,3,209.6511154
20200905,4,203.5421959
20200905,5,192.0575162
20200905,6,189.759179
20200905,7,182.4948141
20200905,8,237.0284169
20200905,9,627.8473729
20200905,10,1138.554034
20200905,11,1562.144215
20200905,12,1843.379353
20200905,13,2022.50386
20200905,14,2078.747807
20200905,15,2009.172287
20200905,16,1843.024359
20200905,17,1524.818109
20200905,18,1084.902156
20200905,19,541.3600627
20200905,20,174.1760043
20200905,21,129.5068822
20200905,22,131.9463716
20200905,23,130.5714973
20200905,24,128.6415933
20200906,1,130.7744862
20200906,2,130.6082722
20200906,3,133.0745699
20200906,4,126.8898357
20200906,5,129.5887241
20200906,6,128.0501156
20200906,7,124.3650072
20200906,8,185.4366721
20200906,9,594.7548665
20200906,10,1145.189399
20200906,11,1581.157258
20200906,12,1874.785709
20200906,13,2037.583948
20200906,14,2083.413472
20200906,15,2012.653599
20200906,16,1845.311525
20200906,17,1529.251009
20200906,18,1079.468428
20200906,19,530.397867
20200906,20,164.0640037
20200906,21,118.6508197
20200906,22,116.9188833
20200906,23,114.3186432
20200906,24,114.7823991
20200907,1,111.8547217
20200907,2,111.9772252
20200907,3,115.0081627
20200907,4,117.2027535
20200907,5,119.986433
20200907,6,119.1487141
20200907,7,119.0839004
20200907,8,181.4713802
20200907,9,574.9994941
20200907,10,1115.839246
20200907,11,1536.82648
20200907,12,1826.163767
20200907,13,1975.698508
20200907,14,2010.228378
20200907,15,1961.084509
20200907,16,1783.622269
20200907,17,1478.753628
20200907,18,1024.947627
20200907,19,480.845414
20200907,20,156.1089594
20200907,21,120.4175635
20200907,22,117.9425055
20200907,23,115.4857494
20200907,24,114.9462373
20200908,1,115.4208174
20200908,2,117.2633823
20200908,3,120.7000395
20200908,4,124.9631245
20200908,5,127.3537658
20200908,6,123.3275171
20200908,7,124.7270789
20200908,8,186.9259225
20200908,9,544.267021
20200908,10,1050.345647
20200908,11,1475.926551
20200908,12,1782.562496
20200908,13,1949.848135
20200908,14,1992.181042
20200908,15,1920.893188
20200908,16,1754.931224
20200908,17,1438.403851
20200908,18,990.6120579
20200908,19,495.7451866
20200908,20,198.8568638
20200908,21,166.6728057
20200908,22,170.4440062
20200908,23,164.5255798
20200908,24,175.2658636
20200909,1,181.3328538
20200909,2,167.4974758
20200909,3,166.2224117
20200909,4,179.7265892
20200909,5,180.2040685
20200909,6,179.3781885
20200909,7,178.7566854
20200909,8,229.928329
20200909,9,564.162194
20200909,10,1061.56687
20200909,11,1518.133984
20200909,12,1816.389241
20200909,13,1974.324719
20200909,14,2013.001335
20200909,15,1939.950857
20200909,16,1768.90833
20200909,17,1453.129226
20200909,18,1017.453868
20200909,19,508.7184085
20200909,20,208.7002984
20200909,21,177.4249663
20200909,22,182.1751074
20200909,23,188.5173719
20200909,24,192.9860757
20200910,1,196.8851241
20200910,2,195.5449889
20200910,3,205.1567342
20200910,4,195.0240635
20200910,5,195.7967735
20200910,6,196.7122671
20200910,7,191.6083468
20200910,8,237.6937511
20200910,9,594.3985605
20200910,10,1122.512064
20200910,11,1563.572574
20200910,12,1862.257062
20200910,13,2015.590825
20200910,14,2062.66637
20200910,15,1992.83483
20200910,16,1802.712131
20200910,17,1483.896404
20200910,18,1027.08609
20200910,19,505.5050192
20200910,20,186.4906337
20200910,21,161.8549239
20200910,22,163.0683326
20200910,23,159.2673222
20200910,24,160.6863809
20200911,1,156.5093445
20200911,2,154.3678672
20200911,3,150.6420069
20200911,4,158.8827594
20200911,5,163.9409602
20200911,6,175.9630425
20200911,7,173.4770422
20200911,8,230.5614284
20200911,9,617.582135
20200911,10,1150.972124
20200911,11,1592.797725
20200911,12,1883.634632
20200911,13,2028.447977
20200911,14,2069.864135
20200911,15,1996.947438
20200911,16,1826.709392
20200911,17,1508.702702
20200911,18,1047.150924
20200911,19,508.0037241
20200911,20,195.1075552
20200911,21,165.6557693
20200911,22,165.8479063
20200911,23,165.3677254
20200911,24,165.8683125
20200912,1,166.899468
20200912,2,167.0776617
20200912,3,170.6915821
20200912,4,165.692109
20200912,5,171.9570127
20200912,6,180.6427027
20200912,7,181.765149
20200912,8,233.9269287
20200912,9,602.4829862
20200912,10,1124.376257
20200912,11,1578.218371
20200912,12,1873.719242
20200912,13,2023.05766
20200912,14,2078.249474
20200912,15,2034.273949
20200912,16,1837.674675
20200912,17,1491.641511
20200912,18,1029.26909
20200912,19,486.9951773
20200912,20,178.9627857
20200912,21,150.6806
20200912,22,152.7540046
20200912,23,153.5897779
20200912,24,155.0257337
20200913,1,155.7892978
20200913,2,153.3790565
20200913,3,161.6597672
20200913,4,163.0375029
20200913,5,159.9371017
20200913,6,171.4153639
20200913,7,174.3846785
20200913,8,214.4727328
20200913,9,562.1724659
20200913,10,1102.70215
20200913,11,1536.560042
20200913,12,1851.477236
20200913,13,2024.459645
20200913,14,2049.462572
20200913,15,1964.569079
20200913,16,1773.381656
20200913,17,1448.845267
20200913,18,990.5500328
20200913,19,472.0337605
20200913,20,187.1275356
20200913,21,170.3837425
20200913,22,176.8631889
20200913,23,176.3610616
20200913,24,175.529461
20200914,1,180.2536137
20200914,2,182.5087905
20200914,3,188.1984484
20200914,4,195.2530793
20200914,5,197.29169
20200914,6,209.1263054
20200914,7,213.0346409
20200914,8,236.0501048
20200914,9,544.8459387
20200914,10,1017.571939
20200914,11,1381.811915
20200914,12,1664.191947
20200914,13,1752.605152
20200914,14,1790.213402
20200914,15,1586.802694
20200914,16,1403.808289
20200914,17,1185.833862
20200914,18,816.2642694
20200914,19,415.5660061
20200914,20,200.3764679
20200914,21,195.5066439
20200914,22,197.232028
20200914,23,201.6017208
20200914,24,202.5383719
20200915,1,201.5196123
20200915,2,204.4119391
20200915,3,193.8641475
20200915,4,191.796538
20200915,5,194.0266448
20200915,6,192.0730533
20200915,7,192.0057208
20200915,8,230.8166854
20200915,9,590.2391438
20200915,10,1137.065612
20200915,11,1590.213155
20200915,12,1889.039224
20200915,13,2031.106816
20200915,14,2073.311725
20200915,15,2008.57895
20200915,16,1808.886635
20200915,17,1474.706625
20200915,18,995.7342959
20200915,19,461.4900823
20200915,20,189.0099721
20200915,21,177.7286028
20200915,22,179.7197407
20200915,23,190.3299321
20200915,24,196.174007
20200916,1,199.9218942
20200916,2,196.1439291
20200916,3,199.3086168
20200916,4,201.8025834
20200916,5,192.5429648
20200916,6,190.539296
20200916,7,185.8831963
20200916,8,225.1425078
20200916,9,559.601422
20200916,10,1062.994335
20200916,11,1440.696795
20200916,12,1714.558186
20200916,13,1891.046853
20200916,14,1907.120686
20200916,15,1816.20902
20200916,16,1552.393732
20200916,17,1184.233566
20200916,18,762.4293622
20200916,19,365.814407
20200916,20,165.7098744
20200916,21,157.445071
20200916,22,154.2115897
20200916,23,141.8919951
20200916,24,138.613158
20200917,1,135.2420361
20200917,2,136.1692201
20200917,3,143.5846859
20200917,4,147.6064111
20200917,5,151.50507
20200917,6,150.9352751
20200917,7,140.4193733
20200917,8,176.4524077
20200917,9,505.0433415
20200917,10,992.742372
20200917,11,1407.293206
20200917,12,1679.950431
20200917,13,1738.734947
20200917,14,1601.157765
20200917,15,1369.79261
20200917,16,1136.510557
20200917,17,832.3715895
20200917,18,522.4803673
20200917,19,225.8568534
20200917,20,117.6259857
20200917,21,115.3209055
20200917,22,121.4780982
20200917,23,125.9761453
20200917,24,128.3347539
20200918,1,129.473834
20200918,2,127.2038035
20200918,3,128.6758904
20200918,4,133.0188487
20200918,5,140.958758
20200918,6,148.7874143
20200918,7,148.4757188
20200918,8,171.2668038
20200918,9,301.1164894
20200918,10,465.8652066
20200918,11,656.9065167
20200918,12,777.043946
20200918,13,935.5452439
20200918,14,986.7242187
20200918,15,913.060241
20200918,16,803.4972439
20200918,17,584.5722948
20200918,18,393.8937586
20200918,19,207.6731969
20200918,20,149.2443284
20200918,21,148.7718112
20200918,22,149.2782515
20200918,23,151.5529313
20200918,24,146.4211903
20200919,1,143.7920092
20200919,2,146.1325194
20200919,3,137.5787973
20200919,4,137.5500598
20200919,5,142.0689741
20200919,6,141.4496824
20200919,7,142.6474193
20200919,8,165.3773728
20200919,9,336.9974726
20200919,10,613.8496751
20200919,11,938.5748623
20200919,12,1151.734303
20200919,13,1311.309481
20200919,14,1374.1245
20200919,15,1386.942349
20200919,16,1246.060744
20200919,17,1050.1577
20200919,18,719.0449821
20200919,19,358.8837829
20200919,20,193.5057183
20200919,21,186.8797716
20200919,22,185.5399852
20200919,23,185.3032518
20200919,24,184.6249044
20200920,1,183.2245717
20200920,2,178.3748182
20200920,3,180.2983116
20200920,4,177.9294538
20200920,5,178.2062773
20200920,6,179.2193467
20200920,7,177.533743
20200920,8,196.8095048
20200920,9,471.5294399
20200920,10,927.9882679
20200920,11,1345.885447
20200920,12,1671.813884
20200920,13,1869.863363
20200920,14,1906.449752
20200920,15,1817.688567
20200920,16,1653.387038
20200920,17,1350.926575
20200920,18,891.789302
20200920,19,412.288274
20200920,20,191.0256939
20200920,21,178.0952658
20200920,22,178.252946
20200920,23,178.9014941
20200920,24,174.0143748
20200921,1,180.2555435
20200921,2,178.5279934
20200921,3,176.3963512
20200921,4,170.6696998
20200921,5,172.2971339
20200921,6,175.1067315
20200921,7,173.3817311
20200921,8,201.5772931
20200921,9,504.9011286
20200921,10,1016.238771
20200921,11,1449.844038
20200921,12,1755.74929
20200921,13,1906.413418
20200921,14,1866.326322
20200921,15,1784.162135
20200921,16,1630.715058
20200921,17,1345.931107
20200921,18,909.5195717
20200921,19,385.7973984
20200921,20,159.3745104
20200921,21,150.3561187
20200921,22,149.7102469
20200921,23,146.9167735
20200921,24,146.7965693
20200922,1,144.4289013
20200922,2,141.2845405
20200922,3,142.0484415
20200922,4,146.4236092
20200922,5,149.0458774
20200922,6,145.2029346
20200922,7,148.0022845
20200922,8,175.5868293
20200922,9,506.0830696
20200922,10,1005.407965
20200922,11,1470.053882
20200922,12,1770.980757
20200922,13,1894.87177
20200922,14,1925.950187
20200922,15,1818.130623
20200922,16,1626.372654
20200922,17,1297.191456
20200922,18,804.8776838
20200922,19,332.4538225
20200922,20,120.2692002
20200922,21,117.6101668
20200922,22,115.824255
20200922,23,113.1248604
20200922,24,106.3200984
20200923,1,101.3167382
20200923,2,102.1377951
20200923,3,102.9748518
20200923,4,104.4902426
20200923,5,103.2189046
20200923,6,103.8610743
20200923,7,101.6427896
20200923,8,131.2253725
20200923,9,404.9651134
20200923,10,814.5731646
20200923,11,1105.292883
20200923,12,1123.085376
20200923,13,1151.455286
20200923,14,1279.66473
20200923,15,1404.885465
20200923,16,1341.558674
20200923,17,999.9091182
20200923,18,578.9901224
20200923,19,244.4334865
20200923,20,119.5417836
20200923,21,116.6174051
20200923,22,115.2909901
20200923,23,120.8873348
20200923,24,122.8531582
20200924,1,119.4848927
20200924,2,122.2888844
20200924,3,121.9946397
20200924,4,115.9154729
20200924,5,111.8979495
20200924,6,118.0925135
20200924,7,123.2694123
20200924,8,142.0084182
