,Diesel Gen,PV Park
30473,3.03069,0.0520095
30474,3.19936,0.0
30475,2.33343,0.0
30476,2.11924,0.0
30477,1.92885,0.0
30478,1.76683,0.0
30479,1.62901,0.0
30480,2.23251,0.0
30481,2.19006,0.0
30482,2.18252,0.0
30483,2.04339,0.0330969
30484,1.90684,0.262411
30485,1.67116,0.690307
30486,1.5,1.20804
30487,1.5,1.73522
30488,1.5,2.22222
30489,1.5,2.57447
30490,1.5,2.78251
30491,1.5,2.72104
30492,1.5,2.31442
30493,1.5,1.82506
30494,1.5,1.25532
30495,1.92177,0.687943
30496,2.38958,0.304965
30497,2.71388,0.0591017
30498,2.21921,0.0
30499,2.11847,0.0
30500,2.23476,0.0
30501,1.74021,0.0
30502,1.5676,0.0
30503,2.15011,0.0
30504,2.09577,0.0
30505,2.06731,0.0
30506,2.11918,0.0
30507,2.1586,0.0378251
30508,2.17532,0.297872
30509,2.03002,0.756501
30510,1.72162,1.3026
30511,1.5,1.85343
30512,1.5,2.23404
30513,1.5,2.46809
30514,1.5,2.57447
30515,1.5,2.35225
30516,1.5,2.14894
30517,1.5,1.76359
30518,1.80831,1.15603
30519,2.3363,0.626478
30520,2.72044,0.245863
30521,2.98663,0.0307329
30522,2.39254,0.0
30523,2.20671,0.0
30524,2.62229,0.0
30525,2.45732,0.0
30526,2.29783,0.0
30527,2.21735,0.0
30528,2.18031,0.0
30529,2.18585,0.0
30530,2.24714,0.0
30531,2.3121,0.0189125
30532,2.3398,0.243499
30533,2.43491,0.475177
30534,2.49421,0.652482
30535,2.27143,0.978723
30536,1.9842,1.34752
30537,1.95152,1.40426
30538,2.0884,1.22695
30539,1.88333,1.28132
30540,1.59678,1.37589
30541,1.55263,1.30496
30542,1.91255,0.929078
30543,2.44713,0.43026
30544,2.75515,0.167849
30545,2.97453,0.0212766
30546,3.02047,0.0
30547,2.80511,0.0
30548,2.66606,0.0
30549,2.46642,0.0
30550,2.27657,0.0
30551,2.18503,0.0
30552,2.15529,0.0
30553,2.16051,0.0
30554,2.19523,0.0
30555,2.24181,0.0141844
30556,2.33403,0.160757
30557,2.34504,0.486998
30558,2.17069,0.865248
30559,1.82105,1.32861
30560,1.53466,1.69976
30561,1.5,1.91726
30562,1.5,1.86525
30563,1.5,1.71395
30564,1.5,1.57683
30565,1.5,1.37352
30566,1.74203,1.11348
30567,2.27469,0.607565
30568,2.685,0.241135
30569,2.9629,0.0378251
30570,2.82535,0.0
30571,2.84951,0.0
30572,2.68112,0.0
30573,2.43187,0.0
30574,2.22035,0.0
30575,2.14027,0.0
30576,2.09796,0.0
30577,2.07747,0.0
30578,2.11381,0.0
30579,2.14527,0.035461
30580,2.13852,0.304965
30581,1.94495,0.825059
30582,1.76024,1.22695
30583,1.5,1.79196
30584,1.5,2.3948
30585,1.5,2.67139
30586,1.5,2.71631
30587,1.5,2.68558
30588,1.5,2.45863
30589,1.5,2.16548
30590,1.5,1.67376
30591,1.88524,0.92435
30592,2.49421,0.338061
30593,2.85309,0.0425532
30594,2.33022,0.0
30595,2.10567,0.0
30596,1.94002,0.0
30597,1.7551,0.0
30598,2.27327,0.0
30599,2.18924,0.0
30600,2.17053,0.0
30601,2.16956,0.0
30602,2.21009,0.0
30603,2.2103,0.0425532
30604,2.09909,0.382979
30605,1.5,1.28842
30606,1.5,2.28369
30607,1.5,3.08038
30608,1.5,3.55319
30609,1.5,3.77305
30610,1.5,3.87707
30611,1.5,3.74941
30612,1.5,3.31442
30613,1.5,2.73759
30614,1.5,1.91253
30615,1.7384,1.08274
30616,2.40595,0.399527
30617,2.79434,0.0591017
30618,2.26875,0.0
30619,2.12968,0.0
30620,1.9749,0.0
30621,1.78123,0.0
30622,1.62806,0.0
30623,1.54083,0.0
30624,1.5,0.0
30625,1.5,0.0
30626,1.81647,0.0
30627,2.0641,0.0449173
30628,1.84366,0.392435
30629,1.5,1.27187
30630,1.5,2.25532
30631,1.5,3.10165
30632,1.5,3.63593
30633,1.5,4.02364
30634,1.5,4.02128
30635,1.5,3.80851
30636,1.5,3.34279
30637,1.5,2.69976
30638,1.5,2.17258
30639,1.59657,1.25296
30640,1.75661,0.413712
30641,2.11224,0.0567376
30642,2.31366,0.0
30643,2.17688,0.0
30644,2.0052,0.0
30645,1.83977,0.0
30646,1.6748,0.0
30647,1.55323,0.0
30648,1.5,0.0
30649,1.5,0.0
30650,2.10608,0.0
30651,1.98484,0.0425532
30652,1.71147,0.380615
30653,1.5,1.26005
30654,1.5,2.29314
30655,1.5,3.13712
30656,1.5,3.66903
30657,1.5,3.95272
30658,1.5,3.99701
30659,1.5,3.8518
30660,1.5,3.56265
30661,1.5,2.98109
30662,1.5,2.23168
30663,1.50626,1.2435
30664,2.39652,0.399527
30665,2.80616,0.0567376
30666,2.73188,0.0
30667,2.30258,0.0
30668,2.18656,0.0
30669,1.95375,0.0
30670,2.44348,0.0
30671,1.61759,0.0
30672,1.57841,0.0
30673,1.55261,0.0
30674,1.57945,0.0
30675,2.27104,0.0401891
30676,2.19117,0.380615
30677,1.65975,1.24823
30678,1.5,2.27187
30679,1.5,3.08274
30680,1.5,3.64539
30681,1.5,3.98109
30682,1.5,4.0922
30683,1.5,3.98345
30684,1.5,3.66194
30685,1.5,3.07565
30686,1.5,2.28132
30687,2.05116,1.29078
30688,2.89174,0.427896
30689,3.27697,0.0638298
30690,3.46372,0.0
30691,3.31478,0.0
30692,3.13313,0.0
30693,2.2392,0.0
30694,1.98901,0.0
30695,1.87609,0.0
30696,1.78293,0.0
30697,1.74945,0.0
30698,1.77558,0.0
30699,2.44245,0.0472813
30700,2.35262,0.394799
30701,1.87746,1.23641
30702,1.5,2.22459
30703,1.5,3.026
30704,1.5,3.60047
30705,1.5,3.92908
30706,1.5,4.026
30707,1.5,3.92908
30708,1.5,3.60284
30709,1.5,3.06147
30710,1.5,2.27423
30711,2.32323,1.29551
30712,3.14193,0.43026
30713,3.4833,0.0638298
30714,3.02309,0.0
30715,2.78213,0.0
30716,2.6229,0.0
30717,2.35923,0.0
30718,2.12461,0.0
30719,1.967,0.0
30720,1.89153,0.0
30721,1.85502,0.0
30722,1.88428,0.0
30723,2.5503,0.0425532
30724,2.48327,0.382979
30725,2.03988,1.21749
30726,1.5,2.22931
30727,1.5,3.04492
30728,1.5,3.60993
30729,1.5,3.93381
30730,1.5,4.05437
30731,1.5,3.94326
30732,1.5,3.60993
30733,1.5,3.03546
30734,1.57377,2.19149
30735,2.5099,1.23168
30736,3.28885,0.401891
30737,3.5936,0.0614657
30738,3.04746,0.0
30739,2.92393,0.0
30740,2.76065,0.0
30741,2.4967,0.0
30742,2.27585,0.0
30743,2.13787,0.0
30744,2.06585,0.0
30745,2.00003,0.0
30746,2.67985,0.0
30747,2.63763,0.0401891
30748,2.5673,0.375887
30749,2.07277,1.25296
30750,1.5,2.2695
30751,1.5,3.10402
30752,1.5,3.69267
30753,1.5,4.03546
30754,1.5,4.13948
30755,1.5,4.01891
30756,1.5,3.68085
30757,1.5,3.10165
30758,1.66897,2.28132
30759,2.64149,1.29078
30760,3.45971,0.413712
30761,3.74027,0.0567376
30762,3.33392,0.0
30763,3.04282,0.0
30764,2.88783,0.0
30765,2.61962,0.0
30766,2.40006,0.0
30767,2.9026,0.0
30768,2.81223,0.0
30769,2.762,0.0
30770,2.77325,0.0
30771,2.73045,0.0472813
30772,2.6574,0.399527
30773,2.25133,1.20804
30774,1.60991,2.1844
30775,1.5,2.99291
30776,1.5,3.56738
30777,1.5,3.91962
30778,1.5,4.04492
30779,1.5,3.95508
30780,1.5,3.64066
30781,1.5,3.00473
30782,1.80843,2.17258
30783,2.71113,1.23404
30784,3.43343,0.408983
30785,3.7102,0.0567376
30786,3.11431,0.0
30787,2.9652,0.0
30788,2.85184,0.0
30789,2.58656,0.0
30790,3.08876,0.0
30791,2.94807,0.0
30792,2.8444,0.0
30793,2.78048,0.0
30794,2.73281,0.0
30795,2.63248,0.0378251
30796,2.43932,0.347518
30797,1.95601,1.10638
30798,1.5,2.04965
30799,1.5,2.80142
30800,1.5,3.37825
30801,1.5,3.67139
30802,1.5,3.82979
30803,1.5,3.60284
30804,1.5,3.1182
30805,1.5,2.49645
30806,1.81786,1.75177
30807,2.48687,1.02364
30808,3.04875,0.361702
30809,3.30826,0.0567376
30810,3.15095,0.0
30811,2.65188,0.0
30812,2.51155,0.0
30813,2.31024,0.0
30814,2.11742,0.0
30815,2.66331,0.0
30816,2.56002,0.0
30817,2.53164,0.0
30818,2.46559,0.0
30819,2.3216,0.0330969
30820,2.03688,0.352246
30821,1.5,1.13712
30822,1.5,2.05201
30823,1.5,2.73995
30824,1.5,3.31915
30825,1.5,3.58392
30826,1.5,3.74232
30827,1.5,3.4539
30828,1.5,2.79905
30829,1.5,2.08747
30830,1.65551,1.3357
30831,2.16552,0.780142
30832,2.5899,0.3026
30833,2.89653,0.0543735
30834,3.11521,0.0
30835,2.46726,0.0
30836,2.19132,0.0
30837,2.67549,0.0
30838,1.83781,0.0
30839,1.71897,0.0
30840,1.63503,0.0
30841,1.63248,0.0
30842,2.33624,0.0
30843,2.34593,0.035461
30844,2.3088,0.359338
30845,1.87934,1.14421
30846,1.5,2.12766
30847,1.5,2.99764
30848,1.5,3.54137
30849,1.5,3.7305
30850,1.5,3.75177
30851,1.5,3.44917
30852,1.5,2.99527
30853,1.5,2.38298
30854,1.83109,1.51773
30855,2.45181,0.853428
30856,2.96031,0.314421
30857,3.23557,0.0496454
30858,2.68084,0.0
30859,2.52942,0.0
30860,2.38133,0.0
30861,2.17196,0.0
30862,1.98773,0.0
30863,1.88087,0.0
30864,2.51547,0.0
30865,2.48085,0.0
30866,2.50333,0.0
30867,2.4892,0.035461
30868,2.43748,0.356974
30869,1.96848,1.17258
30870,1.5,2.1513
30871,1.5,2.98109
30872,1.5,3.56501
30873,1.5,3.9409
30874,1.5,4.00946
30875,1.5,3.86288
30876,1.5,3.50355
30877,1.5,2.92908
30878,1.5,2.14421
30879,2.14894,1.25768
30880,2.96355,0.41844
30881,3.35047,0.0591017
30882,3.38411,0.0
30883,2.63023,0.0
30884,2.51082,0.0
30885,2.25738,0.0
30886,2.04218,0.0
30887,1.92848,0.0
30888,1.84658,0.0
30889,2.51155,0.0
30890,2.53758,0.0
30891,2.51865,0.035461
30892,2.46256,0.352246
30893,1.99466,1.19149
30894,1.5,2.20331
30895,1.5,3.06619
30896,1.5,3.6643
30897,1.5,3.92671
30898,1.5,3.99764
30899,1.5,3.83688
30900,1.5,3.52009
30901,1.5,2.99527
30902,1.5,2.20331
30903,2.2703,1.22695
30904,3.05477,0.399527
30905,3.41803,0.0543735
30906,3.59986,0.0
30907,2.74575,0.0
30908,2.60805,0.0
30909,2.36737,0.0
30910,2.14836,0.0
30911,2.02185,0.0
30912,1.9216,0.0
30913,2.54109,0.0
30914,2.5593,0.0
30915,2.55536,0.0307329
30916,2.5207,0.349882
30917,2.03894,1.21513
30918,1.5,2.25059
30919,1.5,3.08983
30920,1.5,3.66667
30921,1.5,3.9669
30922,1.5,4.06383
30923,1.5,3.87234
30924,1.5,3.58392
30925,1.5,3.06383
30926,1.5,2.2766
30927,2.46437,1.28132
30928,3.30681,0.408983
30929,3.63922,0.0496454
30930,3.48102,0.0
30931,2.92109,0.0
30932,2.77816,0.0
30933,2.49887,0.0
30934,2.25288,0.0
30935,2.13066,0.0
30936,2.74479,0.0
30937,2.69182,0.0
30938,2.67913,0.0
30939,2.68624,0.0307329
30940,2.64534,0.347518
30941,2.15306,1.19858
30942,1.5,2.22931
30943,1.5,3.07329
30944,1.5,3.64066
30945,1.5,3.94799
30946,1.5,4.0
30947,1.5,3.82033
30948,1.5,3.45154
30949,1.5,2.81797
30950,1.834,2.06856
30951,2.66564,1.21277
30952,3.41909,0.406619
30953,3.71525,0.0520095
30954,3.14149,0.0
30955,2.98991,0.0
30956,3.3237,0.0
30957,2.62009,0.0
30958,2.42168,0.0
30959,2.94521,0.0
30960,2.84555,0.0
30961,2.77413,0.0
30962,2.74246,0.0
30963,2.63315,0.0307329
30964,2.4722,0.34279
30965,1.90747,1.18203
30966,1.5,2.1773
30967,1.5,3.02128
30968,1.5,3.57447
30969,1.5,3.90307
30970,1.5,3.99054
30971,1.5,3.79196
30972,1.5,3.47518
30973,1.5,2.90071
30974,1.5,2.17494
30975,2.3622,1.23168
30976,3.12881,0.416076
30977,3.43761,0.0520095
30978,2.93773,0.0
30979,3.05642,0.0
30980,2.62667,0.0
30981,2.42108,0.0
30982,2.24596,0.0
30983,2.11839,0.0
30984,2.70881,0.0
30985,2.63989,0.0
30986,2.59926,0.0
30987,2.47231,0.0307329
30988,2.23892,0.352246
30989,1.57301,1.2104
30990,1.5,2.25296
30991,1.5,3.10165
30992,1.5,3.65721
30993,1.5,4.00236
30994,1.5,4.10875
30995,1.5,4.01655
30996,1.5,3.68085
30997,1.5,3.12293
30998,1.5,2.30024
30999,2.15538,1.30733
31000,3.01887,0.41844
31001,3.39825,0.0520095
31002,3.66626,0.0
31003,3.63486,0.0
31004,2.7744,0.0
31005,2.52996,0.0
31006,2.30002,0.0
31007,2.15968,0.0
31008,2.04507,0.0
31009,2.00278,0.0
31010,2.00705,0.0
31011,2.70838,0.0283688
31012,2.67358,0.335697
31013,2.25061,1.16785
31014,1.59829,2.17494
31015,1.5,3.02364
31016,1.5,3.62411
31017,1.5,3.98582
31018,1.5,4.0922
31019,1.5,3.92435
31020,1.5,3.6052
31021,1.5,3.03073
31022,1.76708,2.22459
31023,2.67178,1.2695
31024,3.47534,0.416076
31025,3.82372,0.0520095
31026,3.29315,0.0
31027,3.16295,0.0
31028,3.02546,0.0
31029,2.7613,0.0
31030,2.52911,0.0
31031,3.05428,0.0
31032,2.94075,0.0
31033,2.88409,0.0
31034,2.88952,0.0
31035,2.8839,0.0307329
31036,2.83492,0.345154
31037,2.42476,1.14421
31038,1.81357,2.12057
31039,1.5,2.87707
31040,1.5,3.35225
31041,1.5,3.75887
31042,1.5,3.8818
31043,1.5,3.79433
31044,1.5,3.43262
31045,1.5,2.79905
31046,2.17484,1.94326
31047,3.03611,1.00236
31048,3.64349,0.312057
31049,3.8569,0.035461
31050,3.25154,0.0
31051,3.09761,0.0
31052,3.38931,0.0
31053,3.39224,0.0
31054,3.16906,0.0
31055,3.02427,0.0
31056,2.93706,0.0
31057,2.88575,0.0
31058,2.84145,0.0
31059,2.84157,0.0236407
31060,2.80878,0.319149
31061,2.43769,1.08747
31062,1.72147,2.12057
31063,1.5,3.00236
31064,1.5,3.5721
31065,1.5,3.81797
31066,1.5,3.86761
31067,1.5,3.75177
31068,1.5,3.37116
31069,1.5,2.85579
31070,1.77446,2.13475
31071,2.65925,1.19149
31072,3.43931,0.385343
31073,3.78915,0.0425532
31074,3.53567,0.0
31075,3.13148,0.0
31076,2.97289,0.0
31077,2.7202,0.0
31078,3.18752,0.0
31079,3.04472,0.0
31080,2.93755,0.0
31081,2.87238,0.0
31082,2.87147,0.0
31083,2.86792,0.0236407
31084,2.85585,0.314421
31085,2.43504,1.12293
31086,1.77724,2.11584
31087,1.5,2.88652
31088,1.5,3.44208
31089,1.5,3.78251
31090,1.5,3.68085
31091,1.5,3.51064
31092,1.5,3.30496
31093,1.5,2.7896
31094,1.92407,2.0331
31095,2.7627,1.16312
31096,3.48503,0.373522
31097,3.78368,0.0401891
31098,3.18794,0.0
31099,3.03643,0.0
31100,2.93979,0.0
31101,3.38449,0.0
31102,3.14201,0.0
31103,3.02167,0.0
31104,2.93132,0.0
31105,2.87172,0.0
31106,2.87595,0.0
31107,2.84309,0.0189125
31108,2.83107,0.300236
31109,2.36898,1.14894
31110,1.66159,2.18203
31111,1.5,3.00946
31112,1.5,3.53664
31113,1.5,3.8487
31114,1.5,3.93853
31115,1.5,3.80615
31116,1.5,3.45154
31117,1.5,2.86052
31118,1.88872,2.07092
31119,2.76311,1.1773
31120,3.5138,0.385343
31121,3.83502,0.0449173
31122,3.50394,0.0
31123,3.05576,0.0
31124,2.92493,0.0
31125,2.72312,0.0
31126,3.2172,0.0
31127,3.0622,0.0
31128,2.96919,0.0
31129,2.8948,0.0
31130,2.88546,0.0
31131,2.79315,0.0236407
31132,2.6501,0.314421
31133,2.11406,1.13002
31134,1.5,2.13002
31135,1.5,3.0331
31136,1.5,3.65485
31137,1.5,3.96217
31138,1.5,4.08274
31139,1.5,4.0
31140,1.5,3.67612
31141,1.5,3.11584
31142,1.54677,2.29078
31143,2.53716,1.27423
31144,3.39592,0.394799
31145,3.71388,0.0425532
31146,3.78092,0.0
31147,3.11318,0.0
31148,2.9201,0.0
31149,2.69445,0.0
31150,2.50524,0.0
31151,2.36985,0.0
31152,2.92551,0.0
31153,2.84025,0.0
31154,2.78733,0.0
31155,2.65381,0.0260047
31156,2.42416,0.338061
31157,1.85353,1.10402
31158,1.5,2.07329
31159,1.5,2.91726
31160,1.5,3.49173
31161,1.5,3.76359
31162,1.5,3.7305
31163,1.5,3.68794
31164,1.5,3.37116
31165,1.5,2.77069
31166,1.57645,2.06383
31167,2.42849,1.17021
31168,3.16956,0.404255
31169,3.51158,0.0449173
31170,3.31767,0.0
31171,3.02583,0.0
31172,2.93254,0.0
31173,2.68138,0.0
31174,2.46105,0.0
31175,2.30883,0.0
31176,2.9037,0.0
31177,2.86679,0.0
31178,2.87027,0.0
31179,2.877,0.0212766
31180,2.8507,0.333333
31181,2.51773,1.06147
31182,1.99595,1.91017
31183,1.58963,2.50355
31184,1.5,2.90071
31185,1.5,3.2104
31186,1.5,3.48227
31187,1.5,3.30024
31188,1.72709,2.58629
31189,2.21658,1.82033
31190,2.52965,1.15603
31191,3.03967,0.565012
31192,3.22693,0.238771
31193,3.45023,0.0283688
31194,2.98123,0.0
31195,3.44217,0.0
31196,3.33805,0.0
31197,3.17951,0.0
31198,2.95152,0.0
31199,2.80836,0.0
31200,2.72682,0.0
31201,2.66486,0.0
31202,2.66088,0.0
31203,2.71113,0.0118203
31204,2.74287,0.229314
31205,2.44646,0.893617
31206,1.90246,1.74232
31207,1.5,2.46336
31208,1.5,2.88416
31209,1.5,3.0922
31210,1.5,3.19149
31211,1.5,2.96217
31212,1.5,2.66194
31213,1.5,2.22695
31214,1.7996,1.76832
31215,2.56851,1.02364
31216,3.22355,0.371158
31217,3.5394,0.0449173
31218,3.01535,0.0
31219,2.79784,0.0
31220,3.36385,0.0
31221,3.13347,0.0
31222,2.94287,0.0
31223,2.81598,0.0
31224,2.7491,0.0
31225,2.70254,0.0
31226,2.72851,0.0
31227,2.74428,0.0141844
31228,2.72854,0.288416
31229,2.51123,1.03783
31230,1.70181,2.01182
31231,1.5,2.82742
31232,1.5,3.38534
31233,1.5,3.63593
31234,1.5,3.63593
31235,1.5,3.28369
31236,1.5,2.78014
31237,1.6249,2.04019
31238,2.3031,1.35934
31239,2.77159,0.869976
31240,3.29427,0.319149
31241,3.58549,0.0307329
31242,3.17016,0.0
31243,2.8156,0.0
31244,2.68429,0.0
31245,3.11203,0.0
31246,2.94007,0.0
31247,2.82556,0.0
31248,2.76512,0.0
31249,2.701,0.0
31250,2.73184,0.0
31251,2.74334,0.0118203
31252,2.72831,0.257683
31253,2.50801,0.832151
31254,2.10704,1.52955
31255,1.5,2.39007
31256,1.5,3.04728
31257,1.5,3.15839
31258,1.5,2.68558
31259,1.5,2.31206
31260,1.61708,2.01655
31261,1.97547,1.53191
31262,2.43902,1.03073
31263,2.83931,0.58156
31264,3.13415,0.248227
31265,3.40271,0.0212766
31266,2.83206,0.0
31267,3.2881,0.0
31268,3.16121,0.0
31269,2.95579,0.0
31270,2.79531,0.0
31271,2.68578,0.0
31272,2.62182,0.0
31273,2.58235,0.0
31274,2.61134,0.0
31275,2.62414,0.0118203
31276,2.57515,0.257683
31277,2.30817,0.910165
31278,1.62439,1.85816
31279,1.5,2.71395
31280,1.5,3.22695
31281,1.5,3.23404
31282,1.5,3.13239
31283,1.5,2.95981
31284,1.5,2.63593
31285,1.5,2.27896
31286,1.68865,1.79669
31287,2.44077,1.05201
31288,3.13864,0.338061
31289,3.47553,0.0330969
31290,2.9561,0.0
31291,2.67227,0.0
31292,2.54207,0.0
31293,3.04494,0.0
31294,2.86655,0.0
31295,2.76212,0.0
31296,2.69046,0.0
31297,2.63621,0.0
31298,2.63704,0.0
31299,2.58078,0.0141844
31300,2.42674,0.283688
31301,1.90673,1.07565
31302,1.5,2.10638
31303,1.5,2.96217
31304,1.5,3.51064
31305,1.5,3.76596
31306,1.5,3.71395
31307,1.5,3.44917
31308,1.5,2.99764
31309,1.5,2.44681
31310,1.5,1.9669
31311,2.24769,1.17021
31312,3.04512,0.35461
31313,3.41306,0.0283688
31314,3.33553,0.0
31315,2.77041,0.0
31316,2.58261,0.0
31317,2.39681,0.0
31318,2.21634,0.0
31319,2.06323,0.0
31320,2.64179,0.0
31321,2.57095,0.0
31322,2.54064,0.0
31323,2.41241,0.0118203
31324,2.1862,0.260047
31325,1.64891,0.997636
31326,1.5,1.93381
31327,1.5,2.78251
31328,1.5,3.3357
31329,1.5,3.44681
31330,1.5,3.23168
31331,1.5,2.44444
31332,1.5,1.89598
31333,1.5,1.67612
31334,1.67882,1.23168
31335,2.17628,0.77305
31336,2.7057,0.274232
31337,3.07727,0.0283688
31338,3.31297,0.0
31339,2.50705,0.0
31340,2.32592,0.0
31341,2.13234,0.0
31342,1.95151,0.0
31343,1.82841,0.0
31344,2.44394,0.0
31345,2.39384,0.0
31346,2.43228,0.0
31347,2.48893,0.0141844
31348,2.4513,0.309693
31349,2.09939,1.03073
31350,1.5,1.99527
31351,1.5,2.82742
31352,1.5,3.3026
31353,1.5,3.63357
31354,1.5,3.56265
31355,1.5,3.37589
31356,1.5,2.9078
31357,1.5,2.32861
31358,2.06886,1.54374
31359,2.74628,0.820331
31360,3.24533,0.262411
31361,3.53474,0.0212766
31362,3.30985,0.0
31363,2.83472,0.0
31364,2.63406,0.0
31365,2.39068,0.0
31366,2.87547,0.0
31367,2.7588,0.0
31368,2.69721,0.0
31369,2.66207,0.0
31370,2.63693,0.0
31371,2.66689,0.0070922
31372,2.65634,0.222222
31373,2.29222,0.964539
31374,1.61888,1.96454
31375,1.5,2.80615
31376,1.5,3.31442
31377,1.5,3.50591
31378,1.5,3.38771
31379,1.5,3.07092
31380,1.5,2.76832
31381,1.5,2.43972
31382,1.93813,1.73759
31383,2.73434,0.91253
31384,3.30609,0.321513
31385,3.63081,0.0212766
31386,3.16254,0.0
31387,2.86555,0.0
31388,2.67241,0.0
31389,3.10267,0.0
31390,2.90733,0.0
31391,2.77343,0.0
31392,2.67147,0.0
31393,2.62651,0.0
31394,2.62626,0.0
31395,2.60631,0.00945626
31396,2.58228,0.269504
31397,2.14786,1.05674
31398,1.52835,2.04965
31399,1.5,2.87707
31400,1.5,3.33097
31401,1.5,3.6383
31402,1.5,3.69504
31403,1.5,3.46572
31404,1.5,3.05201
31405,1.5,2.61229
31406,1.89107,1.80615
31407,2.68803,0.985816
31408,3.34136,0.321513
31409,3.64965,0.0236407
31410,3.41927,0.0
31411,2.91501,0.0
31412,2.70336,0.0
31413,2.45109,0.0
31414,2.89331,0.0
31415,2.77304,0.0
31416,2.68595,0.0
31417,2.61913,0.0
31418,2.62706,0.0
31419,2.63407,0.00945626
31420,2.61214,0.262411
31421,2.21076,1.03783
31422,1.52527,2.04965
31423,1.5,2.90071
31424,1.5,3.43026
31425,1.5,3.63593
31426,1.5,3.71868
31427,1.5,3.43972
31428,1.5,3.07329
31429,1.5,2.59811
31430,2.09417,1.75177
31431,2.94126,0.905437
31432,3.44657,0.283688
31433,3.70018,0.0165485
31434,3.57684,0.0
31435,2.88146,0.0
31436,2.6663,0.0
31437,2.415,0.0
31438,2.88573,0.0
31439,2.75866,0.0
31440,2.65618,0.0
31441,2.62295,0.0
31442,2.60092,0.0
31443,2.61307,0.00945626
31444,2.58159,0.236407
31445,2.31408,0.832151
31446,1.90986,1.54374
31447,1.5,2.20331
31448,1.5,2.74468
31449,1.5,3.08511
31450,1.5,3.12766
31451,1.5,3.06147
31452,1.5,2.69504
31453,1.5,2.1253
31454,1.91655,1.53664
31455,2.58882,0.858156
31456,3.12443,0.260047
31457,3.35658,0.0189125
31458,2.78894,0.0
31459,2.57639,0.0
31460,2.95376,0.0
31461,2.97328,0.0
31462,2.73886,0.0
31463,2.58771,0.0
31464,2.49756,0.0
31465,2.45888,0.0
31466,2.44334,0.0
31467,2.39218,0.00945626
31468,2.25935,0.241135
31469,1.79878,0.945626
31470,1.5,1.87943
31471,1.5,2.78723
31472,1.5,3.41371
31473,1.5,3.7305
31474,1.5,3.73995
31475,1.5,3.48463
31476,1.5,3.2695
31477,1.5,2.77541
31478,1.5,2.05437
31479,2.0694,1.11584
31480,2.85828,0.319149
31481,3.18461,0.0189125
31482,2.73325,0.0
31483,3.18127,0.0
31484,2.32449,0.0
31485,2.75434,0.0
31486,1.9806,0.0
31487,1.83144,0.0
31488,1.7288,0.0
31489,1.69046,0.0
31490,2.3554,0.0
31491,2.25852,0.0070922
31492,2.03531,0.248227
31493,1.5,1.08983
31494,1.5,2.16076
31495,1.5,3.04965
31496,1.5,3.67376
31497,1.5,3.97163
31498,1.5,3.96454
31499,1.5,3.83452
31500,1.5,3.55083
31501,1.5,3.00236
31502,1.5,2.15603
31503,1.83687,1.17494
31504,2.70307,0.321513
31505,3.08795,0.0165485
31506,3.27737,0.0
31507,3.15816,0.0
31508,3.03383,0.0
31509,2.16941,0.0
31510,1.97195,0.0
31511,1.8593,0.0
31512,1.7823,0.0
31513,1.72261,0.0
31514,1.73178,0.0
31515,2.43878,0.0070922
31516,2.40698,0.250591
31517,1.88753,1.09456
31518,1.5,2.13475
31519,1.5,3.00946
31520,1.5,3.61702
31521,1.5,3.93853
31522,1.5,3.95508
31523,1.5,3.82506
31524,1.5,3.37589
31525,1.5,2.86288
31526,1.5,2.10165
31527,2.39156,1.14894
31528,3.21789,0.314421
31529,3.55044,0.0165485
31530,2.98697,0.0
31531,2.77877,0.0
31532,2.57106,0.0
31533,2.36021,0.0
31534,2.16676,0.0
31535,2.03441,0.0
31536,1.93176,0.0
31537,1.88688,0.0
31538,1.9009,0.0
31539,2.61737,0.00472813
31540,2.57915,0.234043
31541,2.11731,1.02364
31542,1.5,2.04492
31543,1.5,2.91489
31544,1.5,3.54137
31545,1.5,3.87707
31546,1.5,3.91962
31547,1.5,3.77305
31548,1.5,3.41608
31549,1.5,2.86761
31550,1.6312,2.10402
31551,2.62591,1.13475
31552,3.43395,0.300236
31553,3.7439,0.0141844
31554,3.11983,0.0
31555,2.88272,0.0
31556,2.66536,0.0
31557,2.43395,0.0
31558,2.25317,0.0
31559,2.09718,0.0
31560,2.02147,0.0
31561,2.63357,0.0
31562,2.63279,0.0
31563,2.63093,0.00472813
31564,2.56865,0.234043
31565,2.13948,1.01418
31566,1.5,2.01182
31567,1.5,2.92435
31568,1.5,3.59338
31569,1.5,3.94799
31570,1.5,4.01891
31571,1.5,3.83924
31572,1.5,3.43026
31573,1.5,2.77305
31574,1.74024,2.0
31575,2.61459,1.07329
31576,3.37272,0.29078
31577,3.70248,0.0118203
31578,3.09241,0.0
31579,3.56377,0.0
31580,2.69476,0.0
31581,2.46581,0.0
31582,2.25038,0.0
31583,2.11746,0.0
31584,2.71602,0.0
31585,2.64651,0.0
31586,2.6498,0.0
31587,2.65525,0.00472813
31588,2.61492,0.229314
31589,2.13464,1.02837
31590,1.5,2.07329
31591,1.5,2.90544
31592,1.5,3.47045
31593,1.5,3.82742
31594,1.5,3.97872
31595,1.5,3.82742
31596,1.5,3.3948
31597,1.5,2.82033
31598,1.61032,2.05437
31599,2.5468,1.09693
31600,3.34225,0.262411
31601,3.62833,0.00945626
31602,2.98581,0.0
