,load 1
25120,3.015415
25121,3.05347
25122,3.025125
25123,2.893645
25124,2.710655
25125,2.52029
25126,2.280115
25127,2.08172
25128,2.02341
25129,1.9840250000000001
25130,1.9650050000000001
25131,2.0575949999999996
25132,2.2982750000000003
25133,2.603015
25134,2.8288200000000003
25135,3.04386
25136,3.09083
25137,3.118815
25138,3.168895
25139,3.188855
25140,3.08892
25141,3.043455
25142,2.99182
25143,3.1618000000000004
25144,3.3582449999999997
25145,3.4013
25146,3.3771199999999997
25147,3.216355
25148,2.9083249999999996
25149,2.72485
25150,2.430505
25151,2.2577800000000003
25152,2.22077
25153,2.18134
25154,2.160105
25155,2.20452
25156,2.44314
25157,2.737715
25158,2.956675
25159,3.128555
25160,3.148765
25161,3.1266149999999997
25162,3.125025
25163,3.079185
25164,2.9884749999999998
25165,2.9599450000000003
25166,2.97705
25167,3.181515
25168,3.3579299999999996
25169,3.37642
25170,3.344755
25171,3.176955
25172,2.870435
25173,2.7207600000000003
25174,2.448525
25175,2.236325
25176,2.211795
25177,2.166995
25178,2.14811
25179,2.22167
25180,2.434285
25181,2.7141149999999996
25182,2.933115
25183,3.11414
25184,3.1287249999999998
25185,3.12263
25186,3.127545
25187,3.08091
25188,3.007105
25189,2.99992
25190,2.9718649999999998
25191,3.130035
25192,3.2850949999999997
25193,3.302985
25194,3.2941149999999997
25195,3.112325
25196,2.829325
25197,2.6419
25198,2.38513
25199,2.23235
25200,2.2039050000000002
25201,2.1642449999999998
25202,2.1010500000000003
25203,2.16939
25204,2.39604
25205,2.69855
25206,2.900195
25207,3.080715
25208,3.226
25209,3.29317
25210,3.32946
25211,3.26657
25212,3.09303
25213,3.084085
25214,3.0308699999999997
25215,3.1938449999999996
25216,3.34615
25217,3.34731
25218,3.31103
25219,3.13205
25220,2.847065
25221,2.683675
25222,2.422925
25223,2.24053
25224,2.199095
25225,2.148695
25226,2.134205
25227,2.191645
25228,2.37659
25229,2.6544
25230,2.9312150000000003
25231,3.1254
25232,3.228225
25233,3.35897
25234,3.40321
25235,3.35738
25236,3.2145300000000003
25237,3.177105
25238,3.0963249999999998
25239,3.25177
25240,3.3998850000000003
25241,3.40223
25242,3.371
25243,3.16573
25244,2.91112
25245,2.76475
25246,2.529205
25247,2.3362350000000003
25248,2.290105
25249,2.2249
25250,2.18073
25251,2.19475
25252,2.29367
25253,2.42946
25254,2.679705
25255,2.923655
25256,3.0799450000000004
25257,3.14275
25258,3.1492600000000004
25259,3.1605700000000003
25260,3.049195
25261,3.0573099999999998
25262,3.02974
25263,3.2
25264,3.3535500000000003
25265,3.355975
25266,3.2828150000000003
25267,3.089615
25268,2.8765650000000003
25269,2.68171
25270,2.45663
25271,2.26566
25272,2.178235
25273,2.112645
25274,2.05323
25275,2.0693099999999998
25276,2.13177
25277,2.181465
25278,2.33707
25279,2.5845599999999997
25280,2.7994149999999998
25281,3.003415
25282,3.030425
25283,2.96549
25284,2.77332
25285,2.71393
25286,2.664755
25287,2.90733
25288,3.1668049999999996
25289,3.182225
25290,3.16008
25291,3.062365
25292,2.842535
25293,2.62758
25294,2.3630500000000003
25295,2.1609450000000003
25296,2.1139099999999997
25297,2.0682600000000004
25298,2.0446050000000002
25299,2.097645
25300,2.351335
25301,2.708345
25302,2.95604
25303,3.1262350000000003
25304,3.160145
25305,3.1724099999999997
25306,3.163005
25307,3.1901149999999996
25308,3.1585199999999998
25309,3.22045
25310,3.199995
25311,3.4090100000000003
25312,3.59907
25313,3.618185
25314,3.6003649999999996
25315,3.424295
25316,3.10596
25317,2.912225
25318,2.59367
25319,2.3585149999999997
25320,2.31354
25321,2.244
25322,2.2383249999999997
25323,2.29696
25324,2.552655
25325,2.9147399999999997
25326,3.099535
25327,3.2864050000000002
25328,3.31572
25329,3.34106
25330,3.317355
25331,3.25734
25332,3.186015
25333,3.2319850000000003
25334,3.2324499999999996
25335,3.51059
25336,3.7401350000000004
25337,3.772745
25338,3.740675
25339,3.5621199999999997
25340,3.25175
25341,3.031075
25342,2.695575
25343,2.450915
25344,2.403195
25345,2.327885
25346,2.300685
25347,2.363525
25348,2.619855
25349,2.988925
25350,3.228595
25351,3.38436
25352,3.40556
25353,3.347125
25354,3.31517
25355,3.25683
25356,3.16993
25357,3.198125
25358,3.19693
25359,3.44938
25360,3.712685
25361,3.76998
25362,3.7401050000000002
25363,3.55931
25364,3.2818899999999998
25365,3.004315
25366,2.6901149999999996
25367,2.432645
25368,2.38841
25369,2.3282950000000002
25370,2.314025
25371,2.38605
25372,2.641955
25373,3.00376
25374,3.2007849999999998
25375,3.329345
25376,3.33909
25377,3.3218400000000003
25378,3.30356
25379,3.22682
25380,3.12005
25381,3.1478800000000002
25382,3.16773
25383,3.465915
25384,3.693925
25385,3.7240349999999998
25386,3.70293
25387,3.53159
25388,3.2116700000000002
25389,3.018605
25390,2.67806
25391,2.45553
25392,2.3974699999999998
25393,2.32665
25394,2.29502
25395,2.357965
25396,2.6215100000000002
25397,2.9677249999999997
25398,3.191735
25399,3.326025
25400,3.320335
25401,3.2668150000000002
25402,3.208515
25403,3.17818
25404,3.09864
25405,3.1155999999999997
25406,3.18675
25407,3.447385
25408,3.645705
25409,3.6536399999999998
25410,3.611865
25411,3.45461
25412,3.17679
25413,2.9891300000000003
25414,2.717045
25415,2.51624
25416,2.447875
25417,2.3255500000000002
25418,2.287845
25419,2.31604
25420,2.446455
25421,2.586125
25422,2.816895
25423,3.02244
25424,3.093925
25425,3.121565
25426,3.1660999999999997
25427,3.19745
25428,3.1134899999999996
25429,3.1347899999999997
25430,3.135255
25431,3.359955
25432,3.5757600000000003
25433,3.571695
25434,3.45381
25435,3.269815
25436,3.004655
25437,2.80552
25438,2.530375
25439,2.3396399999999997
25440,2.28314
25441,2.1889000000000003
25442,2.13638
25443,2.14764
25444,2.23202
25445,2.299355
25446,2.4445799999999998
25447,2.62391
25448,2.795105
25449,2.9185
25450,2.977455
25451,2.930725
25452,2.761075
25453,2.74152
25454,2.82089
25455,3.09917
25456,3.2908049999999998
25457,3.3210949999999997
25458,3.28506
25459,3.1744
25460,2.938475
25461,2.72777
25462,2.4324
25463,2.2261550000000003
25464,2.2102049999999998
25465,2.1516550000000003
25466,2.115665
25467,2.1693800000000003
25468,2.4209099999999997
25469,2.801595
25470,3.04963
25471,3.2933499999999998
25472,3.3968649999999996
25473,3.40967
25474,3.43644
25475,3.3946199999999997
25476,3.3228649999999997
25477,3.3996950000000004
25478,3.32924
25479,3.4628200000000002
25480,3.63114
25481,3.656855
25482,3.62985
25483,3.44479
25484,3.1436100000000002
25485,2.95191
25486,2.62719
25487,2.37737
25488,2.36437
25489,2.3023800000000003
25490,2.27058
25491,2.333105
25492,2.588155
25493,2.959905
25494,3.215
25495,3.44205
25496,3.517205
25497,3.469795
25498,3.451445
25499,3.40666
25500,3.3263000000000003
25501,3.383685
25502,3.394495
25503,3.6579650000000004
25504,3.84729
25505,3.88299
25506,3.84481
25507,3.6259
25508,3.293745
25509,3.0649349999999997
25510,2.7315549999999997
25511,2.48748
25512,2.44715
25513,2.37909
25514,2.344375
25515,2.410685
25516,2.6875
25517,3.07868
25518,3.32127
25519,3.48556
25520,3.492655
25521,3.48997
25522,3.487295
25523,3.39993
25524,3.3219250000000002
25525,3.362235
25526,3.369805
25527,3.6252649999999997
25528,3.8380199999999998
25529,3.85115
25530,3.81323
25531,3.624325
25532,3.297535
25533,3.090065
25534,2.69546
25535,2.4956199999999997
25536,2.43053
25537,2.3721799999999997
25538,2.3280749999999997
25539,2.38602
25540,2.635275
25541,3.0029899999999996
25542,3.19721
25543,3.3850749999999996
25544,3.44302
25545,3.485895
25546,3.500135
25547,3.4564899999999996
25548,3.3215749999999997
25549,3.3109699999999997
25550,3.3796
25551,3.5445949999999997
25552,3.6472399999999996
25553,3.6521350000000004
25554,3.60053
25555,3.4040100000000004
25556,3.0798200000000002
25557,2.87145
25558,2.558855
25559,2.37032
25560,2.32604
25561,2.259325
25562,2.22517
25563,2.277055
25564,2.5226100000000002
25565,2.8158499999999997
25566,2.9741999999999997
25567,3.149455
25568,3.165175
25569,3.191585
25570,3.210065
25571,3.1805749999999997
25572,3.1237
25573,3.220835
25574,3.219545
25575,3.353985
25576,3.46589
25577,3.45982
25578,3.4242399999999997
25579,3.246775
25580,2.964255
25581,2.802575
25582,2.564645
25583,2.357665
25584,2.31945
25585,2.2498899999999997
25586,2.20542
25587,2.213625
25588,2.3369899999999997
25589,2.4544
25590,2.66967
25591,2.898145
25592,3.0268249999999997
25593,3.101735
25594,3.1704149999999998
25595,3.16839
25596,3.02701
25597,3.068265
25598,3.092805
25599,3.2248449999999997
25600,3.379735
25601,3.374025
25602,3.27221
25603,3.08292
25604,2.82653
25605,2.612505
25606,2.38117
25607,2.182515
25608,2.13051
25609,2.0539650000000003
25610,2.00169
25611,2.01608
25612,2.1160799999999997
25613,2.16314
25614,2.285965
25615,2.47891
25616,2.66281
25617,2.84111
25618,2.91432
25619,2.8555349999999997
25620,2.66808
25621,2.63077
25622,2.633105
25623,2.8634299999999997
25624,3.08966
25625,3.10335
25626,3.0835850000000002
25627,2.9917350000000003
25628,2.79679
25629,2.596645
25630,2.35459
25631,2.22049
25632,2.1940399999999998
25633,2.12815
25634,2.1098000000000003
25635,2.207685
25636,2.47101
25637,2.8026
25638,3.009325
25639,3.169015
25640,3.182435
25641,3.135485
25642,3.1367350000000003
25643,3.081095
25644,3.018805
25645,3.079615
25646,3.09751
25647,3.32865
25648,3.493885
25649,3.532785
25650,3.50896
25651,3.34302
25652,3.0657449999999997
25653,2.8630050000000002
25654,2.55128
25655,2.3364000000000003
25656,2.3197550000000002
25657,2.23997
25658,2.186515
25659,2.24316
25660,2.52167
25661,2.881895
25662,3.09698
25663,3.28667
25664,3.320905
25665,3.282475
25666,3.27231
25667,3.25139
25668,3.18085
25669,3.226845
25670,3.2800599999999998
25671,3.5654
25672,3.7668000000000004
25673,3.791975
25674,3.7607
25675,3.5617199999999998
25676,3.243865
25677,3.030595
25678,2.7057249999999997
25679,2.462905
25680,2.4407550000000002
25681,2.3621999999999996
25682,2.3248699999999998
25683,2.395555
25684,2.70346
25685,3.090145
25686,3.31344
25687,3.51097
25688,3.53895
25689,3.530305
25690,3.5219050000000003
25691,3.46586
25692,3.404205
25693,3.432855
25694,3.44542
25695,3.709415
25696,3.90496
25697,3.91899
25698,3.869025
25699,3.689295
25700,3.3801900000000002
25701,3.1741449999999998
25702,2.834825
25703,2.5911399999999998
25704,2.54658
25705,2.463
25706,2.42376
25707,2.4976350000000003
25708,2.7686599999999997
25709,3.18722
25710,3.390355
25711,3.576895
25712,3.56331
25713,3.51542
25714,3.49802
25715,3.449155
25716,3.33278
25717,3.379785
25718,3.400875
25719,3.706735
25720,3.9279699999999997
25721,3.9509600000000002
25722,3.91533
25723,3.713495
25724,3.401115
25725,3.1916100000000003
25726,2.830505
25727,2.57042
25728,2.5489050000000004
25729,2.4738800000000003
25730,2.4305
25731,2.498425
25732,2.7821100000000003
25733,3.1726750000000004
25734,3.3543499999999997
25735,3.551415
25736,3.488565
25737,3.4369
25738,3.444825
25739,3.3623000000000003
25740,3.256
25741,3.3038499999999997
25742,3.33894
25743,3.644275
25744,3.87392
25745,3.8802950000000003
25746,3.82002
25747,3.6302849999999998
25748,3.3309450000000003
25749,3.12472
25750,2.8456300000000003
25751,2.59849
25752,2.5544949999999997
25753,2.44038
25754,2.37743
25755,2.41481
25756,2.543165
25757,2.69589
25758,2.919785
25759,3.183005
25760,3.2740650000000002
25761,3.305215
25762,3.342925
25763,3.32805
25764,3.208
25765,3.2403850000000003
25766,3.280965
25767,3.5156750000000003
25768,3.7089250000000002
25769,3.688875
25770,3.594165
25771,3.35037
25772,3.136335
25773,2.9095
25774,2.660345
25775,2.42902
25776,2.380985
25777,2.269965
25778,2.196075
25779,2.19496
25780,2.27481
25781,2.361585
25782,2.5110949999999996
25783,2.750825
25784,2.9514650000000002
25785,3.112165
25786,3.15108
25787,3.0705500000000003
25788,2.87331
25789,2.92748
25790,2.9706300000000003
25791,3.26969
25792,3.49386
25793,3.5324050000000002
25794,3.5208600000000003
25795,3.41533
25796,3.185875
25797,2.94164
25798,2.631535
25799,2.41646
25800,2.3827399999999996
25801,2.3225
25802,2.28009
25803,2.36083
25804,2.6520300000000003
25805,3.070515
25806,3.29359
25807,3.48375
25808,3.51827
25809,3.487345
25810,3.5158449999999997
25811,3.444015
25812,3.3421149999999997
25813,3.384515
25814,3.37968
25815,3.627325
25816,3.83079
25817,3.872545
25818,3.85445
25819,3.67253
25820,3.35893
25821,3.1226700000000003
25822,2.75484
25823,2.51851
25824,2.50098
25825,2.4160250000000003
25826,2.37271
25827,2.4432600000000004
25828,2.719455
25829,3.1240949999999996
25830,3.29755
25831,3.501685
25832,3.515125
25833,3.4591999999999996
25834,3.44177
25835,3.3827849999999997
25836,3.288845
25837,3.313665
25838,3.32443
25839,3.614695
25840,3.82212
25841,3.8366700000000002
25842,3.7985700000000002
25843,3.617205
25844,3.31379
25845,3.10227
25846,2.76451
25847,2.5014499999999997
25848,2.4478649999999997
25849,2.38462
25850,2.3285500000000003
25851,2.39488
25852,2.658835
25853,3.0465500000000003
25854,3.259495
25855,3.413025
25856,3.4252849999999997
25857,3.3722399999999997
25858,3.323855
25859,3.28207
25860,3.2051
25861,3.26354
25862,3.28295
25863,3.51775
25864,3.69584
25865,3.719415
25866,3.67294
25867,3.498675
25868,3.2035050000000003
25869,2.982015
25870,2.6578649999999997
25871,2.43193
25872,2.37108
25873,2.279165
25874,2.2171399999999997
25875,2.2560700000000002
25876,2.48253
25877,2.84245
25878,3.033335
25879,3.19158
25880,3.235035
25881,3.23591
25882,3.2307449999999998
25883,3.19122
25884,3.0893200000000003
25885,3.12955
25886,3.110875
25887,3.3781350000000003
25888,3.577915
25889,3.60843
25890,3.57508
25891,3.3920100000000004
25892,3.096155
25893,2.88649
25894,2.58605
25895,2.37909
25896,2.350795
25897,2.279365
25898,2.232805
25899,2.28704
25900,2.561135
25901,2.975715
25902,3.13114
25903,3.269085
25904,3.25304
25905,3.228905
25906,3.227515
25907,3.181875
25908,3.08923
25909,3.118585
25910,3.1386700000000003
25911,3.399875
25912,3.568555
25913,3.57328
25914,3.53597
25915,3.353665
25916,3.109945
25917,2.9448499999999997
25918,2.68838
25919,2.479635
25920,2.4349499999999997
25921,2.3396399999999997
25922,2.2889
25923,2.290685
25924,2.41221
25925,2.56674
25926,2.7860650000000002
25927,3.016585
25928,3.0934749999999998
25929,3.139395
25930,3.2324200000000003
25931,3.26137
25932,3.177205
25933,3.297535
25934,3.3614499999999996
25935,3.4969
25936,3.5985
25937,3.581455
25938,3.50404
25939,3.3100549999999997
25940,3.0497199999999998
25941,2.846355
25942,2.597575
25943,2.3688350000000002
25944,2.305995
25945,2.2177399999999996
25946,2.168175
25947,2.1551
25948,2.23549
25949,2.3091399999999997
25950,2.4768049999999997
25951,2.71745
25952,2.924885
25953,3.075015
25954,3.11496
25955,3.0691149999999996
25956,2.9183649999999997
25957,2.941335
25958,2.929
25959,3.1342600000000003
25960,3.3380549999999998
25961,3.385395
25962,3.3644000000000003
25963,3.25856
25964,3.03837
25965,2.81705
25966,2.5360549999999997
25967,2.306255
25968,2.294925
25969,2.221215
25970,2.18845
25971,2.26857
25972,2.5586550000000003
25973,2.985895
25974,3.220115
25975,3.4482600000000003
25976,3.4461500000000003
25977,3.4705
25978,3.476575
25979,3.455695
25980,3.42517
25981,3.508675
25982,3.523295
25983,3.723545
25984,3.8714899999999997
25985,3.8928249999999998
25986,3.8729899999999997
25987,3.682935
25988,3.32822
25989,3.071105
25990,2.74331
25991,2.50941
25992,2.4768000000000003
25993,2.4086
25994,2.362695
25995,2.442125
25996,2.736665
25997,3.16242
25998,3.36512
25999,3.5840949999999996
26000,3.583245
26001,3.5816950000000003
26002,3.55156
26003,3.515055
26004,3.493165
26005,3.62348
26006,3.660695
26007,3.937275
26008,4.10149
26009,4.091275
26010,4.055795
26011,3.859875
26012,3.5347600000000003
26013,3.2497350000000003
26014,2.882715
26015,2.6340749999999997
26016,2.59531
26017,2.4883
26018,2.463535
26019,2.5371149999999996
26020,2.88537
26021,3.20045
26022,3.4509450000000004
26023,3.69328
26024,3.75743
26025,3.76036
26026,3.7415
26027,3.698845
26028,3.69079
26029,3.8421
26030,3.8858699999999997
26031,4.043375
26032,4.182385
26033,4.18095
26034,4.13335
26035,3.933735
26036,3.59831
26037,3.285015
26038,2.8882849999999998
26039,2.6123000000000003
26040,2.560495
26041,2.465995
26042,2.41898
26043,2.466935
26044,2.75701
26045,3.2405399999999998
26046,3.538635
26047,3.824515
26048,3.9185149999999997
26049,3.986885
26050,4.047915
26051,4.060665
26052,4.02236
26053,4.121180000000001
26054,4.14075
26055,4.1982
26056,4.3099549999999995
26057,4.30754
26058,4.2483
26059,4.00898
26060,3.68221
26061,3.36756
26062,2.9937600000000004
26063,2.702095
26064,2.6401
26065,2.546565
26066,2.49573
26067,2.55314
26068,2.8217
26069,3.27463
26070,3.5876
26071,3.8854349999999998
26072,4.00477
26073,4.06163
26074,4.11799
26075,4.10125
26076,4.042765
26077,4.169665
26078,4.17672
26079,4.2400150000000005
26080,4.333324999999999
26081,4.30371
26082,4.195945
26083,3.94075
26084,3.63254
26085,3.397065
26086,3.096695
26087,2.752335
26088,2.66948
26089,2.58023
26090,2.51051
26091,2.52062
26092,2.6512
26093,2.8537049999999997
26094,3.1044549999999997
26095,3.451645
26096,3.5948350000000002
26097,3.579505
26098,3.590205
26099,3.6150349999999998
26100,3.5627750000000002
26101,3.624905
26102,3.66521
26103,3.8116950000000003
26104,4.046915
26105,4.063845
26106,3.9825100000000004
26107,3.7812550000000003
26108,3.45532
26109,3.21755
26110,2.896465
26111,2.664
26112,2.626395
26113,2.50823
26114,2.434975
26115,2.44796
26116,2.534335
26117,2.694995
26118,2.914815
26119,3.1701550000000003
26120,3.3101149999999997
26121,3.398015
26122,3.391585
26123,3.348415
26124,3.2275549999999997
26125,3.315795
26126,3.37058
26127,3.6146700000000003
26128,3.9122049999999997
26129,3.918435
26130,3.799585
26131,3.517925
26132,3.2281950000000004
26133,3.018745
26134,2.72239
26135,2.5126
26136,2.50277
26137,2.388575
26138,2.3315949999999996
26139,2.3544099999999997
26140,2.438965
26141,2.513485
26142,2.6964699999999997
26143,3.076645
26144,3.3413049999999997
26145,3.416355
26146,3.28991
26147,2.953955
26148,2.579495
26149,2.582795
26150,2.64247
26151,2.867435
26152,3.16669
26153,3.2283649999999997
26154,3.2182600000000003
26155,3.12773
26156,2.94194
26157,2.7968800000000003
26158,2.591145
26159,2.3885050000000003
26160,2.36949
26161,2.277875
26162,2.19713
26163,2.182095
26164,2.240805
26165,2.3144699999999996
26166,2.44292
26167,2.6894299999999998
26168,2.8695549999999996
26169,2.94579
26170,2.94221
26171,2.89214
26172,2.7194499999999997
26173,2.799925
26174,2.8401
26175,3.033925
26176,3.3007150000000003
26177,3.329265
26178,3.304245
26179,3.199965
26180,3.00725
26181,2.82282
26182,2.558125
26183,2.3278049999999997
26184,2.313545
26185,2.22853
26186,2.174335
26187,2.2302049999999998
26188,2.421595
26189,2.72546
26190,3.023325
26191,3.33707
26192,3.464025
26193,3.42328
26194,3.362445
26195,3.3439
26196,3.26106
26197,3.340305
26198,3.346965
26199,3.509515
26200,3.7011350000000003
26201,3.6704499999999998
26202,3.637445
26203,3.4231100000000003
26204,3.156715
26205,2.93358
26206,2.63677
26207,2.37285
26208,2.357205
26209,2.26196
26210,2.1851550000000004
26211,2.2284050000000004
26212,2.40069
26213,2.67329
26214,2.937605
26215,3.27582
26216,3.380855
26217,3.437685
26218,3.48586
26219,3.49515
26220,3.3949450000000003
26221,3.46812
26222,3.4778800000000003
26223,3.579115
26224,3.73163
26225,3.7303800000000003
26226,3.65889
26227,3.4300100000000002
26228,3.16574
26229,2.92898
26230,2.6325
26231,2.385955
26232,2.3424050000000003
26233,2.2649850000000002
26234,2.22121
26235,2.2401999999999997
26236,2.41888
26237,2.66251
26238,2.9315450000000003
26239,3.221445
26240,3.3110749999999998
26241,3.296255
26242,3.25116
26243,3.21645
26244,3.12479
26245,3.207895
26246,3.231265
26247,3.40486
26248,3.638495
26249,3.6493249999999997
26250,3.599075
26251,3.4018249999999997
26252,3.1498649999999997
26253,2.94521
26254,2.656475
26255,2.41928
26256,2.3735549999999996
26257,2.280525
26258,2.2115549999999997
26259,2.211515
26260,2.3313800000000002
26261,2.480255
26262,2.65218
26263,2.9317849999999996
26264,3.046855
26265,3.0471950000000003
26266,3.07664
26267,3.06177
26268,2.94144
26269,3.069145
26270,3.140915
26271,3.352945
26272,3.59937
26273,3.66359
26274,3.583125
26275,3.40202
26276,3.1527249999999998
26277,2.93026
26278,2.662675
26279,2.442685
26280,2.40542
26281,2.28415
26282,2.2125250000000003
26283,2.22531
26284,2.31557
26285,2.4318899999999997
26286,2.59379
26287,2.844515
26288,3.0294250000000003
26289,3.116255
26290,3.124795
26291,3.11403
26292,3.034085
26293,3.133925
26294,3.222765
26295,3.532285
26296,3.9656700000000003
26297,4.02869
26298,3.88037
26299,3.54813
26300,3.115735
26301,2.90334
26302,2.7283649999999997
26303,2.5704499999999997
26304,2.52169
26305,2.3839099999999998
26306,2.2548150000000002
26307,2.22263
26308,2.25803
26309,2.2860549999999997
26310,2.3639
26311,2.5667600000000004
26312,2.7753699999999997
26313,2.94942
26314,2.97242
26315,2.835045
26316,2.56167
26317,2.5607399999999996
26318,2.58647
26319,2.75114
26320,3.05224
26321,3.0996799999999998
26322,3.080085
26323,3.006525
26324,2.84653
26325,2.69531
26326,2.46973
26327,2.25656
26328,2.2234450000000003
26329,2.1225
26330,2.047145
26331,2.07847
26332,2.23808
26333,2.4387800000000004
26334,2.66746
26335,2.94484
26336,3.0572600000000003
26337,3.139455
26338,3.1785900000000002
26339,3.1664899999999996
26340,3.068475
26341,3.1060700000000003
26342,3.084655
26343,3.21771
26344,3.4604749999999997
26345,3.508615
26346,3.45757
26347,3.3444450000000003
26348,3.102625
26349,2.946955
26350,2.70953
26351,2.450375
26352,2.4207899999999998
26353,2.329625
26354,2.237665
26355,2.2379450000000003
26356,2.4029000000000003
26357,2.6771149999999997
26358,2.984285
26359,3.2875199999999998
26360,3.387015
26361,3.404105
26362,3.41341
26363,3.3904099999999997
26364,3.249285
26365,3.282345
26366,3.253375
26367,3.427015
26368,3.7117649999999998
26369,3.72354
26370,3.6838200000000003
26371,3.490355
26372,3.215275
26373,3.022245
26374,2.718875
26375,2.453955
26376,2.3944
26377,2.3300549999999998
26378,2.2869200000000003
26379,2.33175
26380,2.54397
26381,2.82023
26382,3.163685
26383,3.5444899999999997
26384,3.729855
26385,3.812565
26386,3.870665
26387,3.83284
26388,3.6579050000000004
26389,3.6887849999999998
26390,3.6025500000000004
26391,3.712125
26392,3.9341500000000003
26393,3.942125
26394,3.854875
26395,3.630485
26396,3.33638
26397,3.1618049999999998
26398,2.8681550000000002
26399,2.622995
26400,2.5873049999999997
26401,2.507875
26402,2.44611
26403,2.4784499999999996
26404,2.687115
26405,2.998105
26406,3.28384
26407,3.522885
26408,3.563825
26409,3.5481550000000004
26410,3.49515
26411,3.43485
26412,3.342085
26413,3.3917800000000002
26414,3.377355
26415,3.5814250000000003
26416,3.918105
26417,3.940135
26418,3.8724600000000002
26419,3.68035
26420,3.37325
26421,3.20954
26422,2.91135
26423,2.621045
26424,2.585225
26425,2.484255
26426,2.403845
26427,2.405855
26428,2.4543649999999997
26429,2.527855
26430,2.65637
26431,2.80146
26432,2.89999
26433,3.060915
26434,3.1643850000000002
26435,3.13411
26436,2.93641
26437,2.943035
26438,2.94421
26439,3.112935
26440,3.44127
26441,3.490965
26442,3.43662
26443,3.3003850000000003
26444,3.09043
26445,2.93599
26446,2.7200349999999998
26447,2.50093
26448,2.4577
26449,2.355465
26450,2.28224
26451,2.27971
26452,2.34254
26453,2.40488
26454,2.48731
26455,2.7056999999999998
26456,2.9428
26457,3.132565
26458,3.18033
26459,3.10314
26460,2.915385
26461,2.930915
26462,2.938965
26463,3.14202
26464,3.47478
26465,3.491655
26466,3.460105
26467,3.33262
26468,3.0763249999999998
26469,2.87369
26470,2.602045
26471,2.380095
26472,2.35963
26473,2.2711900000000003
26474,2.233385
26475,2.289295
26476,2.54781
26477,3.006255
26478,3.2223249999999997
26479,3.477485
26480,3.5162649999999998
26481,3.50571
26482,3.514995
26483,3.50164
26484,3.38781
26485,3.46345
26486,3.4510050000000003
26487,3.50505
26488,3.737445
26489,3.77502
26490,3.7449149999999998
26491,3.574415
26492,3.22302
26493,3.00706
26494,2.697415
26495,2.4678400000000003
26496,2.440145
26497,2.37832
26498,2.32923
26499,2.399285
26500,2.647115
26501,3.06908
26502,3.31521
26503,3.5434650000000003
26504,3.602885
26505,3.618895
26506,3.598675
26507,3.5259050000000003
26508,3.41545
26509,3.46959
26510,3.4492350000000003
26511,3.562155
26512,3.80874
26513,3.818355
26514,3.8050900000000003
26515,3.5991999999999997
26516,3.245655
26517,3.022355
26518,2.6786149999999997
26519,2.4345100000000004
26520,2.42958
26521,2.34748
26522,2.318505
26523,2.376405
26524,2.620505
26525,3.044245
26526,3.29321
26527,3.565295
26528,3.6142
26529,3.616385
26530,3.591085
26531,3.553035
26532,3.47521
26533,3.5553649999999997
26534,3.544655
26535,3.586
26536,3.79174
26537,3.820145
26538,3.8016199999999998
26539,3.6112800000000003
26540,3.246125
26541,3.039435
26542,2.71226
26543,2.51591
26544,2.489725
26545,2.390965
26546,2.3514850000000003
26547,2.405375
26548,2.6476100000000002
26549,3.084045
26550,3.308005
26551,3.530915
26552,3.600015
26553,3.6037049999999997
26554,3.573845
26555,3.511295
26556,3.39682
26557,3.494055
26558,3.4798850000000003
26559,3.5833850000000003
26560,3.839545
26561,3.8707
26562,3.825475
26563,3.61506
26564,3.26525
26565,3.073105
26566,2.736905
26567,2.501195
26568,2.4816550000000004
26569,2.3903049999999997
26570,2.338635
26571,2.40298
26572,2.619455
26573,3.03159
26574,3.27539
26575,3.48003
26576,3.499065
26577,3.49083
26578,3.46869
26579,3.402615
26580,3.293495
26581,3.35072
26582,3.3377350000000003
26583,3.4605900000000003
26584,3.702045
26585,3.72191
26586,3.654435
26587,3.43408
26588,3.152235
26589,3.028645
26590,2.77379
26591,2.5318400000000003
26592,2.51894
26593,2.441215
26594,2.37067
26595,2.38032
26596,2.4652
26597,2.63131
26598,2.8692800000000003
26599,3.25721
26600,3.438895
26601,3.55229
26602,3.569565
26603,3.53242
26604,3.37571
26605,3.44802
26606,3.453535
26607,3.46324
26608,3.6674499999999997
26609,3.687335
26610,3.5960900000000002
26611,3.4084499999999998
26612,3.0974899999999996
26613,2.93227
26614,2.66778
26615,2.442905
26616,2.4224050000000004
26617,2.3147699999999998
26618,2.254615
26619,2.24631
26620,2.321495
26621,2.42088
26622,2.602155
26623,2.90577
26624,3.188545
26625,3.39946
26626,3.4640549999999997
26627,3.41806
26628,3.2286149999999996
26629,3.283975
26630,3.267435
26631,3.334815
26632,3.6343
26633,3.6776350000000004
26634,3.65573
26635,3.52291
26636,3.2456300000000002
26637,3.00165
26638,2.7054099999999996
26639,2.471605
26640,2.4501500000000003
26641,2.3848949999999998
26642,2.329375
26643,2.39177
26644,2.647195
26645,3.106975
26646,3.371955
26647,3.667135
26648,3.7735700000000003
26649,3.818565
26650,3.84307
26651,3.849055
26652,3.7518649999999996
26653,3.8688800000000003
26654,3.841145
26655,3.82983
26656,4.010565
26657,4.03283
26658,3.96006
26659,3.7151
26660,3.35327
26661,3.1614
26662,2.8082
26663,2.5670450000000002
26664,2.541525
26665,2.450055
26666,2.4012249999999997
26667,2.457305
26668,2.70925
26669,3.1724099999999997
26670,3.432135
