,PV Park
30821,1.1371158392434988
30822,2.0520094562647753
30823,2.739952718676123
30824,3.3191489361702127
30825,3.5839243498817965
30826,3.7423167848699763
30827,3.4539007092198584
30828,2.7990543735224587
30829,2.0874704491725766
30830,1.3356973995271868
30831,0.7801418439716312
30832,0.30260047281323876
30833,0.054373522458628844
30834,0.0
30835,0.0
30836,0.0
30837,0.0
30838,0.0
30839,0.0
30840,0.0
30841,0.0
30842,0.0
30843,0.03546099290780142
30844,0.35933806146572106
30845,1.1442080378250592
30846,2.127659574468085
30847,2.9976359338061465
30848,3.541371158392435
30849,3.730496453900709
30850,3.75177304964539
30851,3.4491725768321513
30852,2.9952718676122934
30853,2.382978723404255
30854,1.5177304964539007
30855,0.8534278959810875
30856,0.3144208037825059
30857,0.04964539007092199
30858,0.0
30859,0.0
30860,0.0
30861,0.0
30862,0.0
30863,0.0
30864,0.0
30865,0.0
30866,0.0
30867,0.03546099290780142
30868,0.35697399527186763
30869,1.1725768321513002
30870,2.1513002364066196
30871,2.9810874704491725
30872,3.565011820330969
30873,3.940898345153664
30874,4.009456264775413
30875,3.862884160756501
30876,3.50354609929078
30877,2.9290780141843973
30878,2.144208037825059
30879,1.2576832151300237
30880,0.41843971631205673
30881,0.0591016548463357
30882,0.0
30883,0.0
30884,0.0
30885,0.0
30886,0.0
30887,0.0
30888,0.0
30889,0.0
30890,0.0
30891,0.03546099290780142
30892,0.35224586288416077
30893,1.1914893617021276
30894,2.203309692671395
30895,3.066193853427896
30896,3.6643026004728134
30897,3.9267139479905437
30898,3.9976359338061465
30899,3.8368794326241136
30900,3.520094562647754
30901,2.9952718676122934
30902,2.203309692671395
30903,1.2269503546099292
30904,0.39952718676122934
30905,0.054373522458628844
30906,0.0
30907,0.0
30908,0.0
30909,0.0
30910,0.0
30911,0.0
30912,0.0
30913,0.0
30914,0.0
30915,0.030732860520094562
30916,0.34988179669030733
30917,1.215130023640662
30918,2.2505910165484635
30919,3.08983451536643
30920,3.6666666666666665
30921,3.966903073286052
30922,4.0638297872340425
30923,3.872340425531915
30924,3.5839243498817965
30925,3.0638297872340425
30926,2.276595744680851
30927,1.281323877068558
30928,0.408983451536643
30929,0.04964539007092199
30930,0.0
30931,0.0
30932,0.0
30933,0.0
30934,0.0
30935,0.0
30936,0.0
30937,0.0
30938,0.0
30939,0.030732860520094562
30940,0.3475177304964539
30941,1.198581560283688
30942,2.2293144208037825
30943,3.0732860520094563
30944,3.640661938534279
30945,3.9479905437352247
30946,4.0
30947,3.8203309692671397
30948,3.451536643026005
30949,2.817966903073286
30950,2.0685579196217496
30951,1.2127659574468086
30952,0.4066193853427896
30953,0.05200945626477541
30954,0.0
30955,0.0
30956,0.0
30957,0.0
30958,0.0
30959,0.0
30960,0.0
30961,0.0
30962,0.0
30963,0.030732860520094562
30964,0.34278959810874704
30965,1.1820330969267139
30966,2.1773049645390072
30967,3.021276595744681
30968,3.574468085106383
30969,3.9030732860520096
30970,3.9905437352245863
30971,3.7919621749408985
30972,3.475177304964539
30973,2.900709219858156
30974,2.1749408983451537
30975,1.2316784869976358
30976,0.4160756501182033
30977,0.05200945626477541
30978,0.0
30979,0.0
30980,0.0
30981,0.0
30982,0.0
30983,0.0
30984,0.0
30985,0.0
30986,0.0
30987,0.030732860520094562
30988,0.35224586288416077
30989,1.210401891252955
30990,2.2529550827423166
30991,3.1016548463356974
30992,3.657210401891253
30993,4.002364066193853
30994,4.108747044917258
30995,4.016548463356974
30996,3.6808510638297873
30997,3.1229314420803784
30998,2.300236406619385
30999,1.3073286052009456
31000,0.41843971631205673
31001,0.05200945626477541
31002,0.0
31003,0.0
31004,0.0
31005,0.0
31006,0.0
31007,0.0
31008,0.0
31009,0.0
31010,0.0
31011,0.028368794326241134
31012,0.33569739952718675
31013,1.1678486997635933
31014,2.1749408983451537
31015,3.023640661938534
31016,3.624113475177305
31017,3.9858156028368796
31018,4.092198581560283
31019,3.92434988179669
31020,3.6052009456264775
31021,3.0307328605200947
31022,2.224586288416076
31023,1.2695035460992907
31024,0.4160756501182033
31025,0.05200945626477541
31026,0.0
31027,0.0
31028,0.0
31029,0.0
31030,0.0
31031,0.0
31032,0.0
31033,0.0
31034,0.0
31035,0.030732860520094562
31036,0.34515366430260047
31037,1.1442080378250592
31038,2.120567375886525
31039,2.8770685579196216
31040,3.352245862884161
31041,3.7588652482269502
31042,3.8817966903073287
31043,3.7943262411347516
31044,3.4326241134751774
31045,2.7990543735224587
31046,1.9432624113475176
31047,1.0023640661938533
31048,0.3120567375886525
31049,0.03546099290780142
31050,0.0
31051,0.0
31052,0.0
31053,0.0
31054,0.0
31055,0.0
31056,0.0
31057,0.0
31058,0.0
31059,0.02364066193853428
31060,0.3191489361702128
31061,1.0874704491725768
31062,2.120567375886525
31063,3.0023640661938535
31064,3.5721040189125297
31065,3.817966903073286
31066,3.867612293144208
31067,3.75177304964539
31068,3.3711583924349884
31069,2.855791962174941
31070,2.1347517730496453
31071,1.1914893617021276
31072,0.38534278959810875
31073,0.0425531914893617
31074,0.0
31075,0.0
31076,0.0
31077,0.0
31078,0.0
31079,0.0
31080,0.0
31081,0.0
31082,0.0
31083,0.02364066193853428
31084,0.3144208037825059
31085,1.1229314420803782
31086,2.115839243498818
31087,2.8865248226950353
31088,3.442080378250591
31089,3.7825059101654848
31090,3.6808510638297873
31091,3.5106382978723403
31092,3.3049645390070923
31093,2.789598108747045
31094,2.033096926713948
31095,1.1631205673758864
31096,0.3735224586288416
31097,0.04018912529550828
31098,0.0
31099,0.0
31100,0.0
31101,0.0
31102,0.0
31103,0.0
31104,0.0
31105,0.0
31106,0.0
31107,0.018912529550827423
31108,0.30023640661938533
31109,1.148936170212766
31110,2.182033096926714
31111,3.0094562647754137
31112,3.5366430260047284
31113,3.8486997635933804
31114,3.938534278959811
31115,3.806146572104019
31116,3.451536643026005
31117,2.8605200945626477
31118,2.0709219858156027
31119,1.177304964539007
31120,0.38534278959810875
31121,0.04491725768321513
31122,0.0
31123,0.0
31124,0.0
31125,0.0
31126,0.0
31127,0.0
31128,0.0
31129,0.0
31130,0.0
31131,0.02364066193853428
31132,0.3144208037825059
31133,1.1300236406619386
31134,2.1300236406619386
31135,3.033096926713948
31136,3.6548463356973997
31137,3.962174940898345
31138,4.08274231678487
31139,4.0
31140,3.6761229314420802
31141,3.115839243498818
31142,2.2907801418439715
31143,1.2742316784869976
31144,0.3947990543735225
31145,0.0425531914893617
31146,0.0
31147,0.0
31148,0.0
31149,0.0
31150,0.0
31151,0.0
31152,0.0
31153,0.0
31154,0.0
31155,0.026004728132387706
31156,0.3380614657210402
31157,1.1040189125295508
31158,2.0732860520094563
31159,2.91725768321513
31160,3.491725768321513
31161,3.7635933806146573
31162,3.730496453900709
31163,3.6879432624113475
31164,3.3711583924349884
31165,2.7706855791962175
31166,2.0638297872340425
31167,1.1702127659574468
31168,0.40425531914893614
31169,0.04491725768321513
31170,0.0
31171,0.0
31172,0.0
31173,0.0
31174,0.0
31175,0.0
31176,0.0
31177,0.0
31178,0.0
31179,0.02127659574468085
31180,0.3333333333333333
31181,1.0614657210401892
31182,1.9101654846335698
31183,2.50354609929078
31184,2.900709219858156
31185,3.210401891252955
31186,3.482269503546099
31187,3.300236406619385
31188,2.58628841607565
31189,1.8203309692671394
31190,1.1560283687943262
31191,0.5650118203309693
31192,0.23877068557919623
31193,0.028368794326241134
31194,0.0
31195,0.0
31196,0.0
31197,0.0
31198,0.0
31199,0.0
31200,0.0
31201,0.0
31202,0.0
31203,0.01182033096926714
31204,0.2293144208037825
31205,0.8936170212765957
31206,1.7423167848699763
31207,2.4633569739952716
31208,2.884160756501182
31209,3.0921985815602837
31210,3.1914893617021276
31211,2.962174940898345
31212,2.66193853427896
31213,2.226950354609929
31214,1.7683215130023642
31215,1.0236406619385343
31216,0.37115839243498816
31217,0.04491725768321513
31218,0.0
31219,0.0
31220,0.0
31221,0.0
31222,0.0
31223,0.0
31224,0.0
31225,0.0
31226,0.0
31227,0.014184397163120567
31228,0.28841607565011823
31229,1.037825059101655
31230,2.0118203309692673
31231,2.8274231678487
31232,3.3853427895981087
31233,3.6359338061465722
31234,3.6359338061465722
31235,3.2836879432624113
31236,2.780141843971631
31237,2.0401891252955084
31238,1.3593380614657211
31239,0.8699763593380615
31240,0.3191489361702128
31241,0.030732860520094562
31242,0.0
31243,0.0
31244,0.0
31245,0.0
31246,0.0
31247,0.0
31248,0.0
31249,0.0
31250,0.0
31251,0.01182033096926714
31252,0.2576832151300236
31253,0.8321513002364066
31254,1.529550827423168
31255,2.3900709219858154
31256,3.0472813238770686
31257,3.15839243498818
31258,2.685579196217494
31259,2.3120567375886525
31260,2.016548463356974
31261,1.5319148936170213
31262,1.0307328605200945
31263,0.5815602836879432
31264,0.24822695035460993
31265,0.02127659574468085
31266,0.0
31267,0.0
31268,0.0
31269,0.0
31270,0.0
31271,0.0
31272,0.0
31273,0.0
31274,0.0
31275,0.01182033096926714
31276,0.2576832151300236
31277,0.9101654846335697
31278,1.8581560283687943
31279,2.713947990543735
31280,3.226950354609929
31281,3.234042553191489
31282,3.132387706855792
31283,2.9598108747044916
31284,2.6359338061465722
31285,2.2789598108747047
31286,1.7966903073286051
31287,1.0520094562647755
31288,0.3380614657210402
31289,0.03309692671394799
31290,0.0
31291,0.0
31292,0.0
31293,0.0
31294,0.0
31295,0.0
31296,0.0
31297,0.0
31298,0.0
31299,0.014184397163120567
31300,0.28368794326241137
31301,1.0756501182033098
31302,2.106382978723404
31303,2.962174940898345
31304,3.5106382978723403
31305,3.765957446808511
31306,3.713947990543735
31307,3.4491725768321513
31308,2.9976359338061465
31309,2.4468085106382977
31310,1.966903073286052
31311,1.1702127659574468
31312,0.3546099290780142
31313,0.028368794326241134
31314,0.0
31315,0.0
31316,0.0
31317,0.0
31318,0.0
31319,0.0
31320,0.0
31321,0.0
31322,0.0
31323,0.01182033096926714
31324,0.26004728132387706
31325,0.9976359338061466
31326,1.933806146572104
31327,2.7825059101654848
31328,3.3356973995271866
31329,3.4468085106382977
31330,3.231678486997636
31331,2.4444444444444446
31332,1.8959810874704492
31333,1.6761229314420805
31334,1.2316784869976358
31335,0.7730496453900709
31336,0.27423167848699764
31337,0.028368794326241134
31338,0.0
31339,0.0
31340,0.0
31341,0.0
31342,0.0
31343,0.0
31344,0.0
31345,0.0
31346,0.0
31347,0.014184397163120567
31348,0.30969267139479906
31349,1.0307328605200945
31350,1.9952718676122931
31351,2.8274231678487
31352,3.3026004728132388
31353,3.6335697399527187
31354,3.562647754137116
31355,3.375886524822695
31356,2.9078014184397163
31357,2.3286052009456264
31358,1.5437352245862883
31359,0.8203309692671394
31360,0.2624113475177305
31361,0.02127659574468085
31362,0.0
31363,0.0
31364,0.0
31365,0.0
31366,0.0
31367,0.0
31368,0.0
31369,0.0
31370,0.0
31371,0.0070921985815602835
31372,0.2222222222222222
31373,0.9645390070921985
31374,1.9645390070921986
31375,2.806146572104019
31376,3.314420803782506
31377,3.5059101654846336
31378,3.3877068557919623
31379,3.0709219858156027
31380,2.768321513002364
31381,2.4397163120567376
31382,1.7375886524822695
31383,0.9125295508274232
31384,0.3215130023640662
31385,0.02127659574468085
31386,0.0
31387,0.0
31388,0.0
31389,0.0
31390,0.0
31391,0.0
31392,0.0
31393,0.0
31394,0.0
31395,0.009456264775413711
31396,0.2695035460992908
31397,1.0567375886524824
31398,2.049645390070922
31399,2.8770685579196216
31400,3.33096926713948
31401,3.6382978723404253
31402,3.6950354609929077
31403,3.465721040189125
31404,3.0520094562647753
31405,2.6122931442080377
31406,1.8061465721040189
31407,0.9858156028368794
31408,0.3215130023640662
31409,0.02364066193853428
31410,0.0
31411,0.0
31412,0.0
31413,0.0
31414,0.0
31415,0.0
31416,0.0
31417,0.0
31418,0.0
31419,0.009456264775413711
31420,0.2624113475177305
31421,1.037825059101655
31422,2.049645390070922
31423,2.900709219858156
31424,3.430260047281324
31425,3.6359338061465722
31426,3.7186761229314422
31427,3.4397163120567376
31428,3.0732860520094563
31429,2.5981087470449173
31430,1.75177304964539
31431,0.9054373522458629
31432,0.28368794326241137
31433,0.016548463356973995
31434,0.0
31435,0.0
31436,0.0
31437,0.0
31438,0.0
31439,0.0
31440,0.0
31441,0.0
31442,0.0
31443,0.009456264775413711
31444,0.2364066193853428
31445,0.8321513002364066
31446,1.5437352245862883
31447,2.203309692671395
31448,2.74468085106383
31449,3.0851063829787235
31450,3.127659574468085
31451,3.061465721040189
31452,2.6950354609929077
31453,2.1252955082742315
31454,1.5366430260047281
31455,0.8581560283687943
31456,0.26004728132387706
31457,0.018912529550827423
31458,0.0
31459,0.0
31460,0.0
31461,0.0
31462,0.0
31463,0.0
31464,0.0
31465,0.0
31466,0.0
31467,0.009456264775413711
31468,0.24113475177304963
31469,0.9456264775413712
31470,1.8794326241134751
31471,2.7872340425531914
31472,3.41371158392435
31473,3.730496453900709
31474,3.739952718676123
31475,3.4846335697399526
31476,3.269503546099291
31477,2.775413711583924
31478,2.054373522458629
31479,1.115839243498818
31480,0.3191489361702128
31481,0.018912529550827423
31482,0.0
31483,0.0
31484,0.0
31485,0.0
31486,0.0
31487,0.0
31488,0.0
31489,0.0
31490,0.0
31491,0.0070921985815602835
31492,0.24822695035460993
31493,1.0898345153664302
31494,2.160756501182033
31495,3.049645390070922
31496,3.673758865248227
31497,3.971631205673759
31498,3.9645390070921986
31499,3.83451536643026
31500,3.5508274231678487
31501,3.0023640661938535
31502,2.1560283687943262
31503,1.1749408983451537
31504,0.3215130023640662
31505,0.016548463356973995
31506,0.0
31507,0.0
31508,0.0
31509,0.0
31510,0.0
31511,0.0
31512,0.0
31513,0.0
31514,0.0
31515,0.0070921985815602835
31516,0.25059101654846333
31517,1.094562647754137
31518,2.1347517730496453
31519,3.0094562647754137
31520,3.617021276595745
31521,3.938534278959811
31522,3.955082742316785
31523,3.8250591016548463
31524,3.375886524822695
31525,2.862884160756501
31526,2.1016548463356974
31527,1.148936170212766
31528,0.3144208037825059
31529,0.016548463356973995
31530,0.0
31531,0.0
31532,0.0
31533,0.0
31534,0.0
31535,0.0
31536,0.0
31537,0.0
31538,0.0
31539,0.004728132387706856
31540,0.23404255319148937
31541,1.0236406619385343
31542,2.044917257683215
31543,2.9148936170212765
31544,3.541371158392435
31545,3.8770685579196216
31546,3.9196217494089836
31547,3.773049645390071
31548,3.4160756501182035
31549,2.867612293144208
31550,2.104018912529551
31551,1.1347517730496455
31552,0.30023640661938533
31553,0.014184397163120567
31554,0.0
31555,0.0
31556,0.0
31557,0.0
31558,0.0
31559,0.0
31560,0.0
31561,0.0
31562,0.0
31563,0.004728132387706856
31564,0.23404255319148937
31565,1.0141843971631206
31566,2.0118203309692673
31567,2.92434988179669
31568,3.5933806146572103
31569,3.9479905437352247
31570,4.0189125295508275
31571,3.839243498817967
31572,3.430260047281324
31573,2.773049645390071
31574,2.0
31575,1.0732860520094563
31576,0.2907801418439716
31577,0.01182033096926714
31578,0.0
31579,0.0
31580,0.0
31581,0.0
31582,0.0
31583,0.0
31584,0.0
31585,0.0
31586,0.0
31587,0.004728132387706856
31588,0.2293144208037825
31589,1.0283687943262412
31590,2.0732860520094563
31591,2.9054373522458627
31592,3.4704491725768323
31593,3.8274231678487
31594,3.978723404255319
31595,3.8274231678487
31596,3.3947990543735225
31597,2.8203309692671397
31598,2.054373522458629
31599,1.0969267139479906
31600,0.2624113475177305
31601,0.009456264775413711
31602,0.0
31603,0.0
31604,0.0
31605,0.0
31606,0.0
31607,0.0
31608,0.0
31609,0.0
31610,0.0
31611,0.004728132387706856
31612,0.2198581560283688
31613,1.037825059101655
31614,2.111111111111111
31615,2.9952718676122934
31616,3.562647754137116
31617,3.9030732860520096
31618,4.085106382978723
31619,4.009456264775413
31620,3.6643026004728134
31621,3.059101654846336
31622,2.189125295508274
31623,1.148936170212766
31624,0.28841607565011823
31625,0.009456264775413711
31626,0.0
31627,0.0
31628,0.0
31629,0.0
31630,0.0
31631,0.0
31632,0.0
31633,0.0
31634,0.0
31635,0.004728132387706856
31636,0.22695035460992907
31637,1.0756501182033098
31638,2.1725768321513
31639,3.078014184397163
31640,3.6950354609929077
31641,4.054373522458629
31642,4.144208037825059
31643,4.0591016548463354
31644,3.713947990543735
31645,3.137115839243499
31646,2.2813238770685578
31647,1.1891252955082743
31648,0.2765957446808511
31649,0.0070921985815602835
31650,0.0
31651,0.0
31652,0.0
31653,0.0
31654,0.0
31655,0.0
31656,0.0
31657,0.0
31658,0.0
31659,0.004728132387706856
31660,0.21749408983451538
31661,1.0189125295508275
31662,2.0851063829787235
31663,2.945626477541371
31664,3.5366430260047284
31665,3.91725768321513
31666,4.0236406619385345
31667,3.940898345153664
31668,3.591016548463357
31669,3.0141843971631204
31670,2.1678486997635935
31671,1.094562647754137
31672,0.24822695035460993
31673,0.0070921985815602835
31674,0.0
31675,0.0
31676,0.0
31677,0.0
31678,0.0
31679,0.0
31680,0.0
31681,0.0
31682,0.0
31683,0.002364066193853428
31684,0.2198581560283688
31685,1.070921985815603
31686,2.1631205673758864
31687,3.0401891252955084
31688,3.6643026004728134
31689,4.044917257683215
31690,4.174940898345153
31691,4.070921985815603
31692,3.7163120567375887
31693,3.0945626477541373
31694,2.193853427895981
31695,1.1371158392434988
31696,0.2647754137115839
31697,0.0070921985815602835
31698,0.0
31699,0.0
31700,0.0
31701,0.0
31702,0.0
31703,0.0
31704,0.0
31705,0.0
31706,0.0
31707,0.002364066193853428
31708,0.22458628841607564
31709,1.033096926713948
31710,2.1182033096926713
31711,3.0023640661938535
31712,3.5839243498817965
31713,3.895981087470449
31714,3.9054373522458627
31715,3.5839243498817965
31716,3.0472813238770686
31717,2.4160756501182035
31718,1.6430260047281324
31719,0.8226950354609929
31720,0.2127659574468085
31721,0.004728132387706856
31722,0.0
31723,0.0
31724,0.0
31725,0.0
31726,0.0
31727,0.0
31728,0.0
31729,0.0
31730,0.0
31731,0.002364066193853428
31732,0.2033096926713948
31733,0.9716312056737588
31734,1.9976359338061467
31735,2.8605200945626477
31736,3.4160756501182035
31737,3.7635933806146573
31738,3.83451536643026
31739,3.673758865248227
31740,3.0732860520094563
31741,2.307328605200946
31742,1.5721040189125295
31743,0.7825059101654847
31744,0.21513002364066194
31745,0.0070921985815602835
31746,0.0
31747,0.0
31748,0.0
31749,0.0
31750,0.0
31751,0.0
31752,0.0
31753,0.0
31754,0.0
31755,0.002364066193853428
31756,0.19858156028368795
31757,0.8203309692671394
31758,1.58628841607565
31759,2.260047281323877
31760,2.7706855791962175
31761,3.028368794326241
31762,3.198581560283688
31763,2.8770685579196216
31764,2.425531914893617
31765,2.0401891252955084
31766,1.2789598108747045
31767,0.5815602836879432
31768,0.16548463356973994
31769,0.004728132387706856
31770,0.0
31771,0.0
31772,0.0
31773,0.0
31774,0.0
31775,0.0
31776,0.0
31777,0.0
31778,0.0
31779,0.002364066193853428
31780,0.1867612293144208
31781,0.9148936170212766
31782,1.867612293144208
31783,2.7044917257683214
31784,3.3782505910165486
31785,3.7115839243498816
31786,3.7210401891252953
31787,3.430260047281324
31788,2.971631205673759
31789,2.404255319148936
31790,1.7446808510638299
31791,0.9385342789598109
31792,0.2222222222222222
31793,0.002364066193853428
31794,0.0
31795,0.0
31796,0.0
31797,0.0
31798,0.0
31799,0.0
31800,0.0
31801,0.0
31802,0.0
31803,0.002364066193853428
31804,0.19148936170212766
31805,0.9763593380614657
31806,2.049645390070922
31807,2.950354609929078
31808,3.5768321513002364
31809,3.855791962174941
31810,3.8652482269503547
31811,3.685579196217494
31812,3.326241134751773
31813,2.652482269503546
31814,1.8794326241134751
31815,0.9148936170212766
31816,0.20094562647754138
31817,0.002364066193853428
31818,0.0
31819,0.0
31820,0.0
31821,0.0
31822,0.0
31823,0.0
31824,0.0
31825,0.0
31826,0.0
31827,0.002364066193853428
31828,0.19148936170212766
31829,1.0023640661938533
31830,2.0851063829787235
31831,3.016548463356974
31832,3.66903073286052
31833,4.009456264775413
31834,4.061465721040189
31835,3.872340425531915
31836,3.4113475177304964
31837,2.8037825059101653
31838,1.9314420803782506
31839,0.9763593380614657
31840,0.2198581560283688
31841,0.002364066193853428
31842,0.0
31843,0.0
31844,0.0
31845,0.0
31846,0.0
31847,0.0
31848,0.0
31849,0.0
31850,0.0
31851,0.0
31852,0.17966903073286053
31853,0.950354609929078
31854,1.9929078014184398
31855,2.933806146572104
31856,3.5319148936170213
31857,3.7825059101654848
31858,3.8250591016548463
31859,3.685579196217494
31860,3.3286052009456264
31861,2.74468085106383
31862,1.8936170212765957
31863,0.900709219858156
31864,0.19148936170212766
31865,0.002364066193853428
31866,0.0
31867,0.0
31868,0.0
31869,0.0
31870,0.0
31871,0.0
31872,0.0
31873,0.0
31874,0.0
31875,0.0
31876,0.18439716312056736
31877,1.0141843971631206
31878,2.1134751773049647
31879,3.0094562647754137
31880,3.6382978723404253
31881,3.9952718676122934
31882,4.085106382978723
31883,3.950354609929078
31884,3.602836879432624
31885,2.99290780141844
31886,2.078014184397163
31887,1.011820330969267
31888,0.20094562647754138
31889,0.002364066193853428
31890,0.0
31891,0.0
31892,0.0
31893,0.0
31894,0.0
31895,0.0
31896,0.0
31897,0.0
31898,0.0
31899,0.0
31900,0.1867612293144208
31901,1.0236406619385343
31902,2.1347517730496453
31903,3.0472813238770686
31904,3.66903073286052
31905,4.0212765957446805
31906,4.113475177304965
31907,3.768321513002364
31908,3.5106382978723403
31909,2.91725768321513
31910,2.0803782505910164
31911,1.016548463356974
31912,0.1938534278959811
31913,0.0
31914,0.0
31915,0.0
31916,0.0
31917,0.0
31918,0.0
31919,0.0
31920,0.0
31921,0.0
31922,0.0
31923,0.0
31924,0.17966903073286053
31925,1.0094562647754137
31926,2.115839243498818
31927,3.033096926713948
31928,3.6879432624113475
31929,4.0638297872340425
31930,4.156028368794326
31931,4.0189125295508275
31932,3.6099290780141846
31933,2.966903073286052
31934,2.0567375886524824
31935,0.9929078014184397
31936,0.18912529550827423
31937,0.0
31938,0.0
31939,0.0
31940,0.0
31941,0.0
31942,0.0
31943,0.0
31944,0.0
31945,0.0
31946,0.0
31947,0.0
31948,0.17494089834515367
31949,0.9550827423167849
31950,2.0307328605200947
31951,2.91725768321513
31952,3.541371158392435
31953,3.8865248226950353
31954,3.9479905437352247
31955,3.813238770685579
31956,3.4160756501182035
31957,2.7706855791962175
31958,1.851063829787234
31959,0.8321513002364066
31960,0.14420803782505912
31961,0.0
31962,0.0
31963,0.0
31964,0.0
31965,0.0
31966,0.0
31967,0.0
31968,0.0
31969,0.0
31970,0.0
31971,0.0
31972,0.17257683215130024
31973,0.9456264775413712
31974,2.0094562647754137
31975,2.888888888888889
31976,3.4562647754137115
31977,3.7706855791962175
31978,3.8274231678487
31979,3.5531914893617023
31980,3.0520094562647753
31981,2.4231678486997636
31982,1.5224586288416075
31983,0.6430260047281324
31984,0.12056737588652482
31985,0.0
31986,0.0
31987,0.0
31988,0.0
31989,0.0
31990,0.0
31991,0.0
31992,0.0
31993,0.0
31994,0.0
31995,0.0
31996,0.16312056737588654
31997,0.8865248226950354
31998,1.91725768321513
31999,2.7375886524822697
32000,3.2813238770685578
32001,3.574468085106383
32002,3.486997635933806
32003,3.3333333333333335
32004,2.9148936170212765
32005,2.2813238770685578
32006,1.6217494089834514
32007,0.7092198581560284
32008,0.14184397163120568
32009,0.0
32010,0.0
32011,0.0
32012,0.0
32013,0.0
32014,0.0
32015,0.0
32016,0.0
32017,0.0
32018,0.0
32019,0.0
32020,0.13947990543735225
32021,0.706855791962175
32022,1.5437352245862883
32023,2.1749408983451537
32024,2.5531914893617023
32025,2.673758865248227
32026,2.4633569739952716
32027,2.1182033096926713
32028,2.148936170212766
32029,1.5768321513002364
32030,1.0047281323877069
32031,0.4231678486997636
32032,0.07801418439716312
32033,0.0
32034,0.0
32035,0.0
32036,0.0
32037,0.0
32038,0.0
32039,0.0
32040,0.0
32041,0.0
32042,0.0
32043,0.0
32044,0.06619385342789598
32045,0.4515366430260047
32046,1.1016548463356974
32047,1.9645390070921986
32048,2.6666666666666665
32049,2.8605200945626477
32050,2.9148936170212765
32051,2.6950354609929077
32052,2.5390070921985815
32053,2.127659574468085
32054,1.4822695035460993
32055,0.7115839243498818
32056,0.12529550827423167
32057,0.0
32058,0.0
32059,0.0
32060,0.0
32061,0.0
32062,0.0
32063,0.0
32064,0.0
32065,0.0
32066,0.0
32067,0.0
32068,0.14657210401891252
32069,0.9148936170212766
32070,1.988179669030733
32071,2.9314420803782504
32072,3.5508274231678487
32073,3.91016548463357
32074,3.9952718676122934
32075,3.780141843971631
32076,3.3664302600472813
32077,2.702127659574468
32078,1.9148936170212767
32079,0.8770685579196218
32080,0.13947990543735225
32081,0.0
32082,0.0
32083,0.0
32084,0.0
32085,0.0
32086,0.0
32087,0.0
32088,0.0
32089,0.0
32090,0.0
32091,0.0
32092,0.14893617021276595
32093,0.9290780141843972
32094,2.0141843971631204
32095,2.9290780141843973
32096,3.591016548463357
32097,3.9692671394799053
32098,4.0591016548463354
32099,3.884160756501182
32100,3.4633569739952716
32101,2.773049645390071
32102,1.8936170212765957
32103,0.851063829787234
32104,0.13238770685579196
32105,0.0
32106,0.0
32107,0.0
32108,0.0
32109,0.0
32110,0.0
32111,0.0
32112,0.0
32113,0.0
32114,0.0
32115,0.0
32116,0.14893617021276595
32117,0.9290780141843972
32118,2.021276595744681
32119,2.9598108747044916
32120,3.595744680851064
32121,3.9527186761229314
32122,4.026004728132388
32123,3.84160756501182
32124,3.465721040189125
32125,2.7990543735224587
32126,1.867612293144208
32127,0.8250591016548463
32128,0.12056737588652482
32129,0.0
32130,0.0
32131,0.0
32132,0.0
32133,0.0
32134,0.0
32135,0.0
32136,0.0
32137,0.0
32138,0.0
32139,0.0
32140,0.13947990543735225
32141,0.9054373522458629
32142,1.9739952718676124
32143,2.938534278959811
32144,3.5933806146572103
32145,3.9598108747044916
32146,4.066193853427896
32147,3.9125295508274234
32148,3.5271867612293146
32149,2.8439716312056738
32150,1.9125295508274232
32151,0.8392434988179669
32152,0.1182033096926714
32153,0.0
32154,0.0
32155,0.0
32156,0.0
32157,0.0
32158,0.0
32159,0.0
32160,0.0
32161,0.0
32162,0.0
32163,0.0
32164,0.14184397163120568
32165,0.9290780141843972
32166,2.037825059101655
32167,2.9739952718676124
32168,3.6146572104018913
32169,3.9739952718676124
32170,4.078014184397163
32171,3.938534278959811
32172,3.5295508274231677
32173,2.8699763593380614
32174,1.9314420803782506
32175,0.83451536643026
32176,0.1111111111111111
32177,0.0
32178,0.0
32179,0.0
32180,0.0
32181,0.0
32182,0.0
32183,0.0
32184,0.0
32185,0.0
32186,0.0
32187,0.0
32188,0.1347517730496454
32189,0.9196217494089834
32190,2.023640661938534
32191,2.9432624113475176
32192,3.5768321513002364
32193,3.9196217494089836
32194,4.016548463356974
32195,3.858156028368794
32196,3.4539007092198584
32197,2.7777777777777777
32198,1.8250591016548463
32199,0.7872340425531915
32200,0.1016548463356974
32201,0.0
32202,0.0
32203,0.0
32204,0.0
32205,0.0
32206,0.0
32207,0.0
32208,0.0
32209,0.0
32210,0.0
32211,0.0
32212,0.1276595744680851
32213,0.9314420803782506
32214,2.0732860520094563
32215,3.0189125295508275
32216,3.6643026004728134
32217,4.033096926713948
32218,4.1040189125295505
32219,3.950354609929078
32220,3.5886524822695036
32221,2.9030732860520096
32222,1.9432624113475176
32223,0.8392434988179669
32224,0.09929078014184398
32225,0.0
32226,0.0
32227,0.0
32228,0.0
32229,0.0
32230,0.0
32231,0.0
32232,0.0
32233,0.0
32234,0.0
32235,0.0
32236,0.12529550827423167
32237,0.9408983451536643
32238,2.0638297872340425
32239,3.016548463356974
32240,3.678486997635934
32241,3.971631205673759
32242,3.858156028368794
