,Line
1695,-2.65495
1696,-3.45255
1697,-3.84177
1698,-3.87212
1699,-3.6583
1700,-3.32002
1701,-3.11669
1702,-2.78185
1703,-2.54397
1704,-2.51543
1705,-2.42783
1706,-2.3702
1707,-2.40599
1708,-2.60769
1709,-2.94521
1710,-2.78935
1711,-2.64032
1712,-2.47723
1713,-2.35435
1714,-2.86862
1715,-2.36551
1716,-2.82974
1717,-2.89756
1718,-3.12219
1719,-3.40187
1720,-3.06942
1721,-3.2805
1722,-3.23335
1723,-3.67286
1724,-2.67708
1725,-3.13917
1726,-2.84903
1727,-2.62654
1728,-2.57864
1729,-2.47593
1730,-2.3856
1731,-2.39263
1732,-2.44739
1733,-2.34665
1734,-1.76124
1735,-1.5
1736,-1.5
1737,-1.5
1738,-1.5
1739,-1.5
1740,-1.5
1741,-1.5
1742,-1.71988
1743,-2.5379
1744,-3.32471
1745,-3.70559
1746,-3.67615
1747,-3.50355
1748,-2.52667
1749,-2.33144
1750,-2.71855
1751,-2.4935
1752,-2.45985
1753,-2.35566
1754,-1.5899
1755,-2.26769
1756,-1.6105
1757,-1.94883
1758,-1.5
1759,-1.5
1760,-1.5
1761,-1.5
1762,-1.5
1763,-1.5
1764,-1.5
1765,-1.5
1766,-1.5
1767,-2.1179
1768,-3.00417
1769,-3.41169
1770,-3.47569
1771,-3.37397
1772,-3.09917
1773,-2.86214
1774,-2.54006
1775,-2.28857
1776,-2.25258
1777,-2.18959
1778,-2.15211
1779,-2.21144
1780,-2.40616
1781,-2.60255
1782,-2.27865
1783,-1.76834
1784,-1.5
1785,-1.5
1786,-1.5
1787,-1.5
1788,-1.5
1789,-1.5
1790,-2.08183
1791,-2.71331
1792,-3.36051
1793,-3.72337
1794,-3.74599
1795,-3.52891
1796,-3.19098
1797,-2.22613
1798,-2.63169
1799,-2.38586
1800,-2.37141
1801,-1.59142
1802,-2.20589
1803,-2.02433
1804,-1.77646
1805,-2.59567
1806,-2.13367
1807,-1.5
1808,-1.5
1809,-1.5
1810,-1.5
1811,-1.5
1812,-1.5
1813,-1.5
1814,-1.85659
1815,-2.66851
1816,-3.41886
1817,-3.81011
1818,-3.83593
1819,-3.59088
1820,-3.25863
1821,-2.97371
1822,-2.67832
1823,-2.42919
1824,-2.42105
1825,-1.94602
1826,-2.30058
1827,-2.36076
1828,-2.57043
1829,-2.77691
1830,-2.33569
1831,-1.85684
1832,-1.5
1833,-1.5
1834,-1.5
1835,-1.5
1836,-1.5
1837,-1.812
1838,-2.10143
1839,-2.74638
1840,-3.46725
1841,-3.88217
1842,-3.90061
1843,-3.71646
1844,-3.39104
1845,-3.11319
1846,-2.80106
1847,-1.86202
1848,-1.83384
1849,-2.44984
1850,-2.41068
1851,-1.7855
1852,-2.6605
1853,-2.64436
1854,-1.91962
1855,-1.5
1856,-1.5
1857,-1.5
1858,-1.5
1859,-1.5
1860,-1.5
1861,-1.79568
1862,-2.40668
1863,-2.33777
1864,-3.59212
1865,-3.93279
1866,-3.254
1867,-2.98385
1868,-3.37362
1869,-2.44512
1870,-2.10723
1871,-1.83929
1872,-1.79806
1873,-2.40206
1874,-2.3523
1875,-1.70374
1876,-1.88554
1877,-2.54299
1878,-1.68437
1879,-1.5
1880,-1.5
1881,-1.5
1882,-1.5
1883,-1.5
1884,-1.5
1885,-1.5
1886,-1.68743
1887,-2.65517
1888,-2.86701
1889,-3.24629
1890,-3.1953
1891,-2.96233
1892,-2.66387
1893,-3.0933
1894,-2.83531
1895,-1.8975
1896,-2.51735
1897,-2.40526
1898,-2.34127
1899,-1.69917
1900,-1.751
1901,-1.9233
1902,-1.5
1903,-1.5
1904,-1.5
1905,-1.5
1906,-1.5
1907,-1.5
1908,-1.5
1909,-1.5
1910,-1.5
1911,-2.02766
1912,-3.2329
1913,-3.7071
1914,-3.72506
1915,-3.55245
1916,-2.57177
1917,-3.04334
1918,-2.77141
1919,-2.51293
1920,-2.48251
1921,-2.3853
1922,-2.04908
1923,-2.26695
1924,-2.26331
1925,-1.71907
1926,-1.5
1927,-1.5
1928,-1.5
1929,-1.5
1930,-1.5
1931,-1.76742
1932,-1.72893
1933,-2.20732
1934,-2.33967
1935,-2.64042
1936,-3.17794
1937,-3.55113
1938,-3.55589
1939,-3.40764
1940,-2.46575
1941,-2.23564
1942,-2.59281
1943,-1.67516
1944,-2.24116
1945,-2.27821
1946,-1.54383
1947,-2.29644
1948,-1.79069
1949,-2.83116
1950,-2.69634
1951,-2.45906
1952,-2.19768
1953,-2.11997
1954,-2.11099
1955,-2.11702
1956,-2.12339
1957,-2.50068
1958,-2.88825
1959,-3.17203
1960,-2.85656
1961,-3.81766
1962,-3.83822
1963,-2.92147
1964,-3.28606
1965,-3.01839
1966,-2.73249
1967,-2.48379
1968,-2.44274
1969,-2.36736
1970,-1.6225
1971,-1.65638
1972,-1.81498
1973,-2.72715
1974,-2.43491
1975,-2.02556
1976,-1.73176
1977,-1.54712
1978,-1.5
1979,-1.5
1980,-1.5
1981,-1.86296
1982,-2.34759
1983,-2.83316
1984,-3.38842
1985,-3.03375
1986,-3.74013
1987,-2.82682
1988,-3.20412
1989,-2.94957
1990,-2.67051
1991,-2.43786
1992,-2.4095
1993,-2.30455
1994,-2.21001
1995,-2.19753
1996,-2.17518
1997,-2.20757
1998,-2.32842
1999,-2.51446
2000,-2.54029
2001,-2.52325
2002,-2.524
2003,-2.51865
2004,-2.30858
2005,-2.51643
2006,-2.70881
2007,-2.76036
2008,-3.03437
2009,-3.31912
2010,-3.35942
2011,-3.24745
2012,-3.00951
2013,-2.82666
2014,-2.52072
2015,-2.28803
2016,-2.27741
2017,-2.19201
2018,-2.15405
2019,-2.19512
2020,-2.37534
2021,-2.6949
2022,-2.70945
2023,-2.76788
2024,-2.59795
2025,-2.64663
2026,-2.93294
2027,-3.03381
2028,-3.03942
2029,-3.30006
2030,-3.37962
2031,-3.42554
2032,-3.6006
2033,-3.83781
2034,-3.81528
2035,-3.56284
2036,-3.24287
2037,-2.99571
2038,-2.65261
2039,-2.39931
2040,-2.3809
2041,-2.31726
2042,-2.27164
2043,-2.30696
2044,-2.47109
2045,-2.82335
2046,-2.83768
2047,-2.82555
2048,-2.61751
2049,-2.39118
2050,-2.18669
2051,-1.98141
2052,-1.9079
2053,-2.02844
2054,-2.29875
2055,-2.81331
2056,-3.33779
2057,-3.56944
2058,-3.57356
2059,-3.39575
2060,-3.13768
2061,-2.92573
2062,-2.65555
2063,-2.40686
2064,-2.36932
2065,-2.28733
2066,-2.21526
2067,-2.22713
2068,-2.2551
2069,-2.09733
2070,-1.65674
2071,-1.5
2072,-1.5
2073,-1.5
2074,-1.5
2075,-1.5
2076,-1.5
2077,-1.5
2078,-1.99438
2079,-2.53127
2080,-3.08949
2081,-2.78043
2082,-3.46746
2083,-2.86646
2084,-2.32303
2085,-2.80093
2086,-2.542
2087,-2.32
2088,-2.29641
2089,-2.17653
2090,-2.06042
2091,-1.94431
2092,-1.8282
2093,-1.5
2094,-1.5
2095,-1.5
2096,-1.5
2097,-1.5
2098,-1.5
2099,-1.5
2100,-1.5
2101,-1.5
2102,-1.95813
2103,-2.69061
2104,-2.8575
2105,-2.587
2106,-3.30038
2107,-2.38392
2108,-2.84644
2109,-2.52182
2110,-2.27268
2111,-1.52957
2112,-2.14378
2113,-2.0945
2114,-1.58772
2115,-2.38071
2116,-2.66792
2117,-2.08331
2118,-1.5
2119,-1.5
2120,-1.5
2121,-1.5
2122,-1.5
2123,-1.5
2124,-1.5
2125,-1.5
2126,-1.66469
2127,-2.10909
2128,-3.0524
2129,-2.74738
2130,-2.7025
2131,-2.43856
2132,-2.21152
2133,-1.95202
2134,-1.7083
2135,-2.32237
2136,-2.24917
2137,-1.51806
2138,-1.5525
2139,-2.4423
2140,-2.75054
2141,-2.35154
2142,-1.5
2143,-1.5
2144,-1.5
2145,-1.5
2146,-1.5
2147,-1.5
2148,-1.5
2149,-1.5
2150,-1.5
2151,-1.983
2152,-2.18715
2153,-2.68602
2154,-2.67241
2155,-2.37495
2156,-2.75773
2157,-2.4685
2158,-1.57221
2159,-1.5239
2160,-1.65073
2161,-1.5
2162,-1.5
2163,-2.34981
2164,-1.90384
2165,-1.99665
2166,-1.5
2167,-1.5
2168,-1.5
2169,-1.5
2170,-1.5
2171,-1.5
2172,-1.5
2173,-1.5
2174,-1.5
2175,-1.84245
2176,-2.06863
2177,-2.64538
2178,-2.60992
2179,-2.32274
2180,-2.76887
2181,-1.81958
2182,-1.6394
2183,-1.50803
2184,-2.01612
2185,-1.5
2186,-1.5
2187,-1.67458
2188,-2.57616
2189,-1.92249
2190,-1.5
2191,-1.5
2192,-1.5
2193,-1.5
2194,-1.5
2195,-1.5
2196,-1.5
2197,-1.5
2198,-1.5
2199,-1.70465
2200,-2.0707
2201,-2.65312
2202,-2.62367
2203,-3.08378
2204,-2.18271
2205,-1.89119
2206,-1.64689
2207,-1.58261
2208,-1.50545
2209,-1.5
2210,-1.96205
2211,-1.7078
2212,-1.93322
2213,-2.04676
2214,-1.5
2215,-1.5
2216,-1.5
2217,-1.5
2218,-1.5
2219,-1.5
2220,-1.5
2221,-1.5
2222,-1.5
2223,-2.02789
2224,-2.86604
2225,-3.36727
2226,-2.62164
2227,-2.37068
2228,-2.80448
2229,-1.88708
2230,-1.68709
2231,-1.65168
2232,-2.06692
2233,-1.5
2234,-1.51924
2235,-1.60754
2236,-2.3141
2237,-1.85634
2238,-1.5
2239,-1.5
2240,-1.5
2241,-1.5
2242,-1.5
2243,-1.5
2244,-1.5
2245,-1.5
2246,-1.5
2247,-2.25506
2248,-2.98239
2249,-3.4481
2250,-2.70887
2251,-2.45279
2252,-2.87973
2253,-2.59689
2254,-1.65525
2255,-1.6047
2256,-2.19554
2257,-2.12699
2258,-2.12798
2259,-2.16719
2260,-2.16905
2261,-2.0569
2262,-1.91807
2263,-1.61246
2264,-1.5
2265,-1.55481
2266,-1.5
2267,-1.5
2268,-1.63891
2269,-1.89299
2270,-1.88433
2271,-2.30312
2272,-2.7981
2273,-3.17609
2274,-3.19617
2275,-2.31899
2276,-2.11206
2277,-2.45549
2278,-2.21039
2279,-1.5
2280,-2.04746
2281,-2.00339
2282,-2.07065
2283,-2.13306
2284,-1.79408
2285,-2.5007
2286,-2.35485
2287,-1.90224
2288,-1.5
2289,-1.5
2290,-1.5
2291,-1.5
2292,-1.5
2293,-1.5
2294,-1.5
2295,-2.07032
2296,-2.84672
2297,-2.64278
2298,-2.64074
2299,-2.75213
2300,-2.83901
2301,-2.5834
2302,-2.33878
2303,-2.2907
2304,-1.5386
2305,-1.5
2306,-2.23
2307,-2.40127
2308,-2.57366
2309,-2.28927
2310,-1.51646
2311,-1.5
2312,-1.5
2313,-1.5
2314,-1.5
2315,-1.5
2316,-1.5
2317,-1.5
2318,-1.57317
2319,-2.40257
2320,-3.06672
2321,-3.49517
2322,-2.78673
2323,-3.23893
2324,-2.2856
2325,-2.63695
2326,-2.37744
2327,-2.35111
2328,-2.26427
2329,-2.23518
2330,-2.27483
2331,-2.44265
2332,-2.62605
2333,-2.49791
2334,-1.94852
2335,-1.5
2336,-1.5
2337,-1.5
2338,-1.5
2339,-1.5
2340,-1.5
2341,-1.61936
2342,-1.95331
2343,-2.53366
2344,-3.20689
2345,-3.67874
2346,-3.67511
2347,-3.41498
2348,-3.13844
2349,-2.8035
2350,-2.47071
2351,-1.70124
2352,-2.29469
2353,-2.26593
2354,-1.63018
2355,-1.77524
2356,-2.66446
2357,-2.52136
2358,-1.97633
2359,-1.5
2360,-1.5
2361,-1.5
2362,-1.5
2363,-1.5
2364,-1.5
2365,-1.5
2366,-1.5
2367,-2.41796
2368,-3.09631
2369,-3.48636
2370,-2.7108
2371,-2.54
2372,-3.0785
2373,-2.7179
2374,-2.41678
2375,-2.34122
2376,-2.23321
2377,-2.13822
2378,-1.61318
2379,-1.5
2380,-2.09499
2381,-1.5
2382,-1.5
2383,-1.5
2384,-1.5
2385,-1.5
2386,-1.5
2387,-1.5
2388,-1.5
2389,-1.5
2390,-1.5
2391,-1.5
2392,-1.8235
2393,-2.26076
2394,-2.20094
2395,-2.20344
2396,-2.11932
2397,-1.86633
2398,-1.62116
2399,-1.57522
2400,-1.5
2401,-1.98375
2402,-1.5
2403,-1.5
2404,-1.5
2405,-1.5
2406,-1.5
2407,-1.5
2408,-1.5
2409,-1.5
2410,-1.5
2411,-1.5
2412,-1.5
2413,-1.5
2414,-1.5
2415,-1.5
2416,-2.16378
2417,-2.81707
2418,-2.85386
2419,-2.55239
2420,-2.14597
2421,-1.9263
2422,-1.75131
2423,-1.65586
2424,-1.5
2425,-1.5
2426,-1.5
2427,-1.5
2428,-1.5
2429,-1.5
2430,-1.5
2431,-1.5
2432,-1.5
2433,-1.5
2434,-1.5
2435,-1.5
2436,-1.5
2437,-1.5
2438,-1.5
2439,-1.5
2440,-1.5
2441,-1.92791
2442,-2.07616
2443,-1.94353
2444,-1.78927
2445,-1.58438
2446,-1.5
2447,-1.5
2448,-1.5
2449,-1.5
2450,-1.5
2451,-1.5
2452,-1.5
2453,-1.5
2454,-1.5
2455,-1.5
2456,-1.5
2457,-1.5
2458,-1.5
2459,-1.5
2460,-1.5
2461,-1.5
2462,-1.5
2463,-1.5
2464,-1.55022
2465,-2.11009
2466,-2.19786
2467,-2.6771
2468,-1.8202
2469,-1.58146
2470,-1.5
2471,-1.5
2472,-1.5
2473,-1.9296
2474,-1.686
2475,-1.5
2476,-1.5
2477,-1.56169
2478,-1.5
2479,-1.5
2480,-1.5
2481,-1.5
2482,-1.5
2483,-1.5
2484,-1.5
2485,-1.5
2486,-1.5
2487,-1.6093
2488,-1.96401
2489,-2.4522
2490,-2.4287
2491,-2.22302
2492,-2.7176
2493,-1.74464
2494,-1.51727
2495,-1.5
2496,-1.5
2497,-1.5
2498,-1.5
2499,-1.5067
2500,-1.56912
2501,-1.86339
2502,-1.5
2503,-1.5
2504,-1.5
2505,-1.5
2506,-1.5
2507,-1.5
2508,-1.5
2509,-1.5
2510,-1.5
2511,-1.62379
2512,-1.85142
2513,-2.4232
2514,-2.47372
2515,-2.21852
2516,-2.00449
2517,-2.43347
2518,-1.54372
2519,-1.5
2520,-1.5
2521,-2.07546
2522,-1.74265
2523,-1.53044
2524,-1.51018
2525,-1.5
2526,-1.5
2527,-1.5
2528,-1.5
2529,-1.5
2530,-1.5
2531,-1.5
2532,-1.5
2533,-1.5
2534,-1.5
2535,-1.5
2536,-1.75392
2537,-2.31138
2538,-2.3617
2539,-2.14722
2540,-1.93052
2541,-1.69118
2542,-1.5
2543,-1.5
2544,-1.5
2545,-1.5
2546,-1.64546
2547,-1.5
2548,-1.5
2549,-1.5
2550,-1.5
2551,-1.5
2552,-1.5
2553,-1.5
2554,-1.5
2555,-1.5
2556,-1.5
2557,-1.5
2558,-1.5
2559,-1.5
2560,-1.7156
2561,-2.2825
2562,-2.30222
2563,-2.06151
2564,-1.89445
2565,-1.7285
2566,-1.5
2567,-1.5
2568,-1.5
2569,-1.5
2570,-1.5
2571,-1.5
2572,-1.61716
2573,-1.5
2574,-1.5
2575,-1.5
2576,-1.5
2577,-1.5
2578,-1.5
2579,-1.5
2580,-1.5
2581,-1.5
2582,-1.5
2583,-1.5
2584,-1.65396
2585,-2.17808
2586,-2.247
2587,-1.993
2588,-1.7645
2589,-1.5431
2590,-1.5
2591,-1.97695
2592,-1.67697
2593,-1.5
2594,-1.84345
2595,-1.85381
2596,-1.70883
2597,-1.5
2598,-1.5
2599,-1.5
2600,-1.5
2601,-1.5
2602,-1.5
2603,-1.5
2604,-1.5
2605,-1.5
2606,-1.75054
2607,-2.09025
2608,-2.49115
2609,-2.19907
2610,-2.92468
2611,-2.02225
2612,-2.47915
2613,-2.2265
2614,-1.5
2615,-1.5
2616,-1.5
2617,-1.70676
2618,-1.98008
2619,-1.5
2620,-2.37214
2621,-2.19586
2622,-1.75072
2623,-1.5
2624,-1.5
2625,-1.5
2626,-1.5
2627,-1.5
2628,-1.5
2629,-1.5
2630,-1.5
2631,-1.5
2632,-1.86944
2633,-2.4499
2634,-2.497
2635,-2.23158
2636,-1.94325
2637,-1.65359
2638,-1.5
2639,-1.59646
2640,-2.01136
2641,-2.00434
2642,-1.5
2643,-1.51225
2644,-2.26344
2645,-1.63625
2646,-1.5
2647,-1.5
2648,-1.5
2649,-1.5
2650,-1.5
2651,-1.5
2652,-1.5
2653,-1.5
2654,-1.5
2655,-1.60983
2656,-1.86334
2657,-2.47832
2658,-2.60388
2659,-2.34902
2660,-2.04913
2661,-1.7855
2662,-1.559
2663,-1.5
2664,-1.98358
2665,-1.5
2666,-1.5
2667,-1.60614
2668,-1.65154
2669,-1.58256
2670,-1.5
2671,-1.5
2672,-1.5
2673,-1.5
2674,-1.5
2675,-1.5
2676,-1.5
2677,-1.5
2678,-1.5
2679,-1.64769
2680,-1.87556
2681,-2.45746
2682,-2.564
2683,-2.314
2684,-2.0115
2685,-2.38874
2686,-1.50888
2687,-2.12589
2688,-1.5
2689,-2.04587
2690,-2.05524
2691,-1.56364
2692,-1.64267
2693,-1.63451
2694,-1.5
2695,-1.5
2696,-1.5
2697,-1.5
2698,-1.5
2699,-1.5
2700,-1.5
2701,-1.5
2702,-1.5
2703,-1.83578
2704,-1.91164
2705,-2.46591
2706,-2.493
2707,-2.24443
2708,-1.9951
2709,-1.70989
2710,-1.5
2711,-1.5
2712,-1.5
2713,-1.66916
2714,-1.5
2715,-1.54314
2716,-1.5775
2717,-1.76441
2718,-1.5
2719,-1.5
2720,-1.5
2721,-1.5
2722,-1.5
2723,-1.5
2724,-1.5
2725,-1.5
2726,-1.5
2727,-1.85846
2728,-1.89909
2729,-2.40789
2730,-2.47446
2731,-2.90926
2732,-1.98731
2733,-2.41258
2734,-2.2328
2735,-1.5
2736,-1.5
2737,-2.0448
2738,-1.65389
2739,-1.5
2740,-2.0608
2741,-1.86888
2742,-1.5
2743,-1.5
2744,-1.5
2745,-1.5
2746,-1.5
2747,-1.5
2748,-1.5
2749,-1.5
2750,-1.5
2751,-1.67161
2752,-1.80326
2753,-2.33558
2754,-3.12503
2755,-2.16875
2756,-1.89818
2757,-1.66083
2758,-1.5
2759,-1.5
2760,-2.00851
2761,-1.78178
2762,-1.5
2763,-1.95257
2764,-1.75111
2765,-1.5
2766,-1.5
2767,-1.5
2768,-1.5
2769,-1.5
2770,-1.5
2771,-1.5
2772,-1.5
2773,-1.5
2774,-1.5
2775,-1.5
2776,-1.5706
2777,-2.15235
2778,-2.31768
2779,-2.08824
2780,-1.84719
2781,-1.59215
2782,-1.5
2783,-1.5
2784,-1.59693
2785,-1.94891
2786,-1.5
2787,-2.16935
2788,-1.50026
2789,-1.5
2790,-1.5
2791,-1.5
2792,-1.5
2793,-1.5
2794,-1.5
2795,-1.5
2796,-1.5
2797,-1.5
2798,-1.5
2799,-1.62443
2800,-1.80403
2801,-2.34918
2802,-2.43366
2803,-2.82754
2804,-2.52994
2805,-1.61858
2806,-1.5
2807,-1.5
2808,-2.01615
2809,-1.5
2810,-1.5
2811,-1.5
2812,-1.5
2813,-1.5
2814,-1.5
2815,-1.5
2816,-1.5
2817,-1.5
2818,-1.5
2819,-1.5
2820,-1.5
2821,-1.5
2822,-1.5
2823,-1.53395
2824,-1.7594
2825,-2.32314
2826,-2.41508
2827,-2.1295
2828,-2.51978
2829,-1.60294
2830,-2.01188
2831,-1.5
2832,-1.5
2833,-2.02176
2834,-1.5
2835,-1.51377
2836,-1.51798
2837,-1.57891
2838,-1.5
2839,-1.5
2840,-1.5
2841,-1.5
2842,-1.5
2843,-1.5
2844,-1.5
2845,-1.5
2846,-1.5
2847,-1.65041
2848,-1.80695
2849,-2.35388
2850,-2.49372
2851,-2.22585
2852,-1.92805
2853,-1.68564
2854,-1.5
2855,-1.5
2856,-1.5
2857,-2.02188
2858,-1.5
2859,-1.5
2860,-1.5
2861,-1.5
2862,-1.5
2863,-1.5
2864,-1.5
2865,-1.5
2866,-1.5
2867,-1.5
2868,-1.5
2869,-1.5
2870,-1.5
2871,-1.51197
2872,-1.78142
2873,-2.23917
2874,-2.33709
2875,-2.10149
2876,-1.874
2877,-1.717
2878,-1.5
2879,-2.029
2880,-1.948
2881,-1.5
2882,-1.5
2883,-1.5
2884,-1.52185
2885,-1.5
2886,-1.5
2887,-1.5
2888,-1.5
2889,-1.5
2890,-1.5
2891,-1.5
2892,-1.5
2893,-1.5
2894,-1.5
2895,-1.5
2896,-1.5
2897,-1.84177
2898,-2.0245
2899,-1.8395
2900,-1.657
2901,-1.5
2902,-1.86936
2903,-1.5
2904,-1.5
2905,-1.5
2906,-1.5
2907,-1.5
2908,-1.5
2909,-1.5
2910,-1.5
2911,-1.5
2912,-1.5
2913,-1.5
2914,-1.5
2915,-1.5
2916,-1.5
2917,-1.5
2918,-1.5
2919,-1.5
2920,-1.62118
2921,-2.13827
2922,-2.274
2923,-2.0335
2924,-1.801
2925,-1.6425
2926,-1.5
2927,-1.5
2928,-1.5
2929,-1.5
2930,-1.5
2931,-1.5
2932,-1.5
2933,-1.5
2934,-1.5
2935,-1.5
2936,-1.5
2937,-1.5
2938,-1.5
2939,-1.5
2940,-1.5
2941,-1.5
2942,-1.5
2943,-1.5
2944,-1.52091
2945,-2.08291
2946,-2.2425
2947,-2.02
2948,-1.7935
2949,-1.546
2950,-1.5
2951,-1.5
2952,-1.5
2953,-1.5
2954,-1.5
2955,-1.5
2956,-1.5
2957,-1.5
2958,-1.5
2959,-1.5
2960,-1.5
2961,-1.5
2962,-1.5
2963,-1.5
2964,-1.5
2965,-1.5
2966,-1.5
2967,-1.61617
2968,-1.84096
2969,-2.37527
2970,-2.488
2971,-2.184
2972,-1.949
2973,-1.7475
2974,-1.5165
2975,-1.5
2976,-2.0655
2977,-1.5
2978,-1.86942
2979,-1.51082
2980,-1.5
2981,-1.5
2982,-1.5
2983,-1.5
2984,-1.5
2985,-1.5
2986,-1.5
2987,-1.5
2988,-1.5
2989,-1.5
2990,-1.5
2991,-1.84128
2992,-1.97696
2993,-2.46504
2994,-2.568
2995,-2.2755
2996,-2.0315
2997,-2.4585
2998,-2.2765
2999,-1.5
3000,-1.8004
3001,-1.5
3002,-1.5
3003,-1.53186
3004,-1.5
3005,-1.5
3006,-1.5
3007,-1.5
3008,-1.5
3009,-1.5
3010,-1.5
3011,-1.5
3012,-1.5
3013,-1.5
3014,-1.5
3015,-1.76744
3016,-1.93977
3017,-2.44004
3018,-3.2625
3019,-2.2635
3020,-2.733
3021,-2.468
3022,-1.5905
3023,-1.5
3024,-1.5
3025,-1.5
3026,-1.5
3027,-1.56022
3028,-2.20794
3029,-1.74062
3030,-1.5
3031,-1.5
3032,-1.5
3033,-1.5
3034,-1.5
3035,-1.5
3036,-1.5
3037,-1.5
3038,-1.5
3039,-1.50063
3040,-2.03669
3041,-2.43504
3042,-2.4795
3043,-2.883
3044,-1.94
3045,-1.6915
3046,-1.523
3047,-1.5
3048,-1.5
3049,-1.9835
3050,-1.5
3051,-2.07872
3052,-2.00566
3053,-1.5
3054,-1.5
3055,-1.5
3056,-1.5
3057,-1.5
3058,-1.5
3059,-1.5
3060,-1.5
3061,-1.5
3062,-1.5
3063,-1.76713
3064,-1.90232
3065,-2.36941
3066,-2.4775
3067,-2.1895
3068,-1.9815
3069,-1.8035
3070,-1.6125
3071,-1.5
3072,-1.5
3073,-1.5
3074,-1.516
3075,-2.05786
3076,-1.88417
3077,-1.54292
3078,-1.5
3079,-1.5
3080,-1.5
3081,-1.5
3082,-1.5
3083,-1.5
3084,-1.5
3085,-1.5
3086,-1.5
3087,-1.5
3088,-1.85097
3089,-2.86027
3090,-2.235
3091,-1.9875
3092,-1.781
3093,-1.593
3094,-1.5
3095,-1.77816
3096,-1.92
3097,-1.5
3098,-1.5
3099,-1.80609
3100,-1.5
3101,-1.5
3102,-1.5
3103,-1.5
3104,-1.5
3105,-1.5
3106,-1.5
3107,-1.5
3108,-1.5
3109,-1.5
3110,-1.5
3111,-1.5
3112,-1.5
3113,-1.87591
3114,-2.084
3115,-2.5585
3116,-1.6555
3117,-1.78289
3118,-1.5
3119,-1.5
3120,-1.8065
3121,-1.826
3122,-1.8885
3123,-1.5
3124,-2.03956
3125,-1.78152
3126,-1.5
3127,-1.5
3128,-1.5
3129,-1.5
3130,-1.5
3131,-1.5
3132,-1.5
3133,-1.5
3134,-1.50712
3135,-2.08299
3136,-2.5778
3137,-2.211
3138,-2.9165
3139,-1.933
3140,-1.7145
3141,-1.5225
3142,-1.5
3143,-1.5
3144,-1.5
3145,-1.88
3146,-1.5
3147,-2.007
3148,-1.5
3149,-1.5
3150,-1.5
3151,-1.5
3152,-1.5
3153,-1.5
3154,-1.5
3155,-1.5
3156,-1.5
3157,-1.5
3158,-1.5
3159,-1.5
3160,-1.76605
3161,-2.2265
3162,-2.375
3163,-2.116
3164,-1.856
3165,-1.6445
3166,-1.5
3167,-1.87505
3168,-1.953
3169,-1.5
3170,-1.5
3171,-1.5
3172,-1.5
3173,-1.5
3174,-1.5
3175,-1.5
3176,-1.5
3177,-1.5
3178,-1.5
3179,-1.5
3180,-1.5
3181,-1.5
3182,-1.5
3183,-1.52482
3184,-1.71389
3185,-2.28109
3186,-2.471
3187,-2.218
3188,-1.9665
3189,-1.7205
3190,-1.524
3191,-1.5
3192,-2.0745
3193,-1.5
3194,-1.5
3195,-1.5
3196,-1.99715
3197,-1.5
3198,-1.5
3199,-1.5
3200,-1.5
3201,-1.5
3202,-1.5
3203,-1.5
3204,-1.5
3205,-1.5
3206,-1.5
3207,-1.5
3208,-1.76862
3209,-2.30959
3210,-2.454
3211,-2.2065
3212,-1.9835
3213,-1.763
3214,-1.522
3215,-1.5
3216,-1.5
3217,-1.5
3218,-1.7716
3219,-1.5
3220,-1.5
3221,-1.5
3222,-1.5
3223,-1.5
3224,-1.5
3225,-1.5
3226,-1.5
3227,-1.5
3228,-1.5
3229,-1.5
3230,-1.5
3231,-1.5
3232,-1.80172
3233,-2.28295
3234,-2.428
3235,-2.2055
3236,-2.0135
3237,-1.793
3238,-1.6045
3239,-1.5345
3240,-1.5
3241,-1.5
3242,-1.93586
3243,-2.04767
3244,-1.5
3245,-1.5
3246,-1.5
3247,-1.5
3248,-1.5
3249,-1.5
3250,-1.5
3251,-1.5
3252,-1.5
3253,-1.5
3254,-1.5
3255,-1.5
3256,-1.70626
3257,-2.16022
3258,-2.3725
3259,-2.1335
3260,-1.913
3261,-1.7365
3262,-1.5535
3263,-1.5
3264,-1.5
3265,-2.056
3266,-1.5
3267,-1.80781
3268,-1.5
3269,-1.5
3270,-1.5
3271,-1.5
3272,-1.5
3273,-1.5
3274,-1.5
3275,-1.5
3276,-1.5
3277,-1.5
3278,-1.5
3279,-1.5
3280,-1.54472
3281,-2.05959
3282,-2.331
3283,-2.15
3284,-1.9225
3285,-1.6525
3286,-1.5
3287,-1.5
3288,-1.5
3289,-1.82271
3290,-1.5
3291,-1.5
3292,-1.94687
3293,-1.5
3294,-1.5
3295,-1.5
3296,-1.5
3297,-1.5
3298,-1.5
3299,-1.5
3300,-1.5
3301,-1.5
3302,-1.5
3303,-1.65787
3304,-1.8844
3305,-2.36409
3306,-2.5515
3307,-2.256
3308,-1.9985
3309,-1.755
3310,-1.5995
3311,-1.5025
3312,-1.5
3313,-1.5
3314,-1.5
3315,-1.5
3316,-2.0426
3317,-1.53056
3318,-1.5
3319,-1.5
3320,-1.5
3321,-1.5
3322,-1.5
3323,-1.5
3324,-1.5
3325,-1.5
3326,-1.5
3327,-2.05627
3328,-1.98037
3329,-3.07568
3330,-3.1815
3331,-2.899
3332,-2.656
3333,-1.722
3334,-2.237
3335,-2.145
3336,-1.90089
3337,-2.1205
3338,-2.1495
3339,-2.18617
