,Diesel,Solar,Hydrogen
13388,500.0,500.0,270.0
13389,500.0,500.0,270.0
13390,500.0,500.0,270.0
13391,500.0,500.0,270.0
13392,500.0,500.0,270.0
13393,500.0,500.0,270.0
13394,500.0,500.0,270.0
13395,500.0,500.0,270.0
13396,500.0,500.0,270.0
13397,500.0,500.0,270.0
13398,159.0,159.0,270.0
13399,159.0,159.0,270.0
13400,159.0,159.0,270.0
13401,159.0,159.0,270.0
13402,159.0,159.0,270.0
13403,159.0,159.0,270.0
13404,159.0,159.0,270.0
13405,159.0,159.0,270.0
13406,159.0,159.0,270.0
13407,500.0,500.0,270.0
13408,500.0,500.0,270.0
13409,500.0,500.0,270.0
13410,500.0,500.0,270.0
13411,500.0,500.0,270.0
13412,500.0,500.0,270.0
13413,500.0,500.0,270.0
13414,500.0,500.0,270.0
13415,500.0,500.0,270.0
13416,500.0,500.0,270.0
13417,500.0,500.0,270.0
13418,500.0,500.0,270.0
13419,500.0,500.0,270.0
13420,500.0,500.0,270.0
13421,500.0,500.0,270.0
13422,500.0,500.0,270.0
13423,159.0,159.0,270.0
13424,159.0,159.0,270.0
13425,159.0,159.0,270.0
13426,159.0,159.0,270.0
13427,159.0,159.0,270.0
13428,159.0,159.0,270.0
13429,159.0,159.0,270.0
13430,500.0,500.0,270.0
13431,500.0,500.0,270.0
13432,500.0,500.0,270.0
13433,500.0,500.0,270.0
13434,500.0,500.0,270.0
13435,500.0,500.0,270.0
13436,500.0,500.0,270.0
13437,500.0,500.0,270.0
13438,500.0,500.0,270.0
13439,500.0,500.0,270.0
13440,500.0,500.0,270.0
13441,500.0,500.0,270.0
13442,500.0,500.0,270.0
13443,500.0,500.0,270.0
13444,500.0,500.0,270.0
13445,500.0,500.0,270.0
13446,500.0,500.0,270.0
13447,159.0,159.0,270.0
13448,159.0,159.0,270.0
13449,159.0,159.0,270.0
13450,159.0,159.0,270.0
13451,159.0,159.0,270.0
13452,159.0,159.0,270.0
13453,159.0,159.0,270.0
13454,500.0,500.0,270.0
13455,500.0,500.0,270.0
13456,500.0,500.0,270.0
13457,500.0,500.0,270.0
13458,500.0,500.0,270.0
13459,500.0,500.0,270.0
13460,500.0,500.0,270.0
13461,500.0,500.0,270.0
13462,500.0,500.0,270.0
13463,500.0,500.0,270.0
13464,500.0,500.0,270.0
13465,500.0,500.0,270.0
13466,500.0,500.0,270.0
13467,500.0,500.0,270.0
13468,500.0,500.0,270.0
13469,500.0,500.0,270.0
13470,500.0,500.0,270.0
13471,159.0,159.0,270.0
13472,159.0,159.0,270.0
13473,159.0,159.0,270.0
13474,159.0,159.0,270.0
13475,159.0,159.0,270.0
13476,159.0,159.0,270.0
13477,159.0,159.0,270.0
13478,500.0,500.0,270.0
13479,500.0,500.0,270.0
13480,500.0,500.0,270.0
13481,500.0,500.0,270.0
13482,500.0,500.0,270.0
13483,500.0,500.0,270.0
13484,500.0,500.0,270.0
13485,500.0,500.0,270.0
13486,500.0,500.0,270.0
13487,500.0,500.0,270.0
13488,500.0,500.0,270.0
13489,500.0,500.0,270.0
13490,500.0,500.0,270.0
13491,500.0,500.0,270.0
13492,500.0,500.0,270.0
13493,500.0,500.0,270.0
13494,159.0,159.0,270.0
13495,159.0,159.0,270.0
13496,159.0,159.0,270.0
13497,159.0,159.0,270.0
13498,159.0,159.0,270.0
13499,159.0,159.0,270.0
13500,159.0,159.0,270.0
13501,159.0,159.0,270.0
13502,159.0,159.0,270.0
13503,500.0,500.0,270.0
13504,500.0,500.0,270.0
13505,500.0,500.0,270.0
13506,500.0,500.0,270.0
13507,500.0,500.0,270.0
13508,500.0,500.0,270.0
13509,500.0,500.0,270.0
13510,500.0,500.0,270.0
13511,500.0,500.0,270.0
13512,500.0,500.0,270.0
13513,500.0,500.0,270.0
13514,500.0,500.0,270.0
13515,500.0,500.0,270.0
13516,500.0,500.0,270.0
13517,500.0,500.0,270.0
13518,159.0,159.0,270.0
13519,159.0,159.0,270.0
13520,159.0,159.0,270.0
13521,159.0,159.0,270.0
13522,159.0,159.0,270.0
13523,159.0,159.0,270.0
13524,159.0,159.0,270.0
13525,159.0,159.0,270.0
13526,159.0,159.0,270.0
13527,500.0,500.0,270.0
13528,500.0,500.0,270.0
13529,500.0,500.0,270.0
13530,500.0,500.0,270.0
13531,500.0,500.0,270.0
13532,500.0,500.0,270.0
13533,500.0,500.0,270.0
13534,500.0,500.0,270.0
13535,500.0,500.0,270.0
13536,500.0,500.0,270.0
13537,500.0,500.0,270.0
13538,500.0,500.0,270.0
13539,500.0,500.0,270.0
13540,500.0,500.0,270.0
13541,500.0,500.0,270.0
13542,159.0,159.0,270.0
13543,159.0,159.0,270.0
13544,159.0,159.0,270.0
13545,159.0,159.0,270.0
13546,159.0,159.0,270.0
13547,159.0,159.0,270.0
13548,159.0,159.0,270.0
13549,159.0,159.0,270.0
13550,159.0,159.0,270.0
13551,500.0,500.0,270.0
13552,500.0,500.0,270.0
13553,500.0,500.0,270.0
13554,500.0,500.0,270.0
13555,500.0,500.0,270.0
13556,500.0,500.0,270.0
13557,500.0,500.0,270.0
13558,500.0,500.0,270.0
13559,500.0,500.0,270.0
13560,500.0,500.0,270.0
13561,500.0,500.0,270.0
13562,500.0,500.0,270.0
13563,500.0,500.0,270.0
13564,500.0,500.0,270.0
13565,500.0,500.0,270.0
13566,159.0,159.0,270.0
13567,159.0,159.0,270.0
13568,159.0,159.0,270.0
13569,159.0,159.0,270.0
13570,159.0,159.0,270.0
13571,159.0,159.0,270.0
13572,159.0,159.0,270.0
13573,159.0,159.0,270.0
13574,159.0,159.0,270.0
13575,500.0,500.0,270.0
13576,500.0,500.0,270.0
13577,500.0,500.0,270.0
13578,500.0,500.0,270.0
13579,500.0,500.0,270.0
13580,500.0,500.0,270.0
13581,500.0,500.0,270.0
13582,500.0,500.0,270.0
13583,500.0,500.0,270.0
13584,500.0,500.0,270.0
13585,500.0,500.0,270.0
13586,500.0,500.0,270.0
13587,500.0,500.0,270.0
13588,500.0,500.0,270.0
13589,500.0,500.0,270.0
13590,500.0,500.0,270.0
13591,159.0,159.0,270.0
13592,159.0,159.0,270.0
13593,159.0,159.0,270.0
13594,159.0,159.0,270.0
13595,159.0,159.0,270.0
13596,159.0,159.0,270.0
13597,159.0,159.0,270.0
13598,159.0,159.0,270.0
13599,500.0,500.0,270.0
13600,500.0,500.0,270.0
13601,500.0,500.0,270.0
13602,500.0,500.0,270.0
13603,500.0,500.0,270.0
13604,500.0,500.0,270.0
13605,500.0,500.0,270.0
13606,500.0,500.0,270.0
13607,500.0,500.0,270.0
13608,500.0,500.0,270.0
13609,500.0,500.0,270.0
13610,500.0,500.0,270.0
13611,500.0,500.0,270.0
13612,500.0,500.0,270.0
13613,500.0,500.0,270.0
13614,159.0,159.0,270.0
13615,159.0,159.0,270.0
13616,159.0,159.0,270.0
13617,159.0,159.0,270.0
13618,159.0,159.0,270.0
13619,159.0,159.0,270.0
13620,159.0,159.0,270.0
13621,159.0,159.0,270.0
13622,159.0,159.0,270.0
13623,500.0,500.0,270.0
13624,500.0,500.0,270.0
13625,500.0,500.0,270.0
13626,500.0,500.0,270.0
13627,500.0,500.0,270.0
13628,500.0,500.0,270.0
13629,500.0,500.0,270.0
13630,500.0,500.0,270.0
13631,500.0,500.0,270.0
13632,500.0,500.0,270.0
13633,500.0,500.0,270.0
13634,500.0,500.0,270.0
13635,500.0,500.0,270.0
13636,500.0,500.0,270.0
13637,500.0,500.0,270.0
13638,159.0,159.0,270.0
13639,159.0,159.0,270.0
13640,159.0,159.0,270.0
13641,159.0,159.0,270.0
13642,159.0,159.0,270.0
13643,159.0,159.0,270.0
13644,159.0,159.0,270.0
13645,159.0,159.0,270.0
13646,159.0,159.0,270.0
13647,500.0,500.0,270.0
13648,500.0,500.0,270.0
13649,500.0,500.0,270.0
13650,500.0,500.0,270.0
13651,500.0,500.0,270.0
13652,500.0,500.0,270.0
13653,500.0,500.0,270.0
13654,500.0,500.0,270.0
13655,500.0,500.0,270.0
13656,500.0,500.0,270.0
13657,500.0,500.0,270.0
13658,500.0,500.0,270.0
13659,500.0,500.0,270.0
13660,500.0,500.0,270.0
13661,500.0,500.0,270.0
13662,159.0,159.0,270.0
13663,159.0,159.0,270.0
13664,159.0,159.0,270.0
13665,159.0,159.0,270.0
13666,159.0,159.0,270.0
13667,159.0,159.0,270.0
13668,159.0,159.0,270.0
13669,159.0,159.0,270.0
13670,159.0,159.0,270.0
13671,500.0,500.0,270.0
13672,500.0,500.0,270.0
13673,500.0,500.0,270.0
13674,500.0,500.0,270.0
13675,500.0,500.0,270.0
13676,500.0,500.0,270.0
13677,500.0,500.0,270.0
13678,500.0,500.0,270.0
13679,500.0,500.0,270.0
13680,500.0,500.0,270.0
13681,500.0,500.0,270.0
13682,500.0,500.0,270.0
13683,500.0,500.0,270.0
13684,500.0,500.0,270.0
13685,500.0,500.0,270.0
13686,159.0,159.0,270.0
13687,159.0,159.0,270.0
13688,159.0,159.0,270.0
13689,159.0,159.0,270.0
13690,159.0,159.0,270.0
13691,159.0,159.0,270.0
13692,159.0,159.0,270.0
13693,159.0,159.0,270.0
13694,159.0,159.0,270.0
13695,500.0,500.0,270.0
13696,500.0,500.0,270.0
13697,500.0,500.0,270.0
13698,500.0,500.0,270.0
13699,500.0,500.0,270.0
13700,500.0,500.0,270.0
13701,500.0,500.0,270.0
13702,500.0,500.0,270.0
13703,500.0,500.0,270.0
13704,500.0,500.0,270.0
13705,500.0,500.0,270.0
13706,500.0,500.0,270.0
13707,500.0,500.0,270.0
13708,500.0,500.0,270.0
13709,500.0,500.0,270.0
13710,500.0,500.0,270.0
13711,159.0,159.0,270.0
13712,159.0,159.0,270.0
13713,159.0,159.0,270.0
13714,159.0,159.0,270.0
13715,159.0,159.0,270.0
13716,159.0,159.0,270.0
13717,159.0,159.0,270.0
13718,500.0,500.0,270.0
13719,500.0,500.0,270.0
13720,500.0,500.0,270.0
13721,500.0,500.0,270.0
13722,500.0,500.0,270.0
13723,500.0,500.0,270.0
13724,500.0,500.0,270.0
13725,500.0,500.0,270.0
13726,500.0,500.0,270.0
13727,500.0,500.0,270.0
13728,500.0,500.0,270.0
13729,500.0,500.0,270.0
13730,500.0,500.0,270.0
13731,500.0,500.0,270.0
13732,500.0,500.0,270.0
13733,500.0,500.0,270.0
13734,500.0,500.0,270.0
13735,159.0,159.0,270.0
13736,159.0,159.0,270.0
13737,159.0,159.0,270.0
13738,159.0,159.0,270.0
13739,159.0,159.0,270.0
13740,159.0,159.0,270.0
13741,159.0,159.0,270.0
13742,500.0,500.0,270.0
13743,500.0,500.0,270.0
13744,500.0,500.0,270.0
13745,500.0,500.0,270.0
13746,500.0,500.0,270.0
13747,500.0,500.0,270.0
13748,500.0,500.0,270.0
13749,500.0,500.0,270.0
13750,500.0,500.0,270.0
13751,500.0,500.0,270.0
13752,500.0,500.0,270.0
13753,500.0,500.0,270.0
13754,500.0,500.0,270.0
13755,500.0,500.0,270.0
13756,500.0,500.0,270.0
13757,500.0,500.0,270.0
13758,500.0,500.0,270.0
13759,159.0,159.0,270.0
13760,159.0,159.0,270.0
13761,159.0,159.0,270.0
13762,159.0,159.0,270.0
13763,159.0,159.0,270.0
13764,159.0,159.0,270.0
13765,159.0,159.0,270.0
13766,500.0,500.0,270.0
13767,500.0,500.0,270.0
13768,500.0,500.0,270.0
13769,500.0,500.0,270.0
13770,500.0,500.0,270.0
13771,500.0,500.0,270.0
13772,500.0,500.0,270.0
13773,500.0,500.0,270.0
13774,500.0,500.0,270.0
13775,500.0,500.0,270.0
13776,500.0,500.0,270.0
13777,500.0,500.0,270.0
13778,500.0,500.0,270.0
13779,500.0,500.0,270.0
13780,500.0,500.0,270.0
13781,500.0,500.0,270.0
13782,500.0,500.0,270.0
13783,159.0,159.0,270.0
13784,159.0,159.0,270.0
13785,159.0,159.0,270.0
13786,159.0,159.0,270.0
13787,159.0,159.0,270.0
13788,159.0,159.0,270.0
13789,159.0,159.0,270.0
13790,500.0,500.0,270.0
13791,500.0,500.0,270.0
13792,500.0,500.0,270.0
13793,500.0,500.0,270.0
13794,500.0,500.0,270.0
13795,500.0,500.0,270.0
13796,500.0,500.0,270.0
13797,500.0,500.0,270.0
13798,500.0,500.0,270.0
13799,500.0,500.0,270.0
13800,500.0,500.0,270.0
13801,500.0,500.0,270.0
13802,500.0,500.0,270.0
13803,500.0,500.0,270.0
13804,500.0,500.0,270.0
13805,500.0,500.0,270.0
13806,500.0,500.0,270.0
13807,159.0,159.0,270.0
13808,159.0,159.0,270.0
13809,159.0,159.0,270.0
13810,159.0,159.0,270.0
13811,159.0,159.0,270.0
13812,159.0,159.0,270.0
13813,159.0,159.0,270.0
13814,500.0,500.0,270.0
13815,500.0,500.0,270.0
13816,500.0,500.0,270.0
13817,500.0,500.0,270.0
13818,500.0,500.0,270.0
13819,500.0,500.0,270.0
13820,500.0,500.0,270.0
13821,500.0,500.0,270.0
13822,500.0,500.0,270.0
13823,500.0,500.0,270.0
13824,500.0,500.0,270.0
13825,500.0,500.0,270.0
13826,500.0,500.0,270.0
13827,500.0,500.0,270.0
13828,500.0,500.0,270.0
13829,500.0,500.0,270.0
13830,159.0,159.0,270.0
13831,159.0,159.0,270.0
13832,159.0,159.0,270.0
13833,159.0,159.0,270.0
13834,159.0,159.0,270.0
13835,159.0,159.0,270.0
13836,159.0,159.0,270.0
13837,159.0,159.0,270.0
13838,500.0,500.0,270.0
13839,500.0,500.0,270.0
13840,500.0,500.0,270.0
13841,500.0,500.0,270.0
13842,500.0,500.0,270.0
13843,500.0,500.0,270.0
13844,500.0,500.0,270.0
13845,500.0,500.0,270.0
13846,500.0,500.0,270.0
13847,500.0,500.0,270.0
13848,500.0,500.0,270.0
13849,500.0,500.0,270.0
13850,500.0,500.0,270.0
13851,500.0,500.0,270.0
13852,500.0,500.0,270.0
13853,500.0,500.0,270.0
13854,159.0,159.0,270.0
13855,159.0,159.0,270.0
13856,159.0,159.0,270.0
13857,159.0,159.0,270.0
13858,159.0,159.0,270.0
13859,159.0,159.0,270.0
13860,159.0,159.0,270.0
13861,159.0,159.0,270.0
13862,159.0,159.0,270.0
13863,500.0,500.0,270.0
13864,500.0,500.0,270.0
13865,500.0,500.0,270.0
13866,500.0,500.0,270.0
13867,500.0,500.0,270.0
13868,500.0,500.0,270.0
13869,500.0,500.0,270.0
13870,500.0,500.0,270.0
13871,500.0,500.0,270.0
13872,500.0,500.0,270.0
13873,500.0,500.0,270.0
13874,500.0,500.0,270.0
13875,500.0,500.0,270.0
13876,500.0,500.0,270.0
13877,500.0,500.0,270.0
13878,500.0,500.0,270.0
13879,159.0,159.0,270.0
13880,159.0,159.0,270.0
13881,159.0,159.0,270.0
13882,159.0,159.0,270.0
13883,159.0,159.0,270.0
13884,159.0,159.0,270.0
13885,159.0,159.0,270.0
13886,500.0,500.0,270.0
13887,500.0,500.0,270.0
13888,500.0,500.0,270.0
13889,500.0,500.0,270.0
13890,500.0,500.0,270.0
13891,500.0,500.0,270.0
13892,500.0,500.0,270.0
13893,500.0,500.0,270.0
13894,500.0,500.0,270.0
13895,500.0,500.0,270.0
13896,500.0,500.0,270.0
13897,500.0,500.0,270.0
13898,500.0,500.0,270.0
13899,500.0,500.0,270.0
13900,500.0,500.0,270.0
13901,500.0,500.0,270.0
13902,500.0,500.0,270.0
13903,159.0,159.0,270.0
13904,159.0,159.0,270.0
13905,159.0,159.0,270.0
13906,159.0,159.0,270.0
13907,159.0,159.0,270.0
13908,159.0,159.0,270.0
13909,159.0,159.0,270.0
13910,500.0,500.0,270.0
13911,500.0,500.0,270.0
13912,500.0,500.0,270.0
13913,500.0,500.0,270.0
13914,500.0,500.0,270.0
13915,500.0,500.0,270.0
13916,500.0,500.0,270.0
13917,500.0,500.0,270.0
13918,500.0,500.0,270.0
13919,500.0,500.0,270.0
13920,500.0,500.0,270.0
13921,500.0,500.0,270.0
13922,500.0,500.0,270.0
13923,500.0,500.0,270.0
13924,500.0,500.0,270.0
13925,500.0,500.0,270.0
13926,500.0,500.0,270.0
13927,159.0,159.0,270.0
13928,159.0,159.0,270.0
13929,159.0,159.0,270.0
13930,159.0,159.0,270.0
13931,159.0,159.0,270.0
13932,159.0,159.0,270.0
13933,159.0,159.0,270.0
13934,500.0,500.0,270.0
13935,500.0,500.0,270.0
13936,500.0,500.0,270.0
13937,500.0,500.0,270.0
13938,500.0,500.0,270.0
13939,500.0,500.0,270.0
13940,500.0,500.0,270.0
13941,500.0,500.0,270.0
13942,500.0,500.0,270.0
13943,500.0,500.0,270.0
13944,500.0,500.0,270.0
13945,500.0,500.0,270.0
13946,500.0,500.0,270.0
13947,500.0,500.0,270.0
13948,500.0,500.0,270.0
13949,500.0,500.0,270.0
13950,500.0,500.0,270.0
13951,159.0,159.0,270.0
13952,159.0,159.0,270.0
13953,159.0,159.0,270.0
13954,159.0,159.0,270.0
13955,159.0,159.0,270.0
13956,159.0,159.0,270.0
13957,159.0,159.0,270.0
13958,500.0,500.0,270.0
13959,500.0,500.0,270.0
13960,500.0,500.0,270.0
13961,500.0,500.0,270.0
13962,500.0,500.0,270.0
13963,500.0,500.0,270.0
13964,500.0,500.0,270.0
13965,500.0,500.0,270.0
13966,500.0,500.0,270.0
13967,500.0,500.0,270.0
13968,500.0,500.0,270.0
13969,500.0,500.0,270.0
13970,500.0,500.0,270.0
13971,500.0,500.0,270.0
13972,500.0,500.0,270.0
13973,500.0,500.0,270.0
13974,500.0,500.0,270.0
13975,159.0,159.0,270.0
13976,159.0,159.0,270.0
13977,159.0,159.0,270.0
13978,159.0,159.0,270.0
13979,159.0,159.0,270.0
13980,159.0,159.0,270.0
13981,159.0,159.0,270.0
13982,500.0,500.0,270.0
13983,500.0,500.0,270.0
13984,500.0,500.0,270.0
13985,500.0,500.0,270.0
13986,500.0,500.0,270.0
13987,500.0,500.0,270.0
13988,500.0,500.0,270.0
13989,500.0,500.0,270.0
13990,500.0,500.0,270.0
13991,500.0,500.0,270.0
13992,500.0,500.0,270.0
13993,500.0,500.0,270.0
13994,500.0,500.0,270.0
13995,500.0,500.0,270.0
13996,500.0,500.0,270.0
13997,500.0,500.0,270.0
13998,159.0,159.0,270.0
13999,159.0,159.0,270.0
14000,159.0,159.0,270.0
14001,159.0,159.0,270.0
14002,159.0,159.0,270.0
14003,159.0,159.0,270.0
14004,159.0,159.0,270.0
14005,159.0,159.0,270.0
14006,500.0,500.0,270.0
14007,500.0,500.0,270.0
14008,500.0,500.0,270.0
14009,500.0,500.0,270.0
14010,500.0,500.0,270.0
14011,500.0,500.0,270.0
14012,500.0,500.0,270.0
14013,500.0,500.0,270.0
14014,500.0,500.0,270.0
14015,500.0,500.0,270.0
14016,500.0,500.0,270.0
14017,500.0,500.0,270.0
14018,500.0,500.0,270.0
14019,500.0,500.0,270.0
14020,500.0,500.0,270.0
14021,500.0,500.0,270.0
14022,159.0,159.0,270.0
14023,159.0,159.0,270.0
14024,159.0,159.0,270.0
14025,159.0,159.0,270.0
14026,159.0,159.0,270.0
14027,159.0,159.0,270.0
14028,159.0,159.0,270.0
14029,159.0,159.0,270.0
14030,159.0,159.0,270.0
14031,500.0,500.0,270.0
14032,500.0,500.0,270.0
14033,500.0,500.0,270.0
14034,500.0,500.0,270.0
14035,500.0,500.0,270.0
14036,500.0,500.0,270.0
14037,500.0,500.0,270.0
14038,500.0,500.0,270.0
14039,500.0,500.0,270.0
14040,500.0,500.0,270.0
14041,500.0,500.0,270.0
14042,500.0,500.0,270.0
14043,500.0,500.0,270.0
14044,500.0,500.0,270.0
14045,500.0,500.0,270.0
14046,500.0,500.0,270.0
14047,159.0,159.0,270.0
14048,159.0,159.0,270.0
14049,159.0,159.0,270.0
14050,159.0,159.0,270.0
14051,159.0,159.0,270.0
14052,159.0,159.0,270.0
14053,159.0,159.0,270.0
14054,500.0,500.0,270.0
14055,500.0,500.0,270.0
14056,500.0,500.0,270.0
14057,500.0,500.0,270.0
14058,500.0,500.0,270.0
14059,500.0,500.0,270.0
14060,500.0,500.0,270.0
14061,500.0,500.0,270.0
14062,500.0,500.0,270.0
14063,500.0,500.0,270.0
14064,500.0,500.0,270.0
14065,500.0,500.0,270.0
14066,500.0,500.0,270.0
14067,500.0,500.0,270.0
14068,500.0,500.0,270.0
14069,500.0,500.0,270.0
14070,500.0,500.0,270.0
14071,159.0,159.0,270.0
14072,159.0,159.0,270.0
14073,159.0,159.0,270.0
14074,159.0,159.0,270.0
14075,159.0,159.0,270.0
14076,159.0,159.0,270.0
14077,159.0,159.0,270.0
14078,500.0,500.0,270.0
14079,500.0,500.0,270.0
14080,500.0,500.0,270.0
14081,500.0,500.0,270.0
14082,500.0,500.0,270.0
14083,500.0,500.0,270.0
14084,500.0,500.0,270.0
14085,500.0,500.0,270.0
14086,500.0,500.0,270.0
14087,500.0,500.0,270.0
14088,500.0,500.0,270.0
14089,500.0,500.0,270.0
14090,500.0,500.0,270.0
14091,500.0,500.0,270.0
14092,500.0,500.0,270.0
14093,500.0,500.0,270.0
14094,159.0,159.0,270.0
14095,159.0,159.0,270.0
14096,159.0,159.0,270.0
14097,159.0,159.0,270.0
14098,159.0,159.0,270.0
14099,159.0,159.0,270.0
14100,159.0,159.0,270.0
14101,159.0,159.0,270.0
14102,500.0,500.0,270.0
14103,500.0,500.0,270.0
14104,500.0,500.0,270.0
14105,500.0,500.0,270.0
14106,500.0,500.0,270.0
14107,500.0,500.0,270.0
14108,500.0,500.0,270.0
14109,500.0,500.0,270.0
14110,500.0,500.0,270.0
14111,500.0,500.0,270.0
14112,500.0,500.0,270.0
14113,500.0,500.0,270.0
14114,500.0,500.0,270.0
14115,500.0,500.0,270.0
14116,500.0,500.0,270.0
14117,500.0,500.0,270.0
14118,159.0,159.0,270.0
14119,159.0,159.0,270.0
14120,159.0,159.0,270.0
14121,159.0,159.0,270.0
14122,159.0,159.0,270.0
14123,159.0,159.0,270.0
14124,159.0,159.0,270.0
14125,159.0,159.0,270.0
14126,500.0,500.0,270.0
14127,500.0,500.0,270.0
14128,500.0,500.0,270.0
14129,500.0,500.0,270.0
14130,500.0,500.0,270.0
14131,500.0,500.0,270.0
14132,500.0,500.0,270.0
14133,500.0,500.0,270.0
14134,500.0,500.0,270.0
14135,500.0,500.0,270.0
14136,500.0,500.0,270.0
14137,500.0,500.0,270.0
14138,500.0,500.0,270.0
14139,500.0,500.0,270.0
14140,500.0,500.0,270.0
14141,500.0,500.0,270.0
14142,159.0,159.0,270.0
14143,159.0,159.0,270.0
14144,159.0,159.0,270.0
14145,159.0,159.0,270.0
14146,159.0,159.0,270.0
14147,159.0,159.0,270.0
14148,159.0,159.0,270.0
14149,159.0,159.0,270.0
14150,159.0,159.0,270.0
14151,500.0,500.0,270.0
14152,500.0,500.0,270.0
14153,500.0,500.0,270.0
14154,500.0,500.0,270.0
14155,500.0,500.0,270.0
14156,500.0,500.0,270.0
14157,500.0,500.0,270.0
14158,500.0,500.0,270.0
14159,500.0,500.0,270.0
14160,500.0,500.0,270.0
14161,500.0,500.0,270.0
14162,500.0,500.0,270.0
14163,500.0,500.0,270.0
14164,500.0,500.0,270.0
14165,500.0,500.0,270.0
14166,159.0,159.0,270.0
14167,159.0,159.0,270.0
14168,159.0,159.0,270.0
14169,159.0,159.0,270.0
14170,159.0,159.0,270.0
14171,159.0,159.0,270.0
14172,159.0,159.0,270.0
14173,159.0,159.0,270.0
14174,159.0,159.0,270.0
14175,500.0,500.0,270.0
14176,500.0,500.0,270.0
14177,500.0,500.0,270.0
14178,500.0,500.0,270.0
14179,500.0,500.0,270.0
14180,500.0,500.0,270.0
14181,500.0,500.0,270.0
14182,500.0,500.0,270.0
14183,500.0,500.0,270.0
14184,500.0,500.0,270.0
14185,500.0,500.0,270.0
14186,500.0,500.0,270.0
14187,500.0,500.0,270.0
14188,500.0,500.0,270.0
14189,24.0,24.0,77.1429
14190,24.0,24.0,77.1429
14191,24.0,24.0,77.1429
14192,24.0,24.0,77.1429
14193,24.0,24.0,77.1429
14194,24.0,24.0,77.1429
14195,24.0,24.0,77.1429
14196,24.0,24.0,77.1429
14197,24.0,24.0,77.1429
14198,24.0,24.0,77.1429
14199,24.0,24.0,77.1429
14200,178.571,178.571,77.1429
14201,500.0,500.0,77.1429
14202,500.0,500.0,77.1429
14203,500.0,500.0,77.1429
14204,500.0,500.0,77.1429
14205,500.0,500.0,77.1429
14206,500.0,500.0,77.1429
14207,178.571,178.571,77.1429
14208,178.571,178.571,77.1429
14209,178.571,178.571,77.1429
14210,178.571,178.571,77.1429
14211,178.571,178.571,77.1429
14212,178.571,178.571,77.1429
14213,24.0,24.0,77.1429
14214,24.0,24.0,77.1429
14215,24.0,24.0,77.1429
14216,24.0,24.0,77.1429
14217,24.0,24.0,77.1429
14218,24.0,24.0,77.1429
14219,24.0,24.0,77.1429
14220,24.0,24.0,77.1429
14221,24.0,24.0,77.1429
14222,24.0,24.0,77.1429
14223,24.0,24.0,77.1429
14224,500.0,500.0,270.0
14225,500.0,500.0,270.0
14226,500.0,500.0,270.0
14227,500.0,500.0,270.0
14228,500.0,500.0,270.0
14229,500.0,500.0,270.0
14230,500.0,500.0,270.0
14231,500.0,500.0,270.0
14232,500.0,500.0,270.0
14233,500.0,500.0,270.0
14234,500.0,500.0,270.0
14235,500.0,500.0,270.0
14236,500.0,500.0,270.0
14237,159.0,159.0,270.0
14238,159.0,159.0,270.0
14239,159.0,159.0,270.0
14240,159.0,159.0,270.0
14241,159.0,159.0,270.0
14242,159.0,159.0,270.0
14243,159.0,159.0,270.0
14244,159.0,159.0,270.0
14245,159.0,159.0,270.0
14246,159.0,159.0,270.0
14247,500.0,500.0,270.0
14248,500.0,500.0,270.0
14249,500.0,500.0,270.0
14250,500.0,500.0,270.0
14251,500.0,500.0,270.0
14252,500.0,500.0,270.0
14253,500.0,500.0,270.0
14254,500.0,500.0,270.0
14255,500.0,500.0,270.0
14256,500.0,500.0,270.0
14257,500.0,500.0,270.0
14258,500.0,500.0,270.0
14259,500.0,500.0,270.0
14260,500.0,500.0,270.0
14261,500.0,500.0,270.0
14262,159.0,159.0,270.0
14263,159.0,159.0,270.0
14264,159.0,159.0,270.0
14265,159.0,159.0,270.0
14266,159.0,159.0,270.0
14267,159.0,159.0,270.0
14268,159.0,159.0,270.0
14269,159.0,159.0,270.0
14270,159.0,159.0,270.0
14271,500.0,500.0,270.0
14272,500.0,500.0,270.0
14273,500.0,500.0,270.0
14274,500.0,500.0,270.0
14275,500.0,500.0,270.0
14276,500.0,500.0,270.0
14277,500.0,500.0,270.0
14278,500.0,500.0,270.0
14279,500.0,500.0,270.0
14280,500.0,500.0,270.0
14281,500.0,500.0,270.0
14282,500.0,500.0,270.0
14283,500.0,500.0,270.0
14284,500.0,500.0,270.0
14285,500.0,500.0,270.0
14286,159.0,159.0,270.0
14287,159.0,159.0,270.0
14288,159.0,159.0,270.0
14289,159.0,159.0,270.0
14290,159.0,159.0,270.0
14291,159.0,159.0,270.0
14292,159.0,159.0,270.0
14293,159.0,159.0,270.0
14294,159.0,159.0,270.0
14295,500.0,500.0,270.0
14296,500.0,500.0,270.0
14297,500.0,500.0,270.0
14298,500.0,500.0,270.0
14299,500.0,500.0,270.0
14300,500.0,500.0,270.0
14301,500.0,500.0,270.0
14302,500.0,500.0,270.0
14303,500.0,500.0,270.0
14304,500.0,500.0,270.0
14305,500.0,500.0,270.0
14306,500.0,500.0,270.0
14307,500.0,500.0,270.0
14308,500.0,500.0,270.0
14309,500.0,500.0,270.0
14310,159.0,159.0,270.0
14311,159.0,159.0,270.0
14312,159.0,159.0,270.0
14313,159.0,159.0,270.0
14314,159.0,159.0,270.0
14315,159.0,159.0,270.0
14316,159.0,159.0,270.0
